Site,DateTime,Q,day,fDOM.QSU,nitrateuM,SpCond.µS.cm,Turbidity.FNU
FRCH,2020-08-10T12:45:00Z,971.1341280830966,2020-08-10T08:00:00Z,63.25272727272727,36.525999999999996,78.02727272727273,115.95363636363636
FRCH,2020-08-10T13:00:00Z,965.6599732459872,2020-08-10T08:00:00Z,63.42181818181818,35.786,78.06363636363636,106.82363636363637
FRCH,2020-08-10T13:15:00Z,975.8246601455321,2020-08-10T08:00:00Z,63.47,35.748,78.07272727272726,113.32181818181819
FRCH,2020-08-10T13:30:00Z,976.2913281248038,2020-08-10T08:00:00Z,63.22727272727273,38.410000000000004,78,132.2
FRCH,2020-08-10T13:45:00Z,975.2361525842862,2020-08-10T08:00:00Z,62.86636363636364,24.626,77.8,122.57000000000001
FRCH,2020-08-10T14:00:00Z,981.8697941162973,2020-08-10T08:00:00Z,63.49,24.512,77.62727272727273,119.51727272727273
FRCH,2020-08-10T14:15:00Z,977.301101635836,2020-08-10T08:00:00Z,63.86727272727273,24.42,77.5,132.14545454545456
FRCH,2020-08-10T14:30:00Z,975.7028205635579,2020-08-10T08:00:00Z,64.42818181818181,24.38,77.3,119.63090909090909
FRCH,2020-08-10T14:45:00Z,951.4036070195871,2020-08-10T08:00:00Z,64.38363636363637,24.284000000000002,77.15454545454546,129.4318181818182
FRCH,2020-08-10T15:00:00Z,977.1235148500273,2020-08-10T08:00:00Z,63.97090909090909,24.194,76.94545454545455,134.23363636363635
FRCH,2020-08-10T15:15:00Z,983.9068695659371,2020-08-10T08:00:00Z,63.56272727272727,24.168,76.7,123.73727272727272
FRCH,2020-08-10T15:30:00Z,964.472612949161,2020-08-10T08:00:00Z,63.656363636363636,24.124,76.40909090909092,125.34545454545454
FRCH,2020-08-10T15:45:00Z,978.1508167886495,2020-08-10T08:00:00Z,64.11636363636363,24.154,76.13636363636364,122.2309090909091
FRCH,2020-08-10T16:00:00Z,982.0473809021059,2020-08-10T08:00:00Z,63.93,24.138,75.86363636363636,122.21454545454546
FRCH,2020-08-10T16:15:00Z,977.6841488093778,2020-08-10T08:00:00Z,63.915454545454544,24.104,75.6,121.35545454545455
FRCH,2020-08-10T16:30:00Z,980.365479024098,2020-08-10T08:00:00Z,64.42,41.028,75.38181818181819,136.03272727272727
FRCH,2020-08-10T16:45:00Z,981.1315733711672,2020-08-10T08:00:00Z,65.68181818181819,42.92,75.17272727272727,123.76363636363637
FRCH,2020-08-10T17:00:00Z,969.1352714097011,2020-08-10T08:00:00Z,66.00272727272727,37.142,74.92727272727274,118.89090909090909
FRCH,2020-08-10T17:15:00Z,975.4416129720048,2020-08-10T08:00:00Z,65.14090909090909,34.728,74.77272727272727,122.25
FRCH,2020-08-10T17:30:00Z,968.7800978380837,2020-08-10T08:00:00Z,65.88181818181819,36.160000000000004,74.62727272727273,168.02090909090907
FRCH,2020-08-10T17:45:00Z,964.6780733368796,2020-08-10T08:00:00Z,65.52272727272727,34.37,74.47272727272727,131.6590909090909
FRCH,2020-08-10T18:00:00Z,963.2398506228346,2020-08-10T08:00:00Z,65.36454545454545,35.519999999999996,74.3,130.98272727272726
FRCH,2020-08-10T18:15:00Z,966.8266431941884,2020-08-10T08:00:00Z,66.22636363636364,33.08,74.12727272727273,140.9181818181818
FRCH,2020-08-10T18:30:00Z,961.352488357079,2020-08-10T08:00:00Z,65.92454545454545,33.908,73.93636363636364,131.8
FRCH,2020-08-10T18:45:00Z,958.605065764219,2020-08-10T08:00:00Z,66.06545454545454,32.908,73.8,141.61363636363637
FRCH,2020-08-10T19:00:00Z,956.7734507022979,2020-08-10T08:00:00Z,65.94909090909091,33.706,73.67272727272727,141.6681818181818
FRCH,2020-08-10T19:15:00Z,961.5197299685678,2020-08-10T08:00:00Z,66.27272727272727,32.686,73.42727272727274,140.57636363636362
FRCH,2020-08-10T19:30:00Z,957.3062110597239,2020-08-10T08:00:00Z,66.4290909090909,32.61,73.3,145.24545454545455
FRCH,2020-08-10T19:45:00Z,957.3340846616484,2020-08-10T08:00:00Z,64.68909090909091,32.152,73.21818181818182,150.03727272727272
FRCH,2020-08-10T20:00:00Z,942.6739809130377,2020-08-10T08:00:00Z,62.974545454545456,32.142,73.19090909090909,154.47363636363636
FRCH,2020-08-10T20:15:00Z,950.7283167315327,2020-08-10T08:00:00Z,61.79909090909091,31.387999999999998,73.2,179.01363636363638
FRCH,2020-08-10T20:30:00Z,946.1874978529959,2020-08-10T08:00:00Z,60.46181818181818,31.4,73.22727272727273,168.1290909090909
FRCH,2020-08-10T20:45:00Z,939.9647770964075,2020-08-10T08:00:00Z,61.09090909090909,31.476,73.21818181818182,215.46818181818182
FRCH,2020-08-10T21:00:00Z,941.0860450150794,2020-08-10T08:00:00Z,60.915454545454544,30.868,73.1,192.88090909090909
FRCH,2020-08-10T21:15:00Z,940.1702374841407,2020-08-10T08:00:00Z,61.88454545454545,30.644,72.9,182.35181818181817
FRCH,2020-08-10T21:30:00Z,936.4233865545684,2020-08-10T08:00:00Z,61.944545454545455,31.11,72.68181818181819,201.32636363636362
FRCH,2020-08-10T21:45:00Z,928.3515223084978,2020-08-10T08:00:00Z,60.99181818181818,30.79,72.48181818181818,181.4209090909091
FRCH,2020-08-10T22:00:00Z,931.1164733289625,2020-08-10T08:00:00Z,60.82181818181818,30.848,72.35454545454546,200.79545454545453
FRCH,2020-08-10T22:15:00Z,934.713611074636,2020-08-10T08:00:00Z,60.78363636363636,30.612,72.19090909090909,182.21545454545455
FRCH,2020-08-10T22:30:00Z,927.6029563890188,2020-08-10T08:00:00Z,61.160000000000004,30.63,71.98181818181818,193.40818181818182
FRCH,2020-08-10T22:45:00Z,928.6684771038708,2020-08-10T08:00:00Z,61.35181818181818,30.602,71.8,198.97181818181818
FRCH,2020-08-10T23:00:00Z,928.4908903180476,2020-08-10T08:00:00Z,62.660909090909094,30.51,71.67272727272727,203.07545454545453
FRCH,2020-08-10T23:15:00Z,924.7822581647342,2020-08-10T08:00:00Z,63.06545454545454,30.517999999999997,71.56363636363636,174.59636363636363
FRCH,2020-08-10T23:30:00Z,918.6989054177247,2020-08-10T08:00:00Z,63.66818181818182,30.4,71.47272727272727,182.53454545454545
FRCH,2020-08-10T23:45:00Z,916.9333827339724,2020-08-10T08:00:00Z,65.27727272727273,30.669999999999998,71.36363636363636,166.32363636363635
FRCH,2020-08-11T00:00:00Z,916.3727487746364,2020-08-10T08:00:00Z,65.80272727272727,30.55,71.20909090909092,170.60272727272726
FRCH,2020-08-11T00:15:00Z,911.5046299263631,2020-08-10T08:00:00Z,67.11454545454545,30.544,71.08181818181818,173.75636363636363
FRCH,2020-08-11T00:30:00Z,914.2520525192522,2020-08-10T08:00:00Z,67.96636363636364,30.35,70.94545454545455,173.65454545454546
FRCH,2020-08-11T00:45:00Z,909.6276128349418,2020-08-10T08:00:00Z,68.17727272727272,30.272,70.79090909090908,162.62545454545455
FRCH,2020-08-11T01:00:00Z,913.1865318043856,2020-08-10T08:00:00Z,69.94272727272727,30.504,70.68181818181819,163.10181818181817
FRCH,2020-08-11T01:15:00Z,901.7787374041945,2020-08-10T08:00:00Z,71.36545454545454,30.394,70.6,154.82545454545453
FRCH,2020-08-11T01:30:00Z,902.8060393428023,2020-08-10T08:00:00Z,71.64181818181818,30.316,70.51818181818182,172.01
FRCH,2020-08-11T01:45:00Z,904.6376544047234,2020-08-10T08:00:00Z,72.43727272727273,30.23,70.48181818181818,168.4481818181818
FRCH,2020-08-11T02:00:00Z,898.8919468017557,2020-08-10T08:00:00Z,72.89636363636363,30.128,70.39090909090909,145.33727272727273
FRCH,2020-08-11T02:15:00Z,891.9310053000372,2020-08-10T08:00:00Z,74.19272727272727,30.306,70.30909090909091,136.51454545454544
FRCH,2020-08-11T02:30:00Z,899.4143619848328,2020-08-10T08:00:00Z,73.98272727272727,30.164,70.26363636363637,156.77727272727273
FRCH,2020-08-11T02:45:00Z,892.2200864935003,2020-08-10T08:00:00Z,75.49090909090908,30.124,70.21818181818182,159.82454545454544
FRCH,2020-08-11T03:00:00Z,894.1074487592414,2020-08-10T08:00:00Z,76.67090909090909,30.088,70.21818181818182,153.31363636363636
FRCH,2020-08-11T03:15:00Z,890.0715166362061,2020-08-10T08:00:00Z,77.56636363636363,30.264,70.20909090909092,141.01545454545453
FRCH,2020-08-11T03:30:00Z,873.5622693981131,2020-08-10T08:00:00Z,79.0409090909091,30.168,70.18181818181819,141.30545454545455
FRCH,2020-08-11T03:45:00Z,884.1100034711853,2020-08-10T08:00:00Z,79.37545454545455,30.16,70.10909090909091,127.27
FRCH,2020-08-11T04:00:00Z,881.6620072460937,2020-08-10T08:00:00Z,79.82272727272728,30.29,70.09090909090908,139.07545454545453
FRCH,2020-08-11T04:15:00Z,879.3637242049008,2020-08-10T08:00:00Z,81.07636363636364,30.36,70.07272727272726,120.80363636363636
FRCH,2020-08-11T04:30:00Z,875.2895733056357,2020-08-10T08:00:00Z,81.88363636363637,30.38,70.06363636363636,129.76909090909092
FRCH,2020-08-11T04:45:00Z,871.0099620186375,2020-08-10T08:00:00Z,82.25363636363636,30.304,70.02727272727273,114.5
FRCH,2020-08-11T05:00:00Z,877.2987751533656,2020-08-10T08:00:00Z,83.01363636363637,30.38,70.01818181818182,118.66818181818182
FRCH,2020-08-11T05:15:00Z,870.4875468355312,2020-08-10T08:00:00Z,83.7090909090909,30.422,70,121.69272727272727
FRCH,2020-08-11T05:30:00Z,873.1410034483561,2020-08-10T08:00:00Z,84.16,30.516,70.01818181818182,121.13272727272728
FRCH,2020-08-11T05:45:00Z,869.4220261206792,2020-08-10T08:00:00Z,80.81363636363636,30.354,70.07272727272726,134.38272727272727
FRCH,2020-08-11T06:00:00Z,871.6645619580377,2020-08-10T08:00:00Z,84.47818181818182,30.41,70.07272727272726,106.78454545454545
FRCH,2020-08-11T06:15:00Z,868.5062185897259,2020-08-10T08:00:00Z,85.69272727272727,30.442,70.07272727272726,107.09727272727272
FRCH,2020-08-11T06:30:00Z,864.1429864969687,2020-08-10T08:00:00Z,85.79272727272728,30.444,70.08181818181818,122.92090909090909
FRCH,2020-08-11T06:45:00Z,863.9096525073401,2020-08-10T08:00:00Z,86.53,30.508,70.1,121.06363636363636
FRCH,2020-08-11T07:00:00Z,863.17143176221,2020-08-10T08:00:00Z,86.60909090909091,30.458,70.1,100.44909090909091
FRCH,2020-08-11T07:15:00Z,863.5266053338128,2020-08-10T08:00:00Z,86.32000000000001,30.524,70.18181818181819,102.28363636363636
FRCH,2020-08-11T07:30:00Z,853.7170920058852,2020-08-10T08:00:00Z,88.09636363636363,30.668,70.2,104.56181818181818
FRCH,2020-08-11T07:45:00Z,858.8081996694673,2020-08-10T08:00:00Z,88.03181818181818,30.632,70.28181818181818,112.96454545454546
FRCH,2020-08-11T08:00:00Z,862.7883845886681,2020-08-11T08:00:00Z,88.36909090909091,30.682,70.31818181818181,98.09545454545454
FRCH,2020-08-11T08:15:00Z,857.4814713630476,2020-08-11T08:00:00Z,89.28454545454545,30.69,70.37272727272727,93.27636363636364
FRCH,2020-08-11T08:30:00Z,850.7259902490478,2020-08-11T08:00:00Z,89.45,30.652,70.40909090909092,103.37454545454545
FRCH,2020-08-11T08:45:00Z,855.2389355256892,2020-08-11T08:00:00Z,89.25636363636363,30.738,70.42727272727274,88.68181818181819
FRCH,2020-08-11T09:00:00Z,856.3323298424511,2020-08-11T08:00:00Z,90.24454545454546,30.778,70.49090909090908,85.77363636363637
FRCH,2020-08-11T09:15:00Z,850.5205298613291,2020-08-11T08:00:00Z,90.53272727272727,30.988,70.51818181818182,85.39181818181818
FRCH,2020-08-11T09:30:00Z,848.2779940239707,2020-08-11T08:00:00Z,90.89363636363636,30.938,70.55454545454545,96.36363636363636
FRCH,2020-08-11T09:45:00Z,853.351573259948,2020-08-11T08:00:00Z,90.74909090909091,30.928,70.61818181818181,89.53454545454545
FRCH,2020-08-11T10:00:00Z,847.0070129213855,2020-08-11T08:00:00Z,91.06727272727272,31.05,70.66363636363636,85.46818181818182
FRCH,2020-08-11T10:15:00Z,855.6219826992165,2020-08-11T08:00:00Z,91.59636363636363,31.052,70.70909090909092,94.33454545454545
FRCH,2020-08-11T10:30:00Z,849.3992619426426,2020-08-11T08:00:00Z,91.57,30.984,70.74545454545455,82.53181818181818
FRCH,2020-08-11T10:45:00Z,851.4920845961024,2020-08-11T08:00:00Z,91.8,31.105999999999998,70.81818181818181,88.58818181818182
FRCH,2020-08-11T11:00:00Z,850.4926562594337,2020-08-11T08:00:00Z,92.26454545454546,31.201999999999998,70.87272727272727,88.40818181818182
FRCH,2020-08-11T11:15:00Z,851.0532902187551,2020-08-11T08:00:00Z,93.02090909090909,31.242,70.90909090909092,78.61636363636364
FRCH,2020-08-11T11:30:00Z,845.7463769931346,2020-08-11T08:00:00Z,92.65727272727273,31.276,70.97272727272727,85.04272727272728
FRCH,2020-08-11T11:45:00Z,848.8107543813967,2020-08-11T08:00:00Z,93.46181818181819,31.364,71.00909090909092,76.48363636363636
FRCH,2020-08-11T12:00:00Z,848.072533636252,2020-08-11T08:00:00Z,93.17818181818181,31.38,71.08181818181818,82.10272727272728
FRCH,2020-08-11T12:15:00Z,845.0081562480045,2020-08-11T08:00:00Z,93.76454545454546,31.426,71.12727272727273,73.52818181818182
FRCH,2020-08-11T12:30:00Z,842.2328600532055,2020-08-11T08:00:00Z,94.18363636363637,31.38,71.19090909090909,77.89272727272727
FRCH,2020-08-11T12:45:00Z,844.475395890564,2020-08-11T08:00:00Z,93.4609090909091,31.4,71.20909090909092,79.40727272727273
FRCH,2020-08-11T13:00:00Z,846.5403449421283,2020-08-11T08:00:00Z,94.43272727272728,31.49,71.28181818181818,75.21000000000001
FRCH,2020-08-11T13:15:00Z,844.6529826763872,2020-08-11T08:00:00Z,94.26181818181819,31.51,71.3,79.30727272727273
FRCH,2020-08-11T13:30:00Z,844.2978091047698,2020-08-11T08:00:00Z,94.6290909090909,31.58,71.37272727272727,74.10272727272726
FRCH,2020-08-11T13:45:00Z,844.2420619009354,2020-08-11T08:00:00Z,94.41454545454546,31.638,71.39090909090909,68.63363636363637
FRCH,2020-08-11T14:00:00Z,838.8133090933406,2020-08-11T08:00:00Z,94.82000000000001,31.664,71.40909090909092,76.58181818181818
FRCH,2020-08-11T14:15:00Z,837.1035336134082,2020-08-11T08:00:00Z,91.41818181818182,31.682,71.49090909090908,80.39818181818181
FRCH,2020-08-11T14:30:00Z,834.8331241741253,2020-08-11T08:00:00Z,95.97272727272727,31.722,71.51818181818182,66.44181818181818
FRCH,2020-08-11T14:45:00Z,832.4233467252925,2020-08-11T08:00:00Z,95.45545454545454,31.808,71.58181818181818,71.14363636363636
FRCH,2020-08-11T15:00:00Z,825.0411392737878,2020-08-11T08:00:00Z,95.44818181818182,31.878,71.6,65.05090909090909
FRCH,2020-08-11T15:15:00Z,828.2552298459486,2020-08-11T08:00:00Z,96.28090909090909,31.862,71.68181818181819,73.32454545454546
FRCH,2020-08-11T15:30:00Z,829.7037977343425,2020-08-11T08:00:00Z,96.48181818181818,31.916,71.7,63.276363636363634
FRCH,2020-08-11T15:45:00Z,827.3394223149808,2020-08-11T08:00:00Z,97.23272727272727,31.956,71.78181818181818,61.78363636363637
FRCH,2020-08-11T16:00:00Z,826.9563751414389,2020-08-11T08:00:00Z,97.31272727272727,31.91,71.8,63.807272727272725
FRCH,2020-08-11T16:15:00Z,821.2942883442302,2020-08-11T08:00:00Z,97.87454545454545,31.99,71.82727272727273,59.374545454545455
FRCH,2020-08-11T16:30:00Z,822.2100958751835,2020-08-11T08:00:00Z,97.9309090909091,31.976,71.89090909090909,59.375454545454545
FRCH,2020-08-11T16:45:00Z,817.9026109862752,2020-08-11T08:00:00Z,98.27818181818182,32.022,71.93636363636364,64.15454545454546
FRCH,2020-08-11T17:00:00Z,816.1928355063283,2020-08-11T08:00:00Z,98.57545454545455,32.024,71.97272727272727,69.51181818181819
FRCH,2020-08-11T17:15:00Z,808.5215468613751,2020-08-11T08:00:00Z,98.67454545454545,32.062,72,65.19636363636363
FRCH,2020-08-11T17:30:00Z,807.6439581066661,2020-08-11T08:00:00Z,99.59454545454545,32.122,72.01818181818182,62.57636363636364
FRCH,2020-08-11T17:45:00Z,808.4379260556307,2020-08-11T08:00:00Z,99.58090909090909,32.082,72.01818181818182,58.402727272727276
FRCH,2020-08-11T18:00:00Z,802.664344850753,2020-08-11T08:00:00Z,100.03999999999999,32.112,72.04545454545455,55.95727272727272
FRCH,2020-08-11T18:15:00Z,804.1025675648125,2020-08-11T08:00:00Z,100.66636363636364,32.112,72.04545454545455,56.846363636363634
FRCH,2020-08-11T18:30:00Z,798.2907675836905,2020-08-11T08:00:00Z,100.65363636363637,32.16,72.1,60.514545454545456
FRCH,2020-08-11T18:45:00Z,807.6718317085761,2020-08-11T08:00:00Z,101.04272727272728,32.134,72.1,55.18181818181818
FRCH,2020-08-11T19:00:00Z,803.1310128300247,2020-08-11T08:00:00Z,101.37181818181818,32.202,72.11818181818181,57.583636363636366
FRCH,2020-08-11T19:15:00Z,799.9726694616984,2020-08-11T08:00:00Z,101.4609090909091,32.239999999999995,72.12727272727273,56.661818181818184
FRCH,2020-08-11T19:30:00Z,804.4298675345344,2020-08-11T08:00:00Z,101.26272727272728,32.298,72.18181818181819,50.71727272727273
FRCH,2020-08-11T19:45:00Z,798.0574335940473,2020-08-11T08:00:00Z,101.44272727272727,32.296,72.2,53.72818181818182
FRCH,2020-08-11T20:00:00Z,793.1996599201229,2020-08-11T08:00:00Z,102.39909090909092,32.276,72.23636363636363,52.444545454545455
FRCH,2020-08-11T20:15:00Z,800.4775562171999,2020-08-11T08:00:00Z,102.22454545454545,32.366,72.27272727272727,59.199999999999996
FRCH,2020-08-11T20:30:00Z,775.8964447330509,2020-08-11T08:00:00Z,101.88727272727273,32.356,72.28181818181818,46.805454545454545
FRCH,2020-08-11T20:45:00Z,798.3847335637693,2020-08-11T08:00:00Z,102.74727272727273,32.352,72.3,50.38363636363636
FRCH,2020-08-11T21:00:00Z,786.0890052345057,2020-08-11T08:00:00Z,102.47272727272727,32.391999999999996,72.33636363636364,49.83090909090909
FRCH,2020-08-11T21:15:00Z,790.6855713168916,2020-08-11T08:00:00Z,102.94,32.434,72.38181818181819,58.19090909090909
FRCH,2020-08-11T21:30:00Z,787.4993543466408,2020-08-11T08:00:00Z,103.20727272727272,32.428,72.39090909090909,56.621818181818185
FRCH,2020-08-11T21:45:00Z,789.5364297962806,2020-08-11T08:00:00Z,102.74,32.57666666666667,72.4,50.877272727272725
FRCH,2020-08-11T22:00:00Z,784.6961845499463,2020-08-11T08:00:00Z,102.70272727272727,32.782222222222224,72.46363636363637,44.04727272727273
FRCH,2020-08-11T22:15:00Z,778.3237506094883,2020-08-11T08:00:00Z,102.70181818181818,32.83857142857143,72.47272727272727,50.63454545454545
FRCH,2020-08-11T22:30:00Z,780.5105392430123,2020-08-11T08:00:00Z,102.72545454545454,32.85454545454545,72.48181818181818,45.553636363636365
FRCH,2020-08-11T22:45:00Z,771.6622354755527,2020-08-11T08:00:00Z,103.04636363636364,32.972857142857144,72.47272727272727,51.14909090909091
FRCH,2020-08-11T23:00:00Z,786.1168788364303,2020-08-11T08:00:00Z,103.54727272727273,33.11071428571429,72.5,46.448181818181816
FRCH,2020-08-11T23:15:00Z,777.1849542632408,2020-08-11T08:00:00Z,103.19454545454545,33.145,72.51818181818182,47.85636363636364
FRCH,2020-08-11T23:30:00Z,775.7921335786668,2020-08-11T08:00:00Z,103.48272727272727,33.29571428571428,72.51818181818182,45.07272727272727
FRCH,2020-08-11T23:45:00Z,773.7271845271171,2020-08-11T08:00:00Z,103.36909090909091,33.41571428571429,72.54545454545455,50.39090909090909
FRCH,2020-08-12T00:00:00Z,776.1751807521941,2020-08-11T08:00:00Z,103.47181818181818,33.39214285714286,72.59090909090908,46.49
FRCH,2020-08-12T00:15:00Z,772.04528264908,2020-08-11T08:00:00Z,103.27181818181819,33.42214285714286,72.60909090909091,47.64909090909091
FRCH,2020-08-12T00:30:00Z,770.3633807710721,2020-08-11T08:00:00Z,102.68909090909091,33.294285714285714,72.68181818181819,50.35636363636364
FRCH,2020-08-12T00:45:00Z,774.9981656296877,2020-08-11T08:00:00Z,102.93363636363637,33.34214285714285,72.7,49.79818181818182
FRCH,2020-08-12T01:00:00Z,773.8768977110012,2020-08-11T08:00:00Z,102.98272727272727,33.28285714285715,72.7,43.165454545454544
FRCH,2020-08-12T01:15:00Z,764.9067543615674,2020-08-11T08:00:00Z,102.48,33.183571428571426,72.71818181818182,48.57727272727273
FRCH,2020-08-12T01:30:00Z,767.5044637705287,2020-08-11T08:00:00Z,102.68272727272728,33.23285714285714,72.73636363636363,42.832727272727276
FRCH,2020-08-12T01:45:00Z,768.6257316892152,2020-08-11T08:00:00Z,102.80272727272727,33.174285714285716,72.73636363636363,52.68545454545455
FRCH,2020-08-12T02:00:00Z,755.3863222271175,2020-08-11T08:00:00Z,102.69,33.18642857142857,72.78181818181818,45.054545454545455
FRCH,2020-08-12T02:15:00Z,767.2711297809146,2020-08-11T08:00:00Z,102.74454545454546,33.197857142857146,72.8,42.89363636363636
FRCH,2020-08-12T02:30:00Z,763.9073260248697,2020-08-11T08:00:00Z,102.80454545454545,33.19857142857143,72.81818181818181,43.59909090909091
FRCH,2020-08-12T02:45:00Z,763.7018656371365,2020-08-11T08:00:00Z,102.59272727272727,33.17785714285714,72.82727272727273,44.86909090909091
FRCH,2020-08-12T03:00:00Z,762.4030109326559,2020-08-11T08:00:00Z,102.61818181818181,33.24928571428572,72.86363636363636,45.373636363636365
FRCH,2020-08-12T03:15:00Z,759.3943807482428,2020-08-11T08:00:00Z,102.46181818181819,33.21,72.88181818181819,46.06818181818182
FRCH,2020-08-12T03:30:00Z,755.9469561864535,2020-08-11T08:00:00Z,102.81727272727272,33.27214285714285,72.90909090909092,47.874545454545455
FRCH,2020-08-12T03:45:00Z,754.4705146961496,2020-08-11T08:00:00Z,103.05272727272727,33.31,72.92727272727274,43.13545454545454
FRCH,2020-08-12T04:00:00Z,755.0311486555001,2020-08-11T08:00:00Z,103.00999999999999,33.31785714285714,72.97272727272727,39.46363636363636
FRCH,2020-08-12T04:15:00Z,751.8170580833539,2020-08-11T08:00:00Z,102.63636363636364,33.385714285714286,73,44.50090909090909
FRCH,2020-08-12T04:30:00Z,750.3406165930355,2020-08-11T08:00:00Z,101.89090909090909,33.332857142857144,73.03636363636363,46.624545454545455
FRCH,2020-08-12T04:45:00Z,749.2193486743781,2020-08-11T08:00:00Z,102.22727272727272,33.39785714285714,73.08181818181818,41.155454545454546
FRCH,2020-08-12T05:00:00Z,747.0986524189793,2020-08-11T08:00:00Z,101.85545454545455,33.455,73.09090909090908,41.99909090909091
FRCH,2020-08-12T05:15:00Z,749.1636014705291,2020-08-11T08:00:00Z,102.19909090909091,33.49,73.10909090909091,41.50090909090909
FRCH,2020-08-12T05:30:00Z,748.3696335215645,2020-08-11T08:00:00Z,102.67090909090909,33.487857142857145,73.15454545454546,37.61272727272727
FRCH,2020-08-12T05:45:00Z,747.6592863783153,2020-08-11T08:00:00Z,102.4309090909091,33.57785714285714,73.18181818181819,40.57818181818182
FRCH,2020-08-12T06:00:00Z,749.3690618582623,2020-08-11T08:00:00Z,102.31727272727272,33.53071428571428,73.21818181818182,41.14454545454546
FRCH,2020-08-12T06:15:00Z,742.2305335707351,2020-08-11T08:00:00Z,101.67727272727272,33.61,73.28181818181818,37.06181818181818
FRCH,2020-08-12T06:30:00Z,742.8572599082254,2020-08-11T08:00:00Z,102.49636363636364,33.64785714285714,73.30909090909091,39.70909090909091
FRCH,2020-08-12T06:45:00Z,739.3716165702062,2020-08-11T08:00:00Z,102.24909090909091,33.75071428571429,73.34545454545454,33.82818181818182
FRCH,2020-08-12T07:00:00Z,740.2316768973396,2020-08-11T08:00:00Z,101.77454545454546,33.777142857142856,73.4,39.27090909090909
FRCH,2020-08-12T07:15:00Z,740.3152977030695,2020-08-11T08:00:00Z,101.53272727272727,33.760714285714286,73.4,38.31909090909091
FRCH,2020-08-12T07:30:00Z,741.6141524075647,2020-08-11T08:00:00Z,100.96363636363637,33.79,73.4,36.56454545454545
FRCH,2020-08-12T07:45:00Z,742.1747863669007,2020-08-11T08:00:00Z,101.63272727272727,33.822857142857146,73.41818181818182,36.403636363636366
FRCH,2020-08-12T08:00:00Z,738.5776486212271,2020-08-12T08:00:00Z,101.86727272727272,33.888571428571424,73.48181818181818,35.10909090909091
FRCH,2020-08-12T08:15:00Z,739.3437429682963,2020-08-12T08:00:00Z,101.22090909090909,33.86214285714286,73.57272727272726,40.126363636363635
FRCH,2020-08-12T08:30:00Z,739.5492033560149,2020-08-12T08:00:00Z,101.30090909090909,33.912142857142854,73.60909090909091,35.11909090909091
FRCH,2020-08-12T08:45:00Z,739.9043769276177,2020-08-12T08:00:00Z,101.30272727272727,33.912142857142854,73.69090909090909,38.984545454545454
FRCH,2020-08-12T09:00:00Z,731.4669939356245,2020-08-12T08:00:00Z,101.10454545454546,33.88285714285714,73.77272727272727,34.42818181818182
FRCH,2020-08-12T09:15:00Z,732.0937202731147,2020-08-12T08:00:00Z,101.42545454545454,33.96357142857143,73.85454545454546,34.985454545454544
FRCH,2020-08-12T09:30:00Z,741.4086920198461,2020-08-12T08:00:00Z,101.13636363636364,33.94357142857143,73.90909090909092,34.14636363636364
FRCH,2020-08-12T09:45:00Z,735.0362580793881,2020-08-12T08:00:00Z,101.21545454545455,33.93071428571429,74,36.586363636363636
FRCH,2020-08-12T10:00:00Z,737.8115542741725,2020-08-12T08:00:00Z,100.92545454545454,33.932857142857145,74.09090909090908,42.199090909090906
FRCH,2020-08-12T10:15:00Z,738.2503486515197,2020-08-12T08:00:00Z,101.05545454545455,34.06357142857143,74.16363636363636,34.053636363636365
FRCH,2020-08-12T10:30:00Z,739.7267901418381,2020-08-12T08:00:00Z,100.68545454545455,34.00928571428572,74.26363636363637,37.57090909090909
FRCH,2020-08-12T10:45:00Z,736.8678731412947,2020-08-12T08:00:00Z,100.36181818181818,34.058571428571426,74.3,38.20909090909091
FRCH,2020-08-12T11:00:00Z,736.7460335593205,2020-08-12T08:00:00Z,99.93818181818182,34.04,74.37272727272727,35.77818181818182
FRCH,2020-08-12T11:15:00Z,736.1575259980455,2020-08-12T08:00:00Z,99.72090909090909,34.13142857142857,74.4,37.63727272727272
FRCH,2020-08-12T11:30:00Z,739.7267901418381,2020-08-12T08:00:00Z,99.80636363636364,34.16857142857143,74.49090909090908,38.516363636363636
FRCH,2020-08-12T11:45:00Z,743.2960542855872,2020-08-12T08:00:00Z,99.93909090909091,34.128571428571426,74.58181818181818,33.56636363636364
FRCH,2020-08-12T12:00:00Z,738.6055222231516,2020-08-12T08:00:00Z,99.82272727272728,34.14928571428572,74.61818181818181,30.63
FRCH,2020-08-12T12:15:00Z,741.0535184482142,2020-08-12T08:00:00Z,99.61727272727273,34.19642857142857,74.68181818181819,34.21727272727273
FRCH,2020-08-12T12:30:00Z,734.3641297123831,2020-08-12T08:00:00Z,99.49272727272728,34.195,74.70909090909092,34.18818181818182
FRCH,2020-08-12T12:45:00Z,742.557833540428,2020-08-12T08:00:00Z,98.83909090909091,34.2,74.76363636363637,31.901818181818182
FRCH,2020-08-12T13:00:00Z,743.4736410714104,2020-08-12T08:00:00Z,99.33454545454545,34.214999999999996,74.82727272727273,35.03545454545454
FRCH,2020-08-12T13:15:00Z,739.9601241314522,2020-08-12T08:00:00Z,99.17181818181818,34.261428571428574,74.88181818181819,31.92818181818182
FRCH,2020-08-12T13:30:00Z,729.1790560687514,2020-08-12T08:00:00Z,98.33545454545454,34.222142857142856,74.92727272727274,37.343636363636364
