"","X","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf","date","TimeSinceChena"
"274",274,"STRT",2020,"storm6","fDOM",-0.411749571183533,6.6,10.6357805555556,16.6,124.4,294.4,12.170001984127,0,Inf,223.979166666667,"burned","high",2020-08-11,90.9791666666679
"275",275,"STRT",2020,"storm7a","fDOM",-0.258585759566055,2.8,13.5934739583333,17.2,80.8,318,13.3275190972222,2,1.4,232.354166666667,"burned","high",2020-08-20,99.3541666666679
"276",276,"STRT",2020,"storm7b","fDOM",-0.115222181417566,0.8,14.6218713768116,23.8,86.4,324.6,13.5238960813492,0,Inf,233.427083333333,"burned","high",2020-08-21,100.427083333332
"277",277,"STRT",2020,"storm8","fDOM",-0.254003774602317,1.8,8.69534166666666,27.6,99.6,347.8,11.5806180555556,3,0.6,240.354166666667,"burned","high",2020-08-28,107.354166666668
"278",278,"STRT",2020,"storm9a","fDOM",-0.496241910379292,8.8,6.29908105022831,15.8,79.6,357.4,9.63421825396826,4,2.2,246.520833333333,"burned","high",2020-09-03,113.520833333332
"279",279,"STRT",2020,"storm9b","fDOM",-0.250963310437261,2.8,8.4971553030303,21,86.8,370.6,7.69828174603175,28,0.1,249.729166666667,"burned","high",2020-09-06,116.729166666668
"280",280,"STRT",2020,"storm9c","fDOM",-0.271943736976152,12.4,3.61910729166667,29,84.4,382.2,7.12745535714286,52,0.238461538461538,252.3125,"burned","high",2020-09-09,119.3125
"281",281,"STRT",2020,"storm10","SPC",-0.0116101879399176,6.2,2.69691734972678,6.4,62.2,299.8,4.90460515873016,18,0.344444444444444,266.8125,"burned","high",2020-09-23,133.8125
"282",282,"STRT",2020,"storm1a","SPC",0.834044368600678,6.2,11.2839012345679,2.4,2.4,2.4,15.7220192307692,5,1.24,169.947916666667,"burned","high",2020-06-18,36.9479166666679
"283",283,"STRT",2020,"storm1b","SPC",0.163486670151595,47.8,11.0782333333333,8.6,8.6,8.6,14.1140688405797,37,1.29189189189189,171.197916666667,"burned","high",2020-06-20,38.1979166666679
"284",284,"STRT",2020,"storm1c","SPC",0.672638436482075,26.8,8.86628846153846,58,58,58,12.9348198198198,25,1.072,172.947916666667,"burned","high",2020-06-21,39.9479166666679
"285",285,"STRT",2020,"storm1d","SPC",-0.407563025210084,2,8.16529166666667,87.2,87.2,87.2,12.0837494047619,0,Inf,174.145833333333,"burned","high",2020-06-23,41.1458333333321
"286",286,"STRT",2020,"storm1e","SPC",-0.376073268460217,8,11.9692721471471,89.2,89.2,89.2,11.5355994376278,7,1.14285714285714,175.083333333333,"burned","high",2020-06-24,42.0833333333321
"287",287,"STRT",2020,"storm4a","SPC",0.959545983701994,10.8,13.2806428571429,15.4,152,254.2,13.7211892361111,3,3.6,213.479166666667,"burned","high",2020-08-01,80.4791666666679
"288",288,"STRT",2020,"storm4b","SPC",0.0908485108386743,10.8,13.7219192708333,23,165,267.2,13.9754806547619,30,0.36,215.0625,"burned","high",2020-08-03,82.0625
"289",289,"STRT",2020,"storm5","SPC",0.782327586206883,12,10.2983707627119,17.6,117.6,282.6,12.5460235615079,54,0.222222222222222,221.520833333333,"burned","high",2020-08-09,88.5208333333321
"290",290,"STRT",2020,"storm7a","SPC",0.69103773584907,2.8,13.5934739583333,17.2,80.8,318,13.3275190972222,2,1.4,232.354166666667,"burned","high",2020-08-20,99.3541666666679
"291",291,"STRT",2020,"storm8","SPC",0.955323193916211,1.8,8.69534166666666,27.6,99.6,347.8,11.5806180555556,3,0.6,240.354166666667,"burned","high",2020-08-28,107.354166666668
"292",292,"STRT",2020,"storm9a","SPC",0.764686684073111,8.8,6.29908105022831,15.8,79.6,357.4,9.63421825396826,4,2.2,246.520833333333,"burned","high",2020-09-03,113.520833333332
"293",293,"STRT",2020,"storm9b","SPC",-0.252649325626205,2.8,8.4971553030303,21,86.8,370.6,7.69828174603175,28,0.1,249.729166666667,"burned","high",2020-09-06,116.729166666668
"294",294,"STRT",2020,"storm9c","SPC",0.531494140624978,12.4,3.61910729166667,29,84.4,382.2,7.12745535714286,52,0.238461538461538,252.3125,"burned","high",2020-09-09,119.3125
"295",295,"STRT",2020,"storm10","turb",-0.0627471332542497,6.2,2.69691734972678,6.4,62.2,299.8,4.90460515873016,18,0.344444444444444,266.8125,"burned","high",2020-09-23,133.8125
"296",296,"STRT",2020,"storm1a","turb",-0.368725750459464,6.2,11.2839012345679,2.4,2.4,2.4,15.7220192307692,5,1.24,169.947916666667,"burned","high",2020-06-18,36.9479166666679
"297",297,"STRT",2020,"storm1b","turb",-0.270226266352512,47.8,11.0782333333333,8.6,8.6,8.6,14.1140688405797,37,1.29189189189189,171.197916666667,"burned","high",2020-06-20,38.1979166666679
"298",298,"STRT",2020,"storm1c","turb",0.381696228755578,26.8,8.86628846153846,58,58,58,12.9348198198198,25,1.072,172.947916666667,"burned","high",2020-06-21,39.9479166666679
"299",299,"STRT",2020,"storm1d","turb",0.325543120473997,2,8.16529166666667,87.2,87.2,87.2,12.0837494047619,0,Inf,174.145833333333,"burned","high",2020-06-23,41.1458333333321
"300",300,"STRT",2020,"storm1e","turb",-0.153903446113105,8,11.9692721471471,89.2,89.2,89.2,11.5355994376278,7,1.14285714285714,175.083333333333,"burned","high",2020-06-24,42.0833333333321
"301",301,"STRT",2020,"storm4a","turb",-0.205349075356906,10.8,13.2806428571429,15.4,152,254.2,13.7211892361111,3,3.6,213.479166666667,"burned","high",2020-08-01,80.4791666666679
"302",302,"STRT",2020,"storm4b","turb",-0.100207584947883,10.8,13.7219192708333,23,165,267.2,13.9754806547619,30,0.36,215.0625,"burned","high",2020-08-03,82.0625
"303",303,"STRT",2020,"storm5","turb",-0.0849454661253081,12,10.2983707627119,17.6,117.6,282.6,12.5460235615079,54,0.222222222222222,221.520833333333,"burned","high",2020-08-09,88.5208333333321
"304",304,"STRT",2020,"storm6","turb",-0.489900020404004,6.6,10.6357805555556,16.6,124.4,294.4,12.170001984127,0,Inf,223.979166666667,"burned","high",2020-08-11,90.9791666666679
"305",305,"STRT",2020,"storm7a","turb",-0.205465460457747,2.8,13.5934739583333,17.2,80.8,318,13.3275190972222,2,1.4,232.354166666667,"burned","high",2020-08-20,99.3541666666679
"306",306,"STRT",2020,"storm8","turb",-0.231935483870969,1.8,8.69534166666666,27.6,99.6,347.8,11.5806180555556,3,0.6,240.354166666667,"burned","high",2020-08-28,107.354166666668
"307",307,"STRT",2020,"storm9a","turb",-0.280740885762631,8.8,6.29908105022831,15.8,79.6,357.4,9.63421825396826,4,2.2,246.520833333333,"burned","high",2020-09-03,113.520833333332
"308",308,"STRT",2020,"storm9b","turb",-0.252649325626205,2.8,8.4971553030303,21,86.8,370.6,7.69828174603175,28,0.1,249.729166666667,"burned","high",2020-09-06,116.729166666668
"309",309,"STRT",2020,"storm9c","turb",-0.150546852237835,12.4,3.61910729166667,29,84.4,382.2,7.12745535714286,52,0.238461538461538,252.3125,"burned","high",2020-09-09,119.3125
"310",310,NA,NA,"storm1",NA,NA,NA,NA,NA,NA,NA,NA,41.7333333333333,NA,166.625,"burned","medium",2020-06-15,33.625
"311",311,"CARI",2020,"storm2a","NO3",0.463414634146341,46.484,12.0653012820513,10.922,10.922,10.922,16.1602430555556,25.9666666666667,1.79014120667522,170.490277777778,"burned","medium",2020-06-19,37.4902777777788
"312",312,"CARI",2020,"storm2b","NO3",0.314814814814815,37.084,10.9083680555556,57.406,57.406,57.406,14.5945300245098,23.9666666666667,1.5473157162726,171.573611111111,"burned","medium",2020-06-20,38.5736111111109
"313",313,"CARI",2020,"storm2c","NO3",-0.432432432432432,12.954,8.87249572649572,89.029,94.49,94.49,13.4927098214286,38.9666666666667,0.332437981180496,172.573611111111,"burned","medium",2020-06-21,39.5736111111109
"314",314,NA,NA,"storm3",NA,NA,NA,NA,NA,NA,NA,NA,69.9666666666667,NA,174.281944444444,"burned","medium",2020-06-23,41.2819444444431
"315",315,"CARI",2020,"storm4","NO3",0.5,15.24,10.7627884615385,33.909,137.67,137.67,10.1030029761905,38.9666666666667,0.391103507271172,190.406944444444,"burned","medium",2020-07-09,57.4069444444431
"316",316,"CARI",2020,"storm5","NO3",0.375,29.972,13.8638227272727,30.48,152.91,152.91,10.6351393849206,54.9666666666667,0.545275924802911,194.198611111111,"burned","medium",2020-07-13,61.1986111111109
"317",317,"CARI",2020,"storm6","NO3",0.194444444444445,16.764,12.0235634057971,37.592,182.882,182.882,12.7546423611111,45.9666666666667,0.36469905728789,205.573611111111,"burned","medium",2020-07-24,72.5736111111109
"318",318,"CARI",2020,"storm7","NO3",0.175,32.258,12.5199318181818,34.29,194.439,199.646,12.9993519345238,76.9666666666667,0.419116500649632,208.281944444444,"burned","medium",2020-07-27,75.2819444444431
"319",319,"CARI",2020,"storm8a","NO3",0.475609756097561,23.876,12.5486607142857,32.258,145.669,231.904,12.7930550595238,27.9666666666667,0.85373063170441,214.031944444444,"burned","medium",2020-08-02,81.0319444444431
"320",320,"CARI",2020,"storm8b","NO3",-0.00268817204301077,82.55,13.1249368055556,40.132,155.575,255.78,13.1514593253968,119.966666666667,0.688107807724368,215.198611111111,"burned","medium",2020-08-03,82.1986111111109
"321",321,"CARI",2020,"storm9","NO3",0.330459770114943,21.59,9.01538333333333,41.275,185.42,338.33,13.0011560019841,24.9666666666667,0.86475300400534,250.031944444444,"burned","medium",2020-09-07,117.031944444443
"322",322,"CARI",2020,"storm1","fDOM",-0.340978593272171,10.922,16.1602430555556,0.127,0.127,0.127,11.80375,41.7333333333333,0.261709265175719,166.625,"burned","medium",2020-06-15,33.625
"323",323,"CARI",2020,"storm2a","fDOM",-0.30649101706382,46.484,12.0653012820513,10.922,10.922,10.922,16.1602430555556,25.9666666666667,1.79014120667522,170.490277777778,"burned","medium",2020-06-19,37.4902777777788
"324",324,"CARI",2020,"storm2b","fDOM",0.141986925515055,37.084,10.9083680555556,57.406,57.406,57.406,14.5945300245098,23.9666666666667,1.5473157162726,171.573611111111,"burned","medium",2020-06-20,38.5736111111109
"325",325,"CARI",2020,"storm4","fDOM",-0.176232933964892,15.24,10.7627884615385,33.909,137.67,137.67,10.1030029761905,38.9666666666667,0.391103507271172,190.406944444444,"burned","medium",2020-07-09,57.4069444444431
"326",326,"CARI",2020,"storm5","fDOM",-0.42349551856594,29.972,13.8638227272727,30.48,152.91,152.91,10.6351393849206,54.9666666666667,0.545275924802911,194.198611111111,"burned","medium",2020-07-13,61.1986111111109
"327",327,"CARI",2020,"storm6","fDOM",-0.259316267012313,16.764,12.0235634057971,37.592,182.882,182.882,12.7546423611111,45.9666666666667,0.36469905728789,205.573611111111,"burned","medium",2020-07-24,72.5736111111109
"328",328,"CARI",2020,"storm7","fDOM",0.288341119173045,32.258,12.5199318181818,34.29,194.439,199.646,12.9993519345238,76.9666666666667,0.419116500649632,208.281944444444,"burned","medium",2020-07-27,75.2819444444431
"329",329,"CARI",2020,"storm8a","fDOM",0.153255208333334,23.876,12.5486607142857,32.258,145.669,231.904,12.7930550595238,27.9666666666667,0.85373063170441,214.031944444444,"burned","medium",2020-08-02,81.0319444444431
"330",330,"CARI",2020,"storm8b","fDOM",-0.505574501573977,82.55,13.1249368055556,40.132,155.575,255.78,13.1514593253968,119.966666666667,0.688107807724368,215.198611111111,"burned","medium",2020-08-03,82.1986111111109
"331",331,"CARI",2020,"storm9","fDOM",-0.355680972463409,21.59,9.01538333333333,41.275,185.42,338.33,13.0011560019841,24.9666666666667,0.86475300400534,250.031944444444,"burned","medium",2020-09-07,117.031944444443
"332",332,"CARI",2020,"storm1","SPC",0.561176836861768,10.922,16.1602430555556,0.127,0.127,0.127,11.80375,41.7333333333333,0.261709265175719,166.625,"burned","medium",2020-06-15,33.625
"333",333,"CARI",2020,"storm2a","SPC",0.567007086285952,46.484,12.0653012820513,10.922,10.922,10.922,16.1602430555556,25.9666666666667,1.79014120667522,170.490277777778,"burned","medium",2020-06-19,37.4902777777788
"334",334,"CARI",2020,"storm2b","SPC",0.453636363636364,37.084,10.9083680555556,57.406,57.406,57.406,14.5945300245098,23.9666666666667,1.5473157162726,171.573611111111,"burned","medium",2020-06-20,38.5736111111109
"335",335,"CARI",2020,"storm2c","SPC",-0.433030949839915,12.954,8.87249572649572,89.029,94.49,94.49,13.4927098214286,38.9666666666667,0.332437981180496,172.573611111111,"burned","medium",2020-06-21,39.5736111111109
"336",336,"CARI",2020,"storm3","SPC",0.0702033598585323,30.226,10.3739416666667,77.217,107.444,107.444,10.4752232142857,69.9666666666667,0.432005717008099,174.281944444444,"burned","medium",2020-06-23,41.2819444444431
"337",337,"CARI",2020,"storm4","SPC",0.0981152993348114,15.24,10.7627884615385,33.909,137.67,137.67,10.1030029761905,38.9666666666667,0.391103507271172,190.406944444444,"burned","medium",2020-07-09,57.4069444444431
"338",338,"CARI",2020,"storm5","SPC",0.5952787258248,29.972,13.8638227272727,30.48,152.91,152.91,10.6351393849206,54.9666666666667,0.545275924802911,194.198611111111,"burned","medium",2020-07-13,61.1986111111109
"339",339,"CARI",2020,"storm6","SPC",0.480987055016182,16.764,12.0235634057971,37.592,182.882,182.882,12.7546423611111,45.9666666666667,0.36469905728789,205.573611111111,"burned","medium",2020-07-24,72.5736111111109
"340",340,"CARI",2020,"storm7","SPC",0.111305565278264,32.258,12.5199318181818,34.29,194.439,199.646,12.9993519345238,76.9666666666667,0.419116500649632,208.281944444444,"burned","medium",2020-07-27,75.2819444444431
"341",341,"CARI",2020,"storm8a","SPC",0.593135111499781,23.876,12.5486607142857,32.258,145.669,231.904,12.7930550595238,27.9666666666667,0.85373063170441,214.031944444444,"burned","medium",2020-08-02,81.0319444444431
"342",342,"CARI",2020,"storm8b","SPC",0.494258153422141,82.55,13.1249368055556,40.132,155.575,255.78,13.1514593253968,119.966666666667,0.688107807724368,215.198611111111,"burned","medium",2020-08-03,82.1986111111109
"343",343,"CARI",2020,"storm9","SPC",0.329861111111111,21.59,9.01538333333333,41.275,185.42,338.33,13.0011560019841,24.9666666666667,0.86475300400534,250.031944444444,"burned","medium",2020-09-07,117.031944444443
"344",344,"CARI",2020,"storm1","turb",-0.00047655442161579,10.922,16.1602430555556,0.127,0.127,0.127,11.80375,41.7333333333333,0.261709265175719,166.625,"burned","medium",2020-06-15,33.625
"345",345,"CARI",2020,"storm2a","turb",0.00117803390852802,46.484,12.0653012820513,10.922,10.922,10.922,16.1602430555556,25.9666666666667,1.79014120667522,170.490277777778,"burned","medium",2020-06-19,37.4902777777788
"346",346,"CARI",2020,"storm2b","turb",0.000835979085012066,37.084,10.9083680555556,57.406,57.406,57.406,14.5945300245098,23.9666666666667,1.5473157162726,171.573611111111,"burned","medium",2020-06-20,38.5736111111109
"347",347,"CARI",2020,"storm2c","turb",0.145365168539326,12.954,8.87249572649572,89.029,94.49,94.49,13.4927098214286,38.9666666666667,0.332437981180496,172.573611111111,"burned","medium",2020-06-21,39.5736111111109
"348",348,"CARI",2020,"storm3","turb",-0.0817833698030634,30.226,10.3739416666667,77.217,107.444,107.444,10.4752232142857,69.9666666666667,0.432005717008099,174.281944444444,"burned","medium",2020-06-23,41.2819444444431
"349",349,"CARI",2020,"storm4","turb",0.00878378378378378,15.24,10.7627884615385,33.909,137.67,137.67,10.1030029761905,38.9666666666667,0.391103507271172,190.406944444444,"burned","medium",2020-07-09,57.4069444444431
"350",350,"CARI",2020,"storm5","turb",-0.117152466367713,29.972,13.8638227272727,30.48,152.91,152.91,10.6351393849206,54.9666666666667,0.545275924802911,194.198611111111,"burned","medium",2020-07-13,61.1986111111109
"351",351,"CARI",2020,"storm6","turb",-0.197397563676633,16.764,12.0235634057971,37.592,182.882,182.882,12.7546423611111,45.9666666666667,0.36469905728789,205.573611111111,"burned","medium",2020-07-24,72.5736111111109
"352",352,"CARI",2020,"storm7","turb",0.00205615641852197,32.258,12.5199318181818,34.29,194.439,199.646,12.9993519345238,76.9666666666667,0.419116500649632,208.281944444444,"burned","medium",2020-07-27,75.2819444444431
"353",353,"CARI",2020,"storm8a","turb",4.39660712571935e-06,23.876,12.5486607142857,32.258,145.669,231.904,12.7930550595238,27.9666666666667,0.85373063170441,214.031944444444,"burned","medium",2020-08-02,81.0319444444431
"354",354,"CARI",2020,"storm8b","turb",0.00395607654792856,82.55,13.1249368055556,40.132,155.575,255.78,13.1514593253968,119.966666666667,0.688107807724368,215.198611111111,"burned","medium",2020-08-03,82.1986111111109
"355",355,"CARI",2020,"storm9","turb",-0.000803600128576021,21.59,9.01538333333333,41.275,185.42,338.33,13.0011560019841,24.9666666666667,0.86475300400534,250.031944444444,"burned","medium",2020-09-07,117.031944444443
