"","X","site.ID","year","storm.num","response","HI","precip","precip.week","precip.month","ThreeMonth","TOTAL.TIME","Intensity","doy","burn","pf","date","TimeSinceChena"
"165",165,"POKE",2019,"storm5c","turb",0.428678678678679,8.636,96.139,136.907,180.468,27.5,0.314036363636364,216.520833333333,"burned","medium",2019-08-05,79.5208333333321
"166",166,"POKE",2019,"storm5d","turb",-0.532942667089009,4.064,25.4,143.765,197.232,24.5,0.165877551020408,221.229166666667,"burned","medium",2019-08-10,84.2291666666679
"167",167,"POKE",2019,"storm7","turb",0.282724213464901,15.875,41.91,174.118,228.22,66.5,0.238721804511278,226.729166666667,"burned","medium",2019-08-15,89.7291666666679
"168",168,"POKE",2019,"storm8","turb",0.0553775743707094,4.699,7.112,24.511,240.031,23.5,0.199957446808511,271.520833333333,"burned","medium",2019-09-29,134.520833333332
"169",169,"POKE",2019,"storm9","turb",0.386671426098997,3.683,22.352,34.417,256.16,52.5,0.070152380952381,276.3125,"burned","medium",2019-10-04,139.3125
"170",170,"VAUL",2019,"storm1","NO3",-0.381197203203805,0,18.2,32.8,34.4,47.5,0,193.1875,"unburned","high",2019-07-13,56.1875
"171",171,"VAUL",2019,"storm2","NO3",-0.184361924686196,4,14,41.2,53.2,51.5,0.0776699029126214,206.020833333333,"unburned","high",2019-07-26,69.0208333333321
"172",172,"VAUL",2019,"storm3","NO3",0.590379581151813,1.8,26.6,49.6,65.8,47.5,0.0378947368421053,209.1875,"unburned","high",2019-07-29,72.1875
"173",173,"VAUL",2019,"storm4b","NO3",-0.0283359600735488,10,53,90.2,106.4,54.5,0.18348623853211,214.104166666667,"unburned","high",2019-08-03,77.1041666666679
"174",174,"VAUL",2019,"storm4c","NO3",-0.613916340864821,16.4,50.6,100.2,116.4,176.5,0.0929178470254958,216.395833333333,"unburned","high",2019-08-05,79.3958333333321
"175",175,"VAUL",2019,"storm5","NO3",0.0180830511417903,27.8,15.6,99.6,134,68.5,0.405839416058394,223.854166666667,"unburned","high",2019-08-12,86.8541666666679
"176",176,"VAUL",2019,"storm6","NO3",-0.00203853587823157,1.6,40.4,124.2,163.4,65.5,0.0244274809160305,226.8125,"unburned","high",2019-08-15,89.8125
"177",177,"VAUL",2019,"storm7","NO3",0.0556994818652857,1,8.2,16.8,174.2,26.5,0.0377358490566038,261.0625,"unburned","high",2019-09-19,124.0625
"178",178,"VAUL",2019,"storm8a","NO3",0.885237295254105,1,10.2,28.4,186.6,41.5,0.0240963855421687,271.395833333333,"unburned","high",2019-09-29,134.395833333332
"179",179,"VAUL",2019,"storm1","fDOM",0.00353923434908734,0,18.2,32.8,34.4,47.5,0,193.1875,"unburned","high",2019-07-13,56.1875
"180",180,"VAUL",2019,"storm2","fDOM",-0.220455880798382,4,14,41.2,53.2,51.5,0.0776699029126214,206.020833333333,"unburned","high",2019-07-26,69.0208333333321
"181",181,"VAUL",2019,"storm3","fDOM",0.127566562546482,1.8,26.6,49.6,65.8,47.5,0.0378947368421053,209.1875,"unburned","high",2019-07-29,72.1875
"182",182,"VAUL",2019,"storm4b","fDOM",-0.227924469919052,10,53,90.2,106.4,54.5,0.18348623853211,214.104166666667,"unburned","high",2019-08-03,77.1041666666679
"183",183,"VAUL",2019,"storm4c","fDOM",-0.188359234907352,16.4,50.6,100.2,116.4,176.5,0.0929178470254958,216.395833333333,"unburned","high",2019-08-05,79.3958333333321
"184",184,"VAUL",2019,"storm5","fDOM",-0.157407407407407,27.8,15.6,99.6,134,68.5,0.405839416058394,223.854166666667,"unburned","high",2019-08-12,86.8541666666679
"185",185,"VAUL",2019,"storm6","fDOM",-0.0298085291557878,1.6,40.4,124.2,163.4,65.5,0.0244274809160305,226.8125,"unburned","high",2019-08-15,89.8125
"186",186,"VAUL",2019,"storm7","fDOM",-0.0431119920713578,1,8.2,16.8,174.2,26.5,0.0377358490566038,261.0625,"unburned","high",2019-09-19,124.0625
"187",187,"VAUL",2019,"storm8a","fDOM",-0.0793103448275866,1,10.2,28.4,186.6,41.5,0.0240963855421687,271.395833333333,"unburned","high",2019-09-29,134.395833333332
"188",188,"VAUL",2019,"storm8b","fDOM",0.262939607074043,13.6,21,39.2,197.4,55.5,0.245045045045045,273.8125,"unburned","high",2019-10-01,136.8125
"189",189,"VAUL",2019,"storm8c","fDOM",0.0808848999512756,11.4,34.4,52.6,206.6,119.5,0.095397489539749,276.145833333333,"unburned","high",2019-10-04,139.145833333332
"190",190,"VAUL",2019,"storm1","SPC",0.834473306795045,0,18.2,32.8,34.4,47.5,0,193.1875,"unburned","high",2019-07-13,56.1875
"191",191,"VAUL",2019,"storm2","SPC",0.942099775757571,4,14,41.2,53.2,51.5,0.0776699029126214,206.020833333333,"unburned","high",2019-07-26,69.0208333333321
"192",192,"VAUL",2019,"storm3","SPC",0.889889654909338,1.8,26.6,49.6,65.8,47.5,0.0378947368421053,209.1875,"unburned","high",2019-07-29,72.1875
"193",193,"VAUL",2019,"storm4b","SPC",0.67630560916918,10,53,90.2,106.4,54.5,0.18348623853211,214.104166666667,"unburned","high",2019-08-03,77.1041666666679
"194",194,"VAUL",2019,"storm4c","SPC",0.0623069001029866,16.4,50.6,100.2,116.4,176.5,0.0929178470254958,216.395833333333,"unburned","high",2019-08-05,79.3958333333321
"195",195,"VAUL",2019,"storm5","SPC",0.746552975326561,27.8,15.6,99.6,134,68.5,0.405839416058394,223.854166666667,"unburned","high",2019-08-12,86.8541666666679
"196",196,"VAUL",2019,"storm6","SPC",0.728486646884273,1.6,40.4,124.2,163.4,65.5,0.0244274809160305,226.8125,"unburned","high",2019-08-15,89.8125
"197",197,"VAUL",2019,"storm7","SPC",0.212979351032448,1,8.2,16.8,174.2,26.5,0.0377358490566038,261.0625,"unburned","high",2019-09-19,124.0625
"198",198,"VAUL",2019,"storm8a","SPC",0.953964757709251,1,10.2,28.4,186.6,41.5,0.0240963855421687,271.395833333333,"unburned","high",2019-09-29,134.395833333332
"199",199,"VAUL",2019,"storm8b","SPC",0.847733706064828,13.6,21,39.2,197.4,55.5,0.245045045045045,273.8125,"unburned","high",2019-10-01,136.8125
"200",200,"VAUL",2019,"storm8c","SPC",0.346587184091727,11.4,34.4,52.6,206.6,119.5,0.095397489539749,276.145833333333,"unburned","high",2019-10-04,139.145833333332
"201",201,"VAUL",2019,"storm1","turb",-0.0229406826517457,0,18.2,32.8,34.4,47.5,0,193.1875,"unburned","high",2019-07-13,56.1875
"202",202,"VAUL",2019,"storm2","turb",-0.0179260684635766,4,14,41.2,53.2,51.5,0.0776699029126214,206.020833333333,"unburned","high",2019-07-26,69.0208333333321
"203",203,"VAUL",2019,"storm3","turb",0.0171211718029518,1.8,26.6,49.6,65.8,47.5,0.0378947368421053,209.1875,"unburned","high",2019-07-29,72.1875
"204",204,"VAUL",2019,"storm4b","turb",-0.0142702702702642,10,53,90.2,106.4,54.5,0.18348623853211,214.104166666667,"unburned","high",2019-08-03,77.1041666666679
"205",205,"VAUL",2019,"storm5","turb",0.019637702078522,27.8,15.6,99.6,134,68.5,0.405839416058394,223.854166666667,"unburned","high",2019-08-12,86.8541666666679
"206",206,"VAUL",2019,"storm6","turb",0.0415478012802672,1.6,40.4,124.2,163.4,65.5,0.0244274809160305,226.8125,"unburned","high",2019-08-15,89.8125
"207",207,"VAUL",2019,"storm7","turb",0.113207547169811,1,8.2,16.8,174.2,26.5,0.0377358490566038,261.0625,"unburned","high",2019-09-19,124.0625
"208",208,"VAUL",2019,"storm8a","turb",-0.159937252762243,1,10.2,28.4,186.6,41.5,0.0240963855421687,271.395833333333,"unburned","high",2019-09-29,134.395833333332
"209",209,"VAUL",2019,"storm8b","turb",0.195984245249811,13.6,21,39.2,197.4,55.5,0.245045045045045,273.8125,"unburned","high",2019-10-01,136.8125
"210",210,"VAUL",2019,"storm8c","turb",-0.0324459494558619,11.4,34.4,52.6,206.6,119.5,0.095397489539749,276.145833333333,"unburned","high",2019-10-04,139.145833333332
"211",211,"STRT",2019,"storm1","NO3",-0.241844280121768,31.6,26.6,30.8,30.8,159.25,0.198430141287284,150.479166666667,"burned","high",2019-05-31,13.4791666666679
"212",212,"STRT",2019,"storm2","NO3",-0.190819503165712,1,11.8,69.4,134.2,68.25,0.0146520146520147,192.8125,"burned","high",2019-07-12,55.8125
"213",213,NA,NA,"storm3a",NA,NA,NA,NA,NA,NA,258.5,NA,205.833333333333,"burned","high",2019-07-25,68.8333333333321
"214",214,"STRT",2019,"storm3b","NO3",-0.388687931601433,37.6,54.8,106.6,229,71.25,0.527719298245614,216.604166666667,"burned","high",2019-08-05,79.6041666666679
"215",215,"STRT",2019,"storm3c","NO3",0.186664020032982,19.2,49.8,141.2,280,43.25,0.44393063583815,223.854166666667,"burned","high",2019-08-12,86.8541666666679
"216",216,NA,NA,"storm4",NA,NA,NA,NA,NA,NA,116.25,NA,226.770833333333,"burned","high",2019-08-15,89.7708333333321
"217",217,NA,NA,"storm5",NA,NA,NA,NA,NA,NA,24.25,NA,231.895833333333,"burned","high",2019-08-20,94.8958333333321
"218",218,"STRT",2019,"storm6","NO3",0.641187384044537,4.4,22.4,26.2,270.6,61.25,0.0718367346938776,262.770833333333,"burned","high",2019-09-20,125.770833333332
"219",219,"STRT",2019,"storm7","NO3",0.672186807095365,7,23.6,56.8,296.4,54.25,0.129032258064516,273.895833333333,"burned","high",2019-10-01,136.895833333332
"220",220,"STRT",2019,"storm7b","NO3",-0.121494303242771,5,31.2,65,297.8,66.25,0.0754716981132075,276.395833333333,"burned","high",2019-10-04,139.395833333332
"221",221,"STRT",2019,"storm7c","NO3",0.667428359683796,1.4,18.6,74.4,301.4,64.25,0.0217898832684825,281.479166666667,"burned","high",2019-10-09,144.479166666668
"222",222,"STRT",2019,"storm2","fDOM",-0.267565485362098,1,11.8,69.4,134.2,68.25,0.0146520146520147,192.8125,"burned","high",2019-07-12,55.8125
"223",223,"STRT",2019,"storm3a","fDOM",-0.318421568184217,76.4,13.4,35.2,152.8,258.5,0.295551257253385,205.833333333333,"burned","high",2019-07-25,68.8333333333321
"224",224,"STRT",2019,"storm3b","fDOM",-0.3893876283859,37.6,54.8,106.6,229,71.25,0.527719298245614,216.604166666667,"burned","high",2019-08-05,79.6041666666679
"225",225,"STRT",2019,"storm3c","fDOM",-0.421428684866085,19.2,49.8,141.2,280,43.25,0.44393063583815,223.854166666667,"burned","high",2019-08-12,86.8541666666679
"226",226,"STRT",2019,"storm4","fDOM",0.425863294466216,24,68,195.2,330.4,116.25,0.206451612903226,226.770833333333,"burned","high",2019-08-15,89.7708333333321
"227",227,"STRT",2019,"storm5","fDOM",-0.268260585664775,0,65.4,218.8,354,24.25,0,231.895833333333,"burned","high",2019-08-20,94.8958333333321
"228",228,"STRT",2019,"storm6","fDOM",-0.691279069767442,4.4,22.4,26.2,270.6,61.25,0.0718367346938776,262.770833333333,"burned","high",2019-09-20,125.770833333332
"229",229,"STRT",2019,"storm7","fDOM",-0.514842322483819,7,23.6,56.8,296.4,54.25,0.129032258064516,273.895833333333,"burned","high",2019-10-01,136.895833333332
"230",230,"STRT",2019,"storm7b","fDOM",-0.193258776976654,5,31.2,65,297.8,66.25,0.0754716981132075,276.395833333333,"burned","high",2019-10-04,139.395833333332
"231",231,"STRT",2019,"storm7c","fDOM",-0.666456944155764,1.4,18.6,74.4,301.4,64.25,0.0217898832684825,281.479166666667,"burned","high",2019-10-09,144.479166666668
"232",232,"STRT",2019,"storm2","SPC",0.360007097232115,1,11.8,69.4,134.2,68.25,0.0146520146520147,192.8125,"burned","high",2019-07-12,55.8125
"233",233,"STRT",2019,"storm3a","SPC",0.773768703241903,76.4,13.4,35.2,152.8,258.5,0.295551257253385,205.833333333333,"burned","high",2019-07-25,68.8333333333321
"234",234,"STRT",2019,"storm3b","SPC",0.658834827144688,37.6,54.8,106.6,229,71.25,0.527719298245614,216.604166666667,"burned","high",2019-08-05,79.6041666666679
"235",235,"STRT",2019,"storm3c","SPC",0.60802981823046,19.2,49.8,141.2,280,43.25,0.44393063583815,223.854166666667,"burned","high",2019-08-12,86.8541666666679
"236",236,"STRT",2019,"storm4","SPC",0.425590731463979,24,68,195.2,330.4,116.25,0.206451612903226,226.770833333333,"burned","high",2019-08-15,89.7708333333321
"237",237,"STRT",2019,"storm5","SPC",0.0791364629166517,0,65.4,218.8,354,24.25,0,231.895833333333,"burned","high",2019-08-20,94.8958333333321
"238",238,"STRT",2019,"storm6","SPC",0.616847826086956,4.4,22.4,26.2,270.6,61.25,0.0718367346938776,262.770833333333,"burned","high",2019-09-20,125.770833333332
"239",239,"STRT",2019,"storm7","SPC",0.669458115183246,7,23.6,56.8,296.4,54.25,0.129032258064516,273.895833333333,"burned","high",2019-10-01,136.895833333332
"240",240,"STRT",2019,"storm7b","SPC",-0.071932616140303,5,31.2,65,297.8,66.25,0.0754716981132075,276.395833333333,"burned","high",2019-10-04,139.395833333332
"241",241,"STRT",2019,"storm7c","SPC",0.693171710383271,1.4,18.6,74.4,301.4,64.25,0.0217898832684825,281.479166666667,"burned","high",2019-10-09,144.479166666668
"242",242,"STRT",2019,"storm2","turb",0.0325549220191175,1,11.8,69.4,134.2,68.25,0.0146520146520147,192.8125,"burned","high",2019-07-12,55.8125
"243",243,"STRT",2019,"storm3a","turb",-0.0332230329251299,76.4,13.4,35.2,152.8,258.5,0.295551257253385,205.833333333333,"burned","high",2019-07-25,68.8333333333321
"244",244,"STRT",2019,"storm3b","turb",0.000315214602499655,37.6,54.8,106.6,229,71.25,0.527719298245614,216.604166666667,"burned","high",2019-08-05,79.6041666666679
"245",245,"STRT",2019,"storm3c","turb",-0.117768923857067,19.2,49.8,141.2,280,43.25,0.44393063583815,223.854166666667,"burned","high",2019-08-12,86.8541666666679
"246",246,"STRT",2019,"storm4","turb",0.210219130146433,24,68,195.2,330.4,116.25,0.206451612903226,226.770833333333,"burned","high",2019-08-15,89.7708333333321
"247",247,"STRT",2019,"storm5","turb",0.236359441493563,0,65.4,218.8,354,24.25,0,231.895833333333,"burned","high",2019-08-20,94.8958333333321
"248",248,"STRT",2019,"storm6","turb",-0.100240818783865,4.4,22.4,26.2,270.6,61.25,0.0718367346938776,262.770833333333,"burned","high",2019-09-20,125.770833333332
"249",249,"STRT",2019,"storm7","turb",0.177226282056285,7,23.6,56.8,296.4,54.25,0.129032258064516,273.895833333333,"burned","high",2019-10-01,136.895833333332
"250",250,"STRT",2019,"storm7b","turb",-0.0979683863959749,5,31.2,65,297.8,66.25,0.0754716981132075,276.395833333333,"burned","high",2019-10-04,139.395833333332
"251",251,"STRT",2019,"storm7c","turb",-0.05715586226251,1.4,18.6,74.4,301.4,64.25,0.0217898832684825,281.479166666667,"burned","high",2019-10-09,144.479166666668
"252",252,"CARI",2019,"storm1","NO3",-0.204545454545455,4.826,0,0,0,92.9666666666667,0.0519110792398709,127.386111111111,"burned","medium",2019-05-08,-9.61388888888905
"253",253,NA,NA,"storm2",NA,NA,NA,NA,NA,NA,35.9666666666667,NA,180.302777777778,"burned","medium",2019-06-30,43.3027777777788
"254",254,"CARI",2019,"storm3","NO3",0.433333333333333,0.254,8.001,10.414,10.414,20.9666666666667,0.0121144674085851,192.427777777778,"burned","medium",2019-07-12,55.4277777777788
"255",255,NA,NA,"storm4",NA,NA,NA,NA,NA,NA,36.9666666666667,NA,206.261111111111,"burned","medium",2019-07-26,69.2611111111109
"256",256,"CARI",2019,"storm5","NO3",0.347222222222223,58.42,5.588,16.002,16.002,33.9666666666667,1.71992149165849,211.927777777778,"burned","medium",2019-07-31,74.9277777777788
"257",257,"CARI",2019,"storm6a","NO3",-0.305555555555556,86.36,63.881,74.422,74.422,20.9666666666667,4.11891891891892,213.469444444444,"burned","medium",2019-08-02,76.4694444444431
"258",258,"CARI",2019,"storm6b","NO3",-0.139285714285715,30.988,148.59,160.782,160.782,58.9666666666667,0.52551724137931,214.344444444444,"burned","medium",2019-08-03,77.3444444444431
"259",259,"CARI",2019,"storm6c","NO3",0.267857142857143,27.432,145.923,191.77,191.77,109.966666666667,0.249457411336769,216.802777777778,"burned","medium",2019-08-05,79.8027777777788
"260",260,"CARI",2019,"storm6d","NO3",0.425000000000002,0,23.622,214.376,219.202,33.9666666666667,0,221.386111111111,"burned","medium",2019-08-10,84.3861111111109
"261",261,NA,NA,"storm7a",NA,NA,NA,NA,NA,NA,12.9666666666667,NA,224.094444444444,"burned","medium",2019-08-13,87.0944444444431
"262",262,"CARI",2019,"storm7b","NO3",-0.0412667946257198,23.622,32.004,230.886,241.3,54.9666666666667,0.429751364463311,224.636111111111,"burned","medium",2019-08-13,87.6361111111109
"263",263,"CARI",2019,"storm8","NO3",0.055,2.794,45.72,250.063,264.922,66.9666666666667,0.04172224987556,227.136111111111,"burned","medium",2019-08-16,90.1361111111109
"264",264,"CARI",2019,"storm1","fDOM",-0.0600241192808071,4.826,0,0,0,92.9666666666667,0.0519110792398709,127.386111111111,"burned","medium",2019-05-08,-9.61388888888905
"265",265,"CARI",2019,"storm3","fDOM",-0.455503512880563,0.254,8.001,10.414,10.414,20.9666666666667,0.0121144674085851,192.427777777778,"burned","medium",2019-07-12,55.4277777777788
"266",266,"CARI",2019,"storm4","fDOM",-0.221903900281464,5.334,5.842,10.668,10.668,36.9666666666667,0.14429215509468,206.261111111111,"burned","medium",2019-07-26,69.2611111111109
"267",267,"CARI",2019,"storm5","fDOM",-0.237371888726208,58.42,5.588,16.002,16.002,33.9666666666667,1.71992149165849,211.927777777778,"burned","medium",2019-07-31,74.9277777777788
"268",268,"CARI",2019,"storm6a","fDOM",-0.0929438267567763,86.36,63.881,74.422,74.422,20.9666666666667,4.11891891891892,213.469444444444,"burned","medium",2019-08-02,76.4694444444431
"269",269,"CARI",2019,"storm6b","fDOM",-0.102437608821823,30.988,148.59,160.782,160.782,58.9666666666667,0.52551724137931,214.344444444444,"burned","medium",2019-08-03,77.3444444444431
"270",270,"CARI",2019,"storm6c","fDOM",-0.0970136066442833,27.432,145.923,191.77,191.77,109.966666666667,0.249457411336769,216.802777777778,"burned","medium",2019-08-05,79.8027777777788
"271",271,"CARI",2019,"storm6d","fDOM",-0.139360061680802,0,23.622,214.376,219.202,33.9666666666667,0,221.386111111111,"burned","medium",2019-08-10,84.3861111111109
"272",272,"CARI",2019,"storm7a","fDOM",0.125876250116834,22.098,13.081,208.788,219.202,12.9666666666667,1.70421593830334,224.094444444444,"burned","medium",2019-08-13,87.0944444444431
"273",273,"CARI",2019,"storm7b","fDOM",-0.0353816323572049,23.622,32.004,230.886,241.3,54.9666666666667,0.429751364463311,224.636111111111,"burned","medium",2019-08-13,87.6361111111109
"274",274,"CARI",2019,"storm8","fDOM",-0.198033040171143,2.794,45.72,250.063,264.922,66.9666666666667,0.04172224987556,227.136111111111,"burned","medium",2019-08-16,90.1361111111109
"275",275,"CARI",2019,"storm1","SPC",0.498845507976491,4.826,0,0,0,92.9666666666667,0.0519110792398709,127.386111111111,"burned","medium",2019-05-08,-9.61388888888905
"276",276,"CARI",2019,"storm3","SPC",0.610782865583457,0.254,8.001,10.414,10.414,20.9666666666667,0.0121144674085851,192.427777777778,"burned","medium",2019-07-12,55.4277777777788
"277",277,"CARI",2019,"storm4","SPC",0.842916419679906,5.334,5.842,10.668,10.668,36.9666666666667,0.14429215509468,206.261111111111,"burned","medium",2019-07-26,69.2611111111109
"278",278,"CARI",2019,"storm5","SPC",0.441496163682864,58.42,5.588,16.002,16.002,33.9666666666667,1.71992149165849,211.927777777778,"burned","medium",2019-07-31,74.9277777777788
"279",279,"CARI",2019,"storm6a","SPC",0.561139212667693,86.36,63.881,74.422,74.422,20.9666666666667,4.11891891891892,213.469444444444,"burned","medium",2019-08-02,76.4694444444431
"280",280,"CARI",2019,"storm6b","SPC",0.0673415492957747,30.988,148.59,160.782,160.782,58.9666666666667,0.52551724137931,214.344444444444,"burned","medium",2019-08-03,77.3444444444431
"281",281,"CARI",2019,"storm6c","SPC",-0.00333985949556603,27.432,145.923,191.77,191.77,109.966666666667,0.249457411336769,216.802777777778,"burned","medium",2019-08-05,79.8027777777788
"282",282,"CARI",2019,"storm6d","SPC",0.282835820895524,0,23.622,214.376,219.202,33.9666666666667,0,221.386111111111,"burned","medium",2019-08-10,84.3861111111109
"283",283,"CARI",2019,"storm7a","SPC",0.777820414428241,22.098,13.081,208.788,219.202,12.9666666666667,1.70421593830334,224.094444444444,"burned","medium",2019-08-13,87.0944444444431
"284",284,"CARI",2019,"storm7b","SPC",0.347286565188617,23.622,32.004,230.886,241.3,54.9666666666667,0.429751364463311,224.636111111111,"burned","medium",2019-08-13,87.6361111111109
"285",285,"CARI",2019,"storm8","SPC",0.424110141034251,2.794,45.72,250.063,264.922,66.9666666666667,0.04172224987556,227.136111111111,"burned","medium",2019-08-16,90.1361111111109
"286",286,"CARI",2019,"storm1","turb",0.0254199328107503,4.826,0,0,0,92.9666666666667,0.0519110792398709,127.386111111111,"burned","medium",2019-05-08,-9.61388888888905
"287",287,"CARI",2019,"storm4","turb",0.0400232018561483,5.334,5.842,10.668,10.668,36.9666666666667,0.14429215509468,206.261111111111,"burned","medium",2019-07-26,69.2611111111109
"288",288,"CARI",2019,"storm5","turb",-0.018957345971564,58.42,5.588,16.002,16.002,33.9666666666667,1.71992149165849,211.927777777778,"burned","medium",2019-07-31,74.9277777777788
"289",289,"CARI",2019,"storm6a","turb",0.00068618637725063,86.36,63.881,74.422,74.422,20.9666666666667,4.11891891891892,213.469444444444,"burned","medium",2019-08-02,76.4694444444431
"290",290,"CARI",2019,"storm6b","turb",0.00515990138546477,30.988,148.59,160.782,160.782,58.9666666666667,0.52551724137931,214.344444444444,"burned","medium",2019-08-03,77.3444444444431
"291",291,"CARI",2019,"storm6c","turb",0.000130479414529495,27.432,145.923,191.77,191.77,109.966666666667,0.249457411336769,216.802777777778,"burned","medium",2019-08-05,79.8027777777788
"292",292,"CARI",2019,"storm6d","turb",-0.031671745755333,0,23.622,214.376,219.202,33.9666666666667,0,221.386111111111,"burned","medium",2019-08-10,84.3861111111109
"293",293,"CARI",2019,"storm7a","turb",-3.87357117722511e-05,22.098,13.081,208.788,219.202,12.9666666666667,1.70421593830334,224.094444444444,"burned","medium",2019-08-13,87.0944444444431
"294",294,"CARI",2019,"storm7b","turb",0.00023176374296357,23.622,32.004,230.886,241.3,54.9666666666667,0.429751364463311,224.636111111111,"burned","medium",2019-08-13,87.6361111111109
"295",295,"CARI",2019,"storm8","turb",0.000193263456266388,2.794,45.72,250.063,264.922,66.9666666666667,0.04172224987556,227.136111111111,"burned","medium",2019-08-16,90.1361111111109
