"","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y"
"192",-0.268260585664775,-0.576482997639259,0.0105027876839587,"STRT","storm5","08","20","fDOM",0.1364,0.1185,0.1518,"08","20"
"193",0.0791364629166517,-0.00539512835934597,0.188849276692731,"STRT","storm5","08","20","SPC",0.7818,0.7515,0.7939,"08","20"
"194",0.236359441493563,0.199641456557352,0.273948964533758,"STRT","storm5","08","20","turb",0.7818,0.7515,0.7939,"08","20"
"195",0.641187384044537,0.585343228200388,0.675139146567723,"STRT","storm6","09","20","NO3",-0.2574,-0.2791,-0.2411,"09","20"
"196",-0.691279069767442,-0.781976744186046,-0.576744186046512,"STRT","storm6","09","20","fDOM",NA,NA,NA,"09","20"
"197",0.616847826086956,0.597826086956521,0.652173913043477,"STRT","storm6","09","20","SPC",NA,NA,NA,"09","20"
"198",-0.100240818783865,-0.115894039735099,-0.0791691751956652,"STRT","storm6","09","20","turb",NA,NA,NA,"09","20"
"199",0.672186807095365,0.613913525498914,0.709118625277183,"STRT","storm7","10","01","NO3",-0.6144,-0.6285,-0.6018,"10","01"
"200",-0.514842322483819,-0.650144451739987,-0.414051965106463,"STRT","storm7","10","01","fDOM",NA,NA,NA,"10","01"
"201",0.669458115183246,0.568717277486911,0.716403141361256,"STRT","storm7","10","01","SPC",NA,NA,NA,"10","01"
"202",0.177226282056285,0.0783479322595947,0.213087089727681,"STRT","storm7","10","01","turb",NA,NA,NA,"10","01"
"203",-0.121494303242771,-0.351007887817693,0.0777826468010635,"STRT","storm7b","10","04","NO3",0.2041,0.1809,0.2296,"10","04"
"204",-0.193258776976654,-0.280432770770082,-0.0847645653265707,"STRT","storm7b","10","04","fDOM",-0.0854,-0.0866,-0.0843,"10","04"
"205",-0.071932616140303,-0.224843474350549,0.18592825763603,"STRT","storm7b","10","04","SPC",-0.1061,-0.1132,-0.1014,"10","04"
"206",-0.0979683863959749,-0.11935530247389,-0.0712073019159989,"STRT","storm7b","10","04","turb",0.2133,0.1784,0.2488,"10","04"
"207",0.667428359683796,0.605840847332021,0.700345849802384,"STRT","storm7e","10","09","NO3",NA,NA,NA,NA,NA
"208",-0.666456944155764,-0.690659831424832,-0.591012012766323,"STRT","storm7e","10","09","fDOM",NA,NA,NA,NA,NA
"209",0.693171710383271,0.670707240418257,0.72910695578265,"STRT","storm7e","10","09","SPC",NA,NA,NA,NA,NA
"210",-0.05715586226251,-0.0985837159788924,-0.0362795113734578,"STRT","storm7e","10","09","turb",NA,NA,NA,NA,NA
"211",-0.381197203203805,-0.383840754198212,-0.23866776430641,"VAUL","storm1","07","13","NO3",-0.0038,-0.0041,-0.0033,"07","13"
"212",0.00353923434908734,-0.105911950310723,0.116025586862627,"VAUL","storm1","07","13","fDOM",-0.1027,-0.1038,-0.1015,"07","13"
"213",0.834473306795045,0.588669350591324,0.922840252850705,"VAUL","storm1","07","13","SPC",-0.1011,-0.1015,-0.1007,"07","13"
"214",-0.0229406826517457,-0.0297708754081864,0.0286210682387052,"VAUL","storm1","07","13","turb",0.0271,0.0266,0.0275,"07","13"
"215",-0.184361924686196,-0.205020920502101,-0.157230648535571,"VAUL","storm2","07","26","NO3",0.0159,-0.0103,0.0471,"07","26"
"216",-0.220455880798382,-0.237306802565559,-0.201214190715706,"VAUL","storm2","07","26","fDOM",0.0461,0.0386,0.0519,"07","26"
"217",0.942099775757571,0.779519517382113,0.949583583295464,"VAUL","storm2","07","26","SPC",-0.0797,-0.0803,-0.0792,"07","26"
"218",-0.0179260684635766,-0.0584000267191029,-0.0138826664195955,"VAUL","storm2","07","26","turb",0.162,0.151,0.1681,"07","26"
"219",0.590379581151813,0.569764397905733,0.620811518324594,"VAUL","storm3","07","29","NO3",-0.5406,-0.591,-0.5034,"07","29"
"220",0.127566562546482,0.114950171054589,0.164724825226834,"VAUL","storm3","07","29","fDOM",-0.1375,-0.1506,-0.1282,"07","29"
"221",0.889889654909338,0.847056657311078,0.906770062310279,"VAUL","storm3","07","29","SPC",-0.8994,-0.9006,-0.8983,"07","29"
"222",0.0171211718029518,0.0142768504591722,0.0195891873964832,"VAUL","storm3","07","29","turb",-0.0173,-0.0278,-0.0046,"07","29"
"223",-0.0283359600735488,-0.14496270445837,-0.0253511701502245,"VAUL","storm4b","08","03","NO3",0.1837,0.093,0.3165,"08","03"
"224",-0.227924469919052,-0.462731174402677,-0.215871381608766,"VAUL","storm4b","08","03","fDOM",-0.2181,-0.2188,-0.2163,"08","03"
"225",0.67630560916918,0.36738813869504,0.782249232607455,"VAUL","storm4b","08","03","SPC",-0.6713,-0.6716,-0.6711,"08","03"
"226",-0.0142702702702642,-0.183055405405403,0.0288648648648719,"VAUL","storm4b","08","03","turb",0.2875,0.2416,0.3273,"08","03"
"227",-0.613916340864821,-0.649229539278644,-0.587167029185598,"VAUL","storm4c","08","05","NO3",-0.0586,-0.0666,-0.0508,"08","05"
"228",-0.188359234907352,-0.331191472404861,-0.121488593345287,"VAUL","storm4c","08","05","fDOM",-0.0299,-0.0324,-0.0282,"08","05"
"229",0.0623069001029866,0.0480699164664149,0.0863971678681771,"VAUL","storm4c","08","05","SPC",0.0401,0.0397,0.0405,"08","05"
"230",0.0180830511417903,0.0169759920118087,0.0202157679951375,"VAUL","storm5","08","12","NO3",-0.0101,-0.0105,-0.0095,"08","12"
"231",-0.157407407407407,-0.220043572984749,-0.0299564270152507,"VAUL","storm5","08","12","fDOM",NA,NA,NA,"08","12"
"232",0.746552975326561,0.723875181422351,0.761973875181422,"VAUL","storm5","08","12","SPC",NA,NA,NA,"08","12"
"233",0.019637702078522,0.0118100461893764,0.0232390300230947,"VAUL","storm5","08","12","turb",NA,NA,NA,"08","12"
"234",-0.00203853587823157,-0.0285576226141581,0.0121728275750986,"VAUL","storm6","08","15","NO3",0.0117,0.0091,0.0145,"08","15"
"235",-0.0298085291557878,-0.054395126196693,0.0304612706701479,"VAUL","storm6","08","15","fDOM",NA,NA,NA,"08","15"
"236",0.728486646884273,0.685459940652819,0.781157270029674,"VAUL","storm6","08","15","SPC",NA,NA,NA,"08","15"
"237",0.0415478012802672,0.0163338435847481,0.0736327581408294,"VAUL","storm6","08","15","turb",NA,NA,NA,"08","15"
"238",0.0556994818652857,0.0397236614853348,0.0911053540586572,"VAUL","storm7","09","19","NO3",-0.1917,-0.2923,-0.0665,"09","19"
"239",-0.0431119920713578,-0.0490584737363726,0.378592666005946,"VAUL","storm7","09","19","fDOM",NA,NA,NA,"09","19"
"240",0.212979351032448,0.126253687315634,0.604129793510324,"VAUL","storm7","09","19","SPC",NA,NA,NA,"09","19"
"241",0.113207547169811,0.0508324084350721,0.372142064372919,"VAUL","storm7","09","19","turb",NA,NA,NA,"09","19"
"242",0.885237295254105,0.852740445191101,0.919204115917688,"VAUL","storm8a","09","29","NO3",-0.5261,-0.5483,-0.5058,"09","29"
"243",0.885237295254105,0.852740445191101,0.919204115917688,"VAUL","storm8a","09","29","NO3",NA,NA,NA,"09","29"
"244",0.885237295254105,0.852740445191101,0.919204115917688,"VAUL","storm8a","09","29","NO3",NA,NA,NA,"09","29"
"245",0.885237295254105,0.852740445191101,0.919204115917688,"VAUL","storm8a","09","29","NO3",NA,NA,NA,"09","29"
"246",-0.0793103448275866,-0.110344827586207,-0.0637931034482762,"VAUL","storm8a","09","29","fDOM",NA,NA,NA,NA,NA
"247",0.953964757709251,0.92863436123348,0.975330396475771,"VAUL","storm8a","09","29","SPC",NA,NA,NA,NA,NA
"248",-0.159937252762243,-0.184984995225754,-0.128086209248398,"VAUL","storm8a","09","29","turb",NA,NA,NA,NA,NA
"249",0.262939607074043,-0.00869688077676078,0.400421372657851,"VAUL","storm8b","10","01","fDOM",NA,NA,NA,NA,NA
"250",0.847733706064828,0.840217758424154,0.921639184252798,"VAUL","storm8b","10","01","SPC",NA,NA,NA,NA,NA
"251",0.195984245249811,0.0480478684607923,0.243843900757737,"VAUL","storm8b","10","01","turb",NA,NA,NA,NA,NA
"252",0.0808848999512756,0.068303573256466,0.0973852623131379,"VAUL","storm8c","10","04","fDOM",NA,NA,NA,NA,NA
"253",0.346587184091727,0.263037841294952,0.410640670707157,"VAUL","storm8c","10","04","SPC",NA,NA,NA,NA,NA
"254",-0.0324459494558619,-0.411804129034341,-0.00783787165339678,"VAUL","storm8c","10","04","turb",NA,NA,NA,NA,NA
