"","X","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y","Parameter","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"105",105,0.0621516164994426,0.0379041248606466,0.0858416945373467,"CARI","storm6",8,13,"turb",0.3155,NA,NA,8,13,"Q.norm",0.439440883935178,0.022179990147787,0.95,0.395643729296566,0.483238038573789,19.8124922963062,163,2.94325908281191e-45
"106",106,0.346153846153846,0.192307692307692,0.538461538461538,"CARI","storm7",8,21,"NO3",NA,NA,NA,8,21,"Q.norm",-0.516166360725553,0.0930737409092531,0.95,-0.701190833981685,-0.331141887469421,-5.54577860181655,86,3.16753453974454e-07
"107",107,0.408345221112696,0.381954350927247,0.489657631954351,"CARI","storm7",8,21,"fDOM",NA,NA,NA,8,21,"Q.norm",-0.0765763334233879,0.0728778748575671,0.95,-0.221452753730752,0.0683000868839763,-1.0507487158901,86,0.296317686617386
"108",108,0.433257918552034,0.381221719457012,0.57013574660633,"CARI","storm7",8,21,"SPC",NA,NA,NA,8,21,"Q.norm",-0.274073058028435,0.0438938161456444,0.95,-0.361331076586728,-0.186815039470142,-6.24400159510012,86,1.56412458802776e-08
"109",109,-0.0911949685534592,-0.154088050314465,-0.0518867924528302,"CARI","storm7",8,21,"turb",0.3082,NA,NA,8,21,"Q.norm",0.549024044051545,0.14253891246291,0.95,0.265666064246416,0.832382023856673,3.85174851249412,86,0.000225172706124524
"110",110,0.22,0.0700000000000001,0.28,"CARI","storm8",8,24,"NO3",NA,NA,NA,8,24,"Q.norm",-1.39389265577494,0.174776138836164,0.95,-1.74660518364946,-1.04118012790042,-7.97530295071677,42,6.05826129221394e-10
"111",111,-0.437103354487761,-0.47710788757933,-0.268699002719855,"CARI","storm8",8,24,"fDOM",0.6088,NA,NA,8,24,"Q.norm",0.613009233264546,0.102364285031722,0.95,0.406836979881791,0.819181486647302,5.98850695899044,45,3.24747111802949e-07
"112",112,0.583695652173914,0.536413043478261,0.619565217391305,"CARI","storm8",8,24,"SPC",NA,NA,NA,8,24,"Q.norm",-1.06755631001589,0.139208573397694,0.95,-1.34793676945745,-0.787175850574323,-7.66875404265561,45,1.05055841880071e-09
"113",113,-0.0168776371308017,-0.0516877637130802,0.00738396624472575,"CARI","storm8",8,24,"turb",0.7257,NA,NA,8,24,"Q.norm",1.13489397543614,0.130429348110927,0.95,0.872195783396406,1.39759216747588,8.70121634335658,45,3.36390222902269e-11
"114",114,-0.0300000000000004,-0.1,0.0399999999999995,"CARI","storm9",8,26,"NO3",NA,NA,NA,8,26,"Q.norm",-0.296590100818823,0.0861447648652263,0.95,-0.466428525079002,-0.126751676558644,-3.44292658158437,206,0.000696924621420871
"115",115,-0.264977477477477,-0.377477477477478,-0.230405405405405,"CARI","storm9",8,26,"fDOM",0.8847,NA,NA,8,26,"Q.norm",1.74390353270511,0.108859807039768,0.95,1.529351129278,1.95845593613222,16.0197191243232,218,1.07889410855352e-38
"116",116,0.38,0.349523809523808,0.443333333333332,"CARI","storm9",8,26,"SPC",NA,NA,NA,8,26,"Q.norm",-1.11407752983049,0.145163765267187,0.95,-1.40018160786938,-0.827973451791607,-7.67462546717449,218,5.4937658257941e-13
"117",117,-0.12689393939394,-0.170454545454546,-0.0757575757575758,"CARI","storm9",8,26,"turb",0.4318,NA,NA,8,26,"Q.norm",0.196314131122783,0.0666773858240518,0.95,0.0648992979368214,0.327728964308744,2.9442385704925,218,0.00358831633696388
"118",118,0.0949999999999999,0.0549999999999999,0.17,"CARI","storm10",8,30,"NO3",NA,NA,NA,8,30,"Q.norm",-1.05172358407576,0.124803962775243,0.95,-1.3037703001738,-0.799676867977715,-8.42700472556139,41,1.73046234324721e-10
"119",119,-0.341584158415842,-0.368632349346046,-0.318054027624985,"CARI","storm10",8,30,"fDOM",0.65,NA,NA,8,30,"Q.norm",0.457234274748883,0.0407851124037856,0.95,0.37492658565941,0.539541963838357,11.2108131570687,42,3.31969226318362e-14
"120",120,0.535833333333333,0.519047619047619,0.5475,"CARI","storm10",8,30,"SPC",NA,NA,NA,8,30,"Q.norm",-0.974119651937373,0.139208499473789,0.95,-1.25505377760224,-0.693185526272508,-6.99755873829229,42,1.46524001868213e-08
"121",121,0.000374758345480672,-0.00104415428671856,0.000682318642806189,"CARI","storm10",8,30,"turb",0.008,NA,NA,8,30,"Q.norm",0.96552421695147,0.175696157490544,0.95,0.610955016264295,1.32009341763864,5.4954202228551,42,2.10462556917164e-06
"122",122,0.25,0.208333333333333,0.283333333333334,"CARI","storm11",9,2,"NO3",NA,NA,NA,9,2,"Q.norm",-1.47532074034779,0.184491123266888,0.95,-1.84388412825644,-1.10675735243915,-7.9967031162446,64,3.2671225638072e-11
"123",123,-0.356548279689234,-0.390399556048835,-0.216148723640399,"CARI","storm11",9,2,"fDOM",0.8141,NA,NA,9,2,"Q.norm",1.15678178591913,0.0781472032018101,0.95,1.00071104396998,1.31285252786828,14.8025999463067,65,1.69569252858677e-22
"124",124,0.440727699530516,0.399647887323944,0.481220657276995,"CARI","storm11",9,2,"SPC",NA,NA,NA,9,2,"Q.norm",-1.39178549424552,0.242118676372927,0.95,-1.87547315389987,-0.908097834591179,-5.74836074232376,64,2.71617772264334e-07
"125",125,-0.0386591778202677,-0.0500717017208413,-0.0260217495219885,"CARI","storm11",9,2,"turb",0.0115,NA,NA,9,2,"Q.norm",1.17279314797043,0.223926494037532,0.95,0.725448550444255,1.6201377454966,5.2374023583554,64,1.93742851959792e-06
"126",126,-0.136363636363637,-0.204545454545455,-0.0965909090909094,"CARI","storm12a",9,20,"NO3",NA,NA,NA,9,20,"Q.norm",-0.316361696725341,0.0459782556165544,0.95,-0.406871455001247,-0.225851938449436,-6.88068071489506,278,3.94467153442993e-11
"127",127,-0.368538264273181,-0.433830476447564,-0.297847212849237,"CARI","storm12a",9,20,"fDOM",NA,NA,NA,9,20,"Q.norm",1.1349049851316,0.0241444420621397,0.95,1.08737731491079,1.18243265535242,47.0048130418892,280,7.10027832156283e-135
"128",128,0.408549222797927,0.388406735751295,0.450259067357513,"CARI","storm12a",9,20,"SPC",NA,NA,NA,9,20,"Q.norm",-0.279672955271346,0.0408210237738631,0.95,-0.360026776699578,-0.199319133843114,-6.85119895132113,281,4.62282425900622e-11
"129",129,-0.0392282958199357,-0.0463022508038585,-0.0237942122186495,"CARI","storm12a",9,20,"turb",NA,NA,NA,9,20,"Q.norm",1.05807781575582,0.0258252962344241,0.95,1.00724063937432,1.10891499213733,40.9705974387022,279,4.76968048738118e-120
"130",130,-0.0378948430719549,-0.09642749016046,-0.027702089009991,"CARI","storm12b",9,25,"fDOM",0.0677,NA,NA,9,25,"Q.norm",0.0875701560704805,0.0117412067629781,0.95,0.0639221517396156,0.111218160401345,7.45836078337394,45,2.14109270421016e-09
"131",131,-0.06807118953453,-0.258442348646182,-0.0120170368116825,"CARI","storm12b",9,25,"SPC",0.0371,NA,NA,9,25,"Q.norm",-0.206509405803259,0.194775007710238,0.95,-0.598806408901742,0.185787597295224,-1.06024591260948,45,0.294690434158148
"132",132,-0.0263310185185184,-0.145833333333333,-0.0130208333333333,"CARI","storm12b",9,25,"turb",0.0937,NA,NA,9,25,"Q.norm",0.366237286823773,0.0475487061406012,0.95,0.270469276649088,0.462005296998457,7.70236072756242,45,9.37889998538944e-10
