"","X","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y","beta"
"183",183,0.658834827144688,0.625096030729831,0.667349551856596,"STRT","storm3b",8,5,"SPC",-0.2678,-0.2682,-0.2674,8,5,-0.614186954688393
"184",184,0.000315214602499655,-0.0125719312392335,0.00891214309276854,"STRT","storm3b",8,5,"turb",0.088,0.0809,0.0934,8,5,1.024285415373
"185",185,0.186664020032982,0.158950711537287,0.224699199902279,"STRT","storm3c",8,12,"NO3",-0.7095,-0.7189,-0.7013,8,12,-0.405690218613642
"186",186,-0.421428684866085,-0.568234084193959,-0.351068225113768,"STRT","storm3c",8,12,"fDOM",0.5356,0.5348,0.5366,8,12,0.937630659724415
"187",187,0.60802981823046,0.569853785852793,0.712114540031471,"STRT","storm3c",8,12,"SPC",-0.8629,-0.8641,-0.8623,8,12,-0.485493200579798
"188",188,-0.117768923857067,-0.139596349814916,-0.0868939950013514,"STRT","storm3c",8,12,"turb",0.0757,0.0716,0.0807,8,12,1.18958918618584
"189",189,0.425863294466216,0.303352208891114,0.49664747105839,"STRT","storm4",8,15,"fDOM",-0.068,-0.0688,-0.0672,8,15,-0.0135383572979873
"190",190,0.425590731463979,0.396807401024897,0.435583157558254,"STRT","storm4",8,15,"SPC",-0.9804,-0.9814,-0.9797,8,15,-0.903739365214492
"191",191,0.210219130146433,0.144527278868757,0.271021834311641,"STRT","storm4",8,15,"turb",0.0439,0.035,0.0696,8,15,0.51715361808271
"192",192,-0.268260585664775,-0.576482997639259,0.0105027876839587,"STRT","storm5",8,20,"fDOM",0.1364,0.1185,0.1518,8,20,-0.758856487033281
"193",193,0.0791364629166517,-0.00539512835934597,0.188849276692731,"STRT","storm5",8,20,"SPC",0.7818,0.7515,0.7939,8,20,-1.00317336101412
"194",194,0.236359441493563,0.199641456557352,0.273948964533758,"STRT","storm5",8,20,"turb",0.7818,0.7515,0.7939,8,20,-1.02469467890262
"195",195,0.641187384044537,0.585343228200388,0.675139146567723,"STRT","storm6",9,20,"NO3",-0.2574,-0.2791,-0.2411,9,20,-0.305442462503523
"196",196,-0.691279069767442,-0.781976744186046,-0.576744186046512,"STRT","storm6",9,20,"fDOM",NA,NA,NA,9,20,0.162568849031084
"197",197,0.616847826086956,0.597826086956521,0.652173913043477,"STRT","storm6",9,20,"SPC",NA,NA,NA,9,20,-0.438637829799598
"198",198,-0.100240818783865,-0.115894039735099,-0.0791691751956652,"STRT","storm6",9,20,"turb",NA,NA,NA,9,20,0.782684141680644
"199",199,0.672186807095365,0.613913525498914,0.709118625277183,"STRT","storm7",10,1,"NO3",-0.6144,-0.6285,-0.6018,10,1,-0.934474573858246
"200",200,-0.514842322483819,-0.650144451739987,-0.414051965106463,"STRT","storm7",10,1,"fDOM",NA,NA,NA,10,1,1.5938383961503
"201",201,0.669458115183246,0.568717277486911,0.716403141361256,"STRT","storm7",10,1,"SPC",NA,NA,NA,10,1,-0.825325338616637
"202",202,0.177226282056285,0.0783479322595947,0.213087089727681,"STRT","storm7",10,1,"turb",NA,NA,NA,10,1,0.577428780432975
"203",203,-0.121494303242771,-0.351007887817693,0.0777826468010635,"STRT","storm7b",10,4,"NO3",0.2041,0.1809,0.2296,10,4,-0.0130197758732198
"204",204,-0.193258776976654,-0.280432770770082,-0.0847645653265707,"STRT","storm7b",10,4,"fDOM",-0.0854,-0.0866,-0.0843,10,4,0.34141937260072
"205",205,-0.071932616140303,-0.224843474350549,0.18592825763603,"STRT","storm7b",10,4,"SPC",-0.1061,-0.1132,-0.1014,10,4,-1.08322960866423
"206",206,-0.0979683863959749,-0.11935530247389,-0.0712073019159989,"STRT","storm7b",10,4,"turb",0.2133,0.1784,0.2488,10,4,1.56796491120788
"207",207,0.667428359683796,0.605840847332021,0.700345849802384,"STRT","storm7e",10,9,"NO3",NA,NA,NA,NA,NA,NA
"208",208,-0.666456944155764,-0.690659831424832,-0.591012012766323,"STRT","storm7e",10,9,"fDOM",NA,NA,NA,NA,NA,NA
"209",209,0.693171710383271,0.670707240418257,0.72910695578265,"STRT","storm7e",10,9,"SPC",NA,NA,NA,NA,NA,NA
"210",210,-0.05715586226251,-0.0985837159788924,-0.0362795113734578,"STRT","storm7e",10,9,"turb",NA,NA,NA,NA,NA,NA
"211",211,-0.381197203203805,-0.383840754198212,-0.23866776430641,"VAUL","storm1",7,13,"NO3",-0.0038,-0.0041,-0.0033,7,13,-0.301944483235943
"212",212,0.00353923434908734,-0.105911950310723,0.116025586862627,"VAUL","storm1",7,13,"fDOM",-0.1027,-0.1038,-0.1015,7,13,-0.361017932742022
"213",213,0.834473306795045,0.588669350591324,0.922840252850705,"VAUL","storm1",7,13,"SPC",-0.1011,-0.1015,-0.1007,7,13,-0.0871353447280586
"214",214,-0.0229406826517457,-0.0297708754081864,0.0286210682387052,"VAUL","storm1",7,13,"turb",0.0271,0.0266,0.0275,7,13,1.17118316153593
"215",215,-0.184361924686196,-0.205020920502101,-0.157230648535571,"VAUL","storm2",7,26,"NO3",0.0159,-0.0103,0.0471,7,26,-0.308149901807699
"216",216,-0.220455880798382,-0.237306802565559,-0.201214190715706,"VAUL","storm2",7,26,"fDOM",0.0461,0.0386,0.0519,7,26,0.333974140190122
"217",217,0.942099775757571,0.779519517382113,0.949583583295464,"VAUL","storm2",7,26,"SPC",-0.0797,-0.0803,-0.0792,7,26,-0.0197393069285992
"218",218,-0.0179260684635766,-0.0584000267191029,-0.0138826664195955,"VAUL","storm2",7,26,"turb",0.162,0.151,0.1681,7,26,1.08466487292401
"219",219,0.590379581151813,0.569764397905733,0.620811518324594,"VAUL","storm3",7,29,"NO3",-0.5406,-0.591,-0.5034,7,29,-1.00352316408426
"220",220,0.127566562546482,0.114950171054589,0.164724825226834,"VAUL","storm3",7,29,"fDOM",-0.1375,-0.1506,-0.1282,7,29,-0.175091944735885
"221",221,0.889889654909338,0.847056657311078,0.906770062310279,"VAUL","storm3",7,29,"SPC",-0.8994,-0.9006,-0.8983,7,29,-0.76033841120704
"222",222,0.0171211718029518,0.0142768504591722,0.0195891873964832,"VAUL","storm3",7,29,"turb",-0.0173,-0.0278,-0.0046,7,29,0.323445716301472
"223",223,-0.0283359600735488,-0.14496270445837,-0.0253511701502245,"VAUL","storm4b",8,3,"NO3",0.1837,0.093,0.3165,8,3,2.9918684429475
"224",224,-0.227924469919052,-0.462731174402677,-0.215871381608766,"VAUL","storm4b",8,3,"fDOM",-0.2181,-0.2188,-0.2163,8,3,-3.35904127522366
"225",225,0.67630560916918,0.36738813869504,0.782249232607455,"VAUL","storm4b",8,3,"SPC",-0.6713,-0.6716,-0.6711,8,3,-1.10058298193545
"226",226,-0.0142702702702642,-0.183055405405403,0.0288648648648719,"VAUL","storm4b",8,3,"turb",0.2875,0.2416,0.3273,8,3,NA
"227",227,-0.613916340864821,-0.649229539278644,-0.587167029185598,"VAUL","storm4c",8,5,"NO3",-0.0586,-0.0666,-0.0508,8,5,-5.56196917456541
"228",228,-0.188359234907352,-0.331191472404861,-0.121488593345287,"VAUL","storm4c",8,5,"fDOM",-0.0299,-0.0324,-0.0282,8,5,-1.72593264218265
"229",229,0.0623069001029866,0.0480699164664149,0.0863971678681771,"VAUL","storm4c",8,5,"SPC",0.0401,0.0397,0.0405,8,5,2.91305997319909
"230",230,0.0180830511417903,0.0169759920118087,0.0202157679951375,"VAUL","storm5",8,12,"NO3",-0.0101,-0.0105,-0.0095,8,12,-0.0974420571851216
"231",231,-0.157407407407407,-0.220043572984749,-0.0299564270152507,"VAUL","storm5",8,12,"fDOM",NA,NA,NA,8,12,-0.499978472496232
"232",232,0.746552975326561,0.723875181422351,0.761973875181422,"VAUL","storm5",8,12,"SPC",NA,NA,NA,8,12,-0.228462434354885
"233",233,0.019637702078522,0.0118100461893764,0.0232390300230947,"VAUL","storm5",8,12,"turb",NA,NA,NA,8,12,0.648656562224304
"234",234,-0.00203853587823157,-0.0285576226141581,0.0121728275750986,"VAUL","storm6",8,15,"NO3",0.0117,0.0091,0.0145,8,15,-0.00455225110018086
"235",235,-0.0298085291557878,-0.054395126196693,0.0304612706701479,"VAUL","storm6",8,15,"fDOM",NA,NA,NA,8,15,-0.744529567069693
"236",236,0.728486646884273,0.685459940652819,0.781157270029674,"VAUL","storm6",8,15,"SPC",NA,NA,NA,8,15,-0.164265107885387
"237",237,0.0415478012802672,0.0163338435847481,0.0736327581408294,"VAUL","storm6",8,15,"turb",NA,NA,NA,8,15,0.881344482034124
"238",238,0.0556994818652857,0.0397236614853348,0.0911053540586572,"VAUL","storm7",9,19,"NO3",-0.1917,-0.2923,-0.0665,9,19,-0.00793776202745475
"239",239,-0.0431119920713578,-0.0490584737363726,0.378592666005946,"VAUL","storm7",9,19,"fDOM",NA,NA,NA,9,19,0.045599292977358
"240",240,0.212979351032448,0.126253687315634,0.604129793510324,"VAUL","storm7",9,19,"SPC",NA,NA,NA,9,19,-0.0485160402801556
"241",241,0.113207547169811,0.0508324084350721,0.372142064372919,"VAUL","storm7",9,19,"turb",NA,NA,NA,9,19,-0.135003681503246
"242",242,0.885237295254105,0.852740445191101,0.919204115917688,"VAUL","storm8a",9,29,"NO3",-0.5261,-0.5483,-0.5058,9,29,-0.33971623262463
"243",243,0.885237295254105,0.852740445191101,0.919204115917688,"VAUL","storm8a",9,29,"NO3",NA,NA,NA,9,29,-0.33971623262463
"244",244,0.885237295254105,0.852740445191101,0.919204115917688,"VAUL","storm8a",9,29,"NO3",NA,NA,NA,9,29,-0.33971623262463
"245",245,0.885237295254105,0.852740445191101,0.919204115917688,"VAUL","storm8a",9,29,"NO3",NA,NA,NA,9,29,-0.33971623262463
"246",246,-0.0793103448275866,-0.110344827586207,-0.0637931034482762,"VAUL","storm8a",9,29,"fDOM",NA,NA,NA,NA,NA,-0.28767354691976
"247",247,0.953964757709251,0.92863436123348,0.975330396475771,"VAUL","storm8a",9,29,"SPC",NA,NA,NA,NA,NA,-0.286955992084
"248",248,-0.159937252762243,-0.184984995225754,-0.128086209248398,"VAUL","storm8a",9,29,"turb",NA,NA,NA,NA,NA,1.23477683638548
"249",249,0.262939607074043,-0.00869688077676078,0.400421372657851,"VAUL","storm8b",10,1,"fDOM",NA,NA,NA,NA,NA,-0.201060139575205
"250",250,0.847733706064828,0.840217758424154,0.921639184252798,"VAUL","storm8b",10,1,"SPC",NA,NA,NA,NA,NA,-0.252094303859275
"251",251,0.195984245249811,0.0480478684607923,0.243843900757737,"VAUL","storm8b",10,1,"turb",NA,NA,NA,NA,NA,1.72838824838575
"252",252,0.0808848999512756,0.068303573256466,0.0973852623131379,"VAUL","storm8c",10,4,"fDOM",NA,NA,NA,NA,NA,-2.91575517325055
"253",253,0.346587184091727,0.263037841294952,0.410640670707157,"VAUL","storm8c",10,4,"SPC",NA,NA,NA,NA,NA,-0.379082206354256
"254",254,-0.0324459494558619,-0.411804129034341,-0.00783787165339678,"VAUL","storm8c",10,4,"turb",NA,NA,NA,NA,NA,1.80526719937974
