"","Site","DateTime","MeanDischarge","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU","storm.num","year"
"8208","MOOS","2019-08-09 04:00:00",1434.96266689934,169.457272727273,NA,81.1,56.7418181818182,"storm6d","2019"
"8209","MOOS","2019-08-09 04:15:00",1434.96266689934,171.067272727273,NA,81.2,47.2672727272727,"storm6d","2019"
"8210","MOOS","2019-08-09 04:30:00",1436.93242557715,169.857272727273,NA,81.3,50.0872727272727,"storm6d","2019"
"8211","MOOS","2019-08-09 04:45:00",1429.05339086591,170.249090909091,NA,81.3818181818182,51.1027272727273,"storm6d","2019"
"8212","MOOS","2019-08-09 05:00:00",1431.02314954372,170.138181818182,NA,81.4636363636364,47.2418181818182,"storm6d","2019"
"8213","MOOS","2019-08-09 05:15:00",1432.99290822153,170.076363636364,NA,81.5,47.0318181818182,"storm6d","2019"
"8214","MOOS","2019-08-09 05:30:00",1425.11387351029,171.901818181818,NA,81.5636363636364,55.6118181818182,"storm6d","2019"
"8215","MOOS","2019-08-09 05:45:00",1425.11387351029,171.624545454545,NA,81.6545454545455,46.8072727272727,"storm6d","2019"
"8216","MOOS","2019-08-09 06:00:00",1425.11387351029,171.730909090909,NA,81.7,NA,"storm6d","2019"
"8217","MOOS","2019-08-09 06:15:00",1415.26508012124,171.19,NA,81.7818181818182,54.07,"storm6d","2019"
"8218","MOOS","2019-08-09 06:30:00",1423.14411483248,171.836363636364,NA,81.8727272727273,53.5327272727273,"storm6d","2019"
"8219","MOOS","2019-08-09 06:45:00",1419.20459747686,NA,NA,81.9,NA,"storm6d","2019"
"8220","MOOS","2019-08-09 07:00:00",1417.23483879905,169.289090909091,NA,82,52.8963636363636,"storm6d","2019"
"8221","MOOS","2019-08-09 07:15:00",1417.23483879905,171.799090909091,NA,82.0454545454545,47.34,"storm6d","2019"
"8222","MOOS","2019-08-09 07:30:00",1413.29532144343,169.918181818182,NA,82.0727272727273,48.6590909090909,"storm6d","2019"
"8223","MOOS","2019-08-09 07:45:00",1415.26508012124,171.242727272727,NA,82.2,41.0990909090909,"storm6d","2019"
"8224","MOOS","2019-08-09 08:00:00",1413.29532144343,171.187272727273,NA,82.3909090909091,45.9936363636364,"storm6d","2019"
"8225","MOOS","2019-08-09 08:15:00",1413.29532144343,173.300909090909,NA,82.5545454545454,40.11,"storm6d","2019"
"8226","MOOS","2019-08-09 08:30:00",1413.29532144343,172.652727272727,NA,82.7454545454545,NA,"storm6d","2019"
"8227","MOOS","2019-08-09 08:45:00",1415.26508012124,NA,NA,82.7,45.0727272727273,"storm6d","2019"
"8228","MOOS","2019-08-09 09:00:00",1409.35580408781,172.971818181818,NA,82.7090909090909,44.7136363636364,"storm6d","2019"
"8229","MOOS","2019-08-09 09:15:00",1409.35580408781,171.881818181818,NA,82.7909090909091,45.3327272727273,"storm6d","2019"
"8230","MOOS","2019-08-09 09:30:00",1415.26508012124,173.033636363636,NA,82.8,42.1818181818182,"storm6d","2019"
"8231","MOOS","2019-08-09 09:45:00",1415.26508012124,173.694545454545,NA,82.8818181818182,43.9254545454545,"storm6d","2019"
"8232","MOOS","2019-08-09 10:00:00",1409.35580408781,173.535454545455,NA,82.9181818181818,41.8754545454545,"storm6d","2019"
"8233","MOOS","2019-08-09 10:15:00",1411.32556276562,174.197272727273,NA,82.9818181818182,52.6354545454545,"storm6d","2019"
"8234","MOOS","2019-08-09 10:30:00",1409.35580408781,173.731818181818,NA,83,44.5245454545455,"storm6d","2019"
"8235","MOOS","2019-08-09 10:45:00",1413.29532144343,173.417272727273,NA,83.1454545454545,42.3836363636364,"storm6d","2019"
"8236","MOOS","2019-08-09 11:00:00",1413.29532144343,174.113636363636,NA,83.1909090909091,41.0872727272727,"storm6d","2019"
"8237","MOOS","2019-08-09 11:15:00",1413.29532144343,173.567272727273,NA,83.3,44.5881818181818,"storm6d","2019"
"8238","MOOS","2019-08-09 11:30:00",1413.29532144343,174.625454545455,NA,83.3727272727273,47.3618181818182,"storm6d","2019"
"8239","MOOS","2019-08-09 11:45:00",1415.26508012124,175.332727272727,NA,83.4,42.0372727272727,"storm6d","2019"
"8240","MOOS","2019-08-09 12:00:00",1409.35580408781,174.760909090909,NA,83.5,39.5272727272727,"storm6d","2019"
"8241","MOOS","2019-08-09 12:15:00",1411.32556276562,175.611818181818,NA,83.6,40.6718181818182,"storm6d","2019"
"8242","MOOS","2019-08-09 12:30:00",1415.26508012124,175.327272727273,NA,83.7636363636364,43.1909090909091,"storm6d","2019"
"8243","MOOS","2019-08-09 12:45:00",1411.32556276562,175.090909090909,NA,83.8454545454545,44.0390909090909,"storm6d","2019"
"8244","MOOS","2019-08-09 13:00:00",1411.32556276562,175.787272727273,NA,83.9636363636364,41.3827272727273,"storm6d","2019"
"8245","MOOS","2019-08-09 13:15:00",1409.35580408781,175.557272727273,NA,83.9909090909091,40.0063636363636,"storm6d","2019"
"8246","MOOS","2019-08-09 13:30:00",1411.32556276562,176.141818181818,NA,84.1090909090909,40.1172727272727,"storm6d","2019"
"8247","MOOS","2019-08-09 13:45:00",1407.38604541,175.190909090909,NA,84.2818181818182,39.5254545454545,"storm6d","2019"
"8248","MOOS","2019-08-09 14:00:00",1411.32556276562,175.201818181818,NA,84.3636363636364,40.3072727272727,"storm6d","2019"
"8249","MOOS","2019-08-09 14:15:00",1407.38604541,175.949090909091,NA,84.4,36.4690909090909,"storm6d","2019"
"8250","MOOS","2019-08-09 14:30:00",1405.41628673219,NA,NA,84.4909090909091,40.4036363636364,"storm6d","2019"
"8251","MOOS","2019-08-09 14:45:00",1405.41628673219,176.944545454545,NA,84.6090909090909,36.4809090909091,"storm6d","2019"
"8252","MOOS","2019-08-09 15:00:00",1407.38604541,176.598181818182,NA,84.6727272727273,NA,"storm6d","2019"
"8253","MOOS","2019-08-09 15:15:00",1405.41628673219,176.291818181818,NA,84.8727272727273,37.2054545454545,"storm6d","2019"
"8254","MOOS","2019-08-09 15:30:00",1401.47676937657,176.956363636364,NA,84.9545454545455,42.9454545454545,"storm6d","2019"
"8255","MOOS","2019-08-09 15:45:00",1399.50701069876,176.996363636364,NA,85.0909090909091,39.3854545454545,"storm6d","2019"
"8256","MOOS","2019-08-09 16:00:00",1391.62797598752,177.322727272727,NA,85.1090909090909,35.5,"storm6d","2019"
"8257","MOOS","2019-08-09 16:15:00",1393.59773466533,177.378181818182,NA,85.2545454545455,35.93,"storm6d","2019"
"8258","MOOS","2019-08-09 16:30:00",1393.59773466533,178.073636363636,NA,85.4,36.5827272727273,"storm6d","2019"
"8259","MOOS","2019-08-09 16:45:00",1391.62797598752,177.319090909091,NA,85.4,35.0209090909091,"storm6d","2019"
"8260","MOOS","2019-08-09 17:00:00",1391.62797598752,177.588181818182,NA,85.5090909090909,35.9454545454545,"storm6d","2019"
"8261","MOOS","2019-08-09 17:15:00",1391.62797598752,177.728181818182,NA,85.5,36.1436363636364,"storm6d","2019"
"8262","MOOS","2019-08-09 17:30:00",1391.62797598752,177.154545454545,NA,85.5545454545454,35.0309090909091,"storm6d","2019"
"8263","MOOS","2019-08-09 17:45:00",1387.6884586319,176.478181818182,NA,85.5727272727273,38.8136363636364,"storm6d","2019"
"8264","MOOS","2019-08-09 18:00:00",1381.77918259847,176.668181818182,NA,85.6454545454545,34.1627272727273,"storm6d","2019"
"8265","MOOS","2019-08-09 18:15:00",1381.77918259847,NA,NA,85.7,35.0054545454545,"storm6d","2019"
"8266","MOOS","2019-08-09 18:30:00",1379.80942392066,177.346363636364,NA,85.7090909090909,36.2209090909091,"storm6d","2019"
"8267","MOOS","2019-08-09 18:45:00",1379.80942392066,176.358181818182,NA,85.8181818181818,36.6836363636364,"storm6d","2019"
"8268","MOOS","2019-08-09 19:00:00",1381.77918259847,176.272727272727,NA,85.9,37.8445454545455,"storm6d","2019"
"8269","MOOS","2019-08-09 19:15:00",1377.83966524285,176.964545454545,NA,85.9636363636364,36.5163636363636,"storm6d","2019"
"8270","MOOS","2019-08-09 19:30:00",1375.86990656504,176.202727272727,NA,85.9545454545455,39.5381818181818,"storm6d","2019"
"8271","MOOS","2019-08-09 19:45:00",1373.90014788723,176.067272727273,NA,86.0181818181818,35.1554545454545,"storm6d","2019"
"8272","MOOS","2019-08-09 20:00:00",1366.02111317599,176.234545454545,NA,86.0181818181818,35.16,"storm6d","2019"
"8273","MOOS","2019-08-09 20:15:00",1367.9908718538,176.41,NA,86.1545454545455,34.6472727272727,"storm6d","2019"
"8274","MOOS","2019-08-09 20:30:00",1364.05135449818,176.509090909091,NA,86.1545454545455,40.1609090909091,"storm6d","2019"
"8275","MOOS","2019-08-09 20:45:00",1366.02111317599,175.588181818182,NA,86.2,33.9481818181818,"storm6d","2019"
"8276","MOOS","2019-08-09 21:00:00",1366.02111317599,175.590909090909,NA,86.3,35.58,"storm6d","2019"
"8277","MOOS","2019-08-09 21:15:00",1358.14207846475,175.638181818182,NA,86.3818181818182,34.3454545454545,"storm6d","2019"
"8278","MOOS","2019-08-09 21:30:00",1358.14207846475,175.519090909091,NA,86.4636363636364,32.1263636363636,"storm6d","2019"
"8279","MOOS","2019-08-09 21:45:00",1358.14207846475,175.158181818182,NA,86.6,35.3681818181818,"storm6d","2019"
"8280","MOOS","2019-08-09 22:00:00",1354.20256110912,175.656363636364,NA,86.6636363636364,36.2681818181818,"storm6d","2019"
"8281","MOOS","2019-08-09 22:15:00",1350.2630437535,175.411818181818,NA,86.7,34.6845454545455,"storm6d","2019"
"8282","MOOS","2019-08-09 22:30:00",1348.29328507569,175.404545454545,NA,86.7545454545455,34.6318181818182,"storm6d","2019"
"8283","MOOS","2019-08-09 22:45:00",1348.29328507569,175.307272727273,NA,86.8727272727273,35.51,"storm6d","2019"
"8284","MOOS","2019-08-09 23:00:00",1344.35376772007,175.322727272727,NA,86.9272727272727,34.6945454545455,"storm6d","2019"
"8285","MOOS","2019-08-09 23:15:00",1342.38400904226,175.306363636364,NA,86.9636363636364,34.3772727272727,"storm6d","2019"
"8286","MOOS","2019-08-09 23:30:00",1344.35376772007,175.376363636364,NA,87.0727272727273,34.5681818181818,"storm6d","2019"
"8287","MOOS","2019-08-09 23:45:00",1338.44449168664,175.084545454545,NA,87.1,35.58,"storm6d","2019"
"8288","MOOS","2019-08-10 00:00:00",1338.44449168664,174.556363636364,NA,87.1363636363636,32.6918181818182,"storm6d","2019"
"8289","MOOS","2019-08-10 00:15:00",1336.47473300883,174.973636363636,NA,87.1727272727273,33.4890909090909,"storm6d","2019"
"8290","MOOS","2019-08-10 00:30:00",1334.50497433102,174.686363636364,NA,87.2,36.4781818181818,"storm6d","2019"
"8291","MOOS","2019-08-10 00:45:00",1332.53521565321,174.127272727273,NA,87.2,36.2209090909091,"storm6d","2019"
"8292","MOOS","2019-08-10 01:00:00",1326.62593961978,174.334545454545,NA,87.1909090909091,36.8681818181818,"storm6d","2019"
"8293","MOOS","2019-08-10 01:15:00",1330.5654569754,NA,NA,87.2818181818182,33.1790909090909,"storm6d","2019"
"8294","MOOS","2019-08-10 01:30:00",1326.62593961978,174.581818181818,NA,87.3,31.5990909090909,"storm6d","2019"
"8295","MOOS","2019-08-10 01:45:00",1322.68642226416,174.418181818182,NA,87.3,40.1527272727273,"storm6d","2019"
"8296","MOOS","2019-08-10 02:00:00",1316.77714623073,174.68,NA,87.3727272727273,34.6027272727273,"storm6d","2019"
"8297","MOOS","2019-08-10 02:15:00",1316.77714623073,174.37,NA,87.4,33.3945454545455,"storm6d","2019"
"8298","MOOS","2019-08-10 02:30:00",1316.77714623073,174.605454545455,NA,87.3909090909091,33.5836363636364,"storm6d","2019"
"8299","MOOS","2019-08-10 02:45:00",1314.80738755292,173.927272727273,NA,87.3545454545455,35.4172727272727,"storm6d","2019"
"8300","MOOS","2019-08-10 03:00:00",1310.8678701973,174.83,NA,87.3727272727273,34.2818181818182,"storm6d","2019"
"8301","MOOS","2019-08-10 03:15:00",1312.83762887511,174.463636363636,NA,87.4454545454546,34.9790909090909,"storm6d","2019"
"8302","MOOS","2019-08-10 03:30:00",1308.89811151949,174.703636363636,NA,87.4636363636364,35.1527272727273,"storm6d","2019"
"8303","MOOS","2019-08-10 03:45:00",1302.98883548606,175.053636363636,NA,87.4636363636364,30.6381818181818,"storm6d","2019"
"8304","MOOS","2019-08-10 04:00:00",1302.98883548606,175.25,NA,87.4727272727273,NA,"storm6d","2019"
"8305","MOOS","2019-08-10 04:15:00",1301.01907680825,175.083636363636,NA,87.5090909090909,33.2118181818182,"storm6d","2019"
"8306","MOOS","2019-08-10 04:30:00",1289.20052474139,174.760909090909,NA,87.5636363636364,31.4563636363636,"storm6d","2019"
"8307","MOOS","2019-08-10 04:45:00",1281.32149003015,174.64,NA,87.5454545454545,30.9872727272727,"storm6d","2019"
"8308","MOOS","2019-08-10 05:00:00",1281.32149003015,175.125454545455,NA,87.5909090909091,32.5009090909091,"storm6d","2019"
"8309","MOOS","2019-08-10 05:15:00",1277.38197267453,174.885454545455,NA,87.6727272727273,31.2909090909091,"storm6d","2019"
"8310","MOOS","2019-08-10 05:30:00",1275.41221399672,175.352727272727,182.07,87.7,32.0318181818182,"storm6d","2019"
"8311","MOOS","2019-08-10 05:45:00",1273.44245531891,176.006363636364,NA,87.7363636363636,29.5436363636364,"storm6d","2019"
"8312","MOOS","2019-08-10 06:00:00",1271.4726966411,175.887272727273,133.68,87.7727272727273,NA,"storm6d","2019"
"8313","MOOS","2019-08-10 06:15:00",1263.59366192986,175.328181818182,NA,87.9,31.4309090909091,"storm6d","2019"
"8314","MOOS","2019-08-10 06:30:00",1269.50293796329,175.533636363636,127.71,87.9090909090909,31.3427272727273,"storm6d","2019"
"8315","MOOS","2019-08-10 06:45:00",1267.53317928548,176.501818181818,66.53,87.9727272727273,29.7054545454545,"storm6d","2019"
"8316","MOOS","2019-08-10 07:00:00",1265.56342060767,176.086363636364,130.07,88.0181818181818,NA,"storm6d","2019"
"8317","MOOS","2019-08-10 07:15:00",1269.50293796329,176.323636363636,NA,88.1,27.9409090909091,"storm6d","2019"
"8318","MOOS","2019-08-10 07:30:00",1265.56342060767,176.431818181818,142.513333333333,88.2,28.1227272727273,"storm6d","2019"
"8319","MOOS","2019-08-10 07:45:00",1261.62390325205,176.042727272727,149.57125,88.2818181818182,NA,"storm6d","2019"
"8320","MOOS","2019-08-10 08:00:00",1261.62390325205,176.152727272727,NA,88.3909090909091,29.0309090909091,"storm6d","2019"
"8321","MOOS","2019-08-10 08:15:00",1261.62390325205,176.253636363636,NA,88.4727272727273,31.0363636363636,"storm6d","2019"
"8322","MOOS","2019-08-10 08:30:00",1255.71462721861,176.420909090909,165.07375,88.5636363636364,27.5427272727273,"storm6d","2019"
"8323","MOOS","2019-08-10 08:45:00",1255.71462721861,178.648181818182,NA,88.6545454545455,26.0190909090909,"storm6d","2019"
"8324","MOOS","2019-08-10 09:00:00",1255.71462721861,177.963636363636,NA,88.8,28.3909090909091,"storm6d","2019"
"8325","MOOS","2019-08-10 09:15:00",1257.68438589643,177.706363636364,NA,88.9727272727273,27.4072727272727,"storm6d","2019"
"8326","MOOS","2019-08-10 09:30:00",1251.77510986299,176.270909090909,NA,89,27.7918181818182,"storm6d","2019"
"8327","MOOS","2019-08-10 09:45:00",1249.80535118518,176.885454545455,NA,89.1363636363636,25.7327272727273,"storm6d","2019"
"8328","MOOS","2019-08-10 10:00:00",1245.86583382956,177.362727272727,NA,89.3,28.5881818181818,"storm6d","2019"
"8329","MOOS","2019-08-10 10:15:00",1243.89607515175,178.67,NA,89.4727272727273,25.24,"storm6d","2019"
"8330","MOOS","2019-08-10 10:30:00",1245.86583382956,176.750909090909,124.821428571429,89.5727272727273,28.6290909090909,"storm6d","2019"
"8331","MOOS","2019-08-10 10:45:00",1243.89607515175,177.455454545455,NA,89.5545454545454,28.0890909090909,"storm6d","2019"
"8332","MOOS","2019-08-10 11:00:00",1247.83559250737,177.587272727273,NA,89.5636363636364,27.0836363636364,"storm6d","2019"
"8333","MOOS","2019-08-10 11:15:00",1241.92631647394,177.398181818182,119.56375,89.6545454545455,27.7018181818182,"storm6d","2019"
"8334","MOOS","2019-08-10 11:30:00",1243.89607515175,179.47,NA,89.7,29.2472727272727,"storm6d","2019"
"8335","MOOS","2019-08-10 11:45:00",1241.92631647394,178.988181818182,110.695,89.9454545454546,27.7463636363636,"storm6d","2019"
"8336","MOOS","2019-08-10 12:00:00",1239.95655779613,178.825454545455,NA,90,28.8763636363636,"storm6d","2019"
"8337","MOOS","2019-08-10 12:15:00",1239.95655779613,179.664545454545,NA,90.0818181818182,25.2863636363636,"storm6d","2019"
"8338","MOOS","2019-08-10 12:30:00",1237.98679911832,NA,NA,89.9727272727273,25.5690909090909,"storm6d","2019"
"8339","MOOS","2019-08-10 12:45:00",1236.01704044051,NA,NA,89.7909090909091,28.0918181818182,"storm6d","2019"
"8340","MOOS","2019-08-10 13:00:00",1236.01704044051,NA,NA,89.7,25.3072727272727,"storm6d","2019"
"8341","MOOS","2019-08-10 13:15:00",1236.01704044051,NA,NA,89.6818181818182,26.96,"storm6d","2019"
"8342","MOOS","2019-08-10 13:30:00",1232.07752308489,NA,NA,89.6727272727273,27.7845454545455,"storm6d","2019"
"8343","MOOS","2019-08-10 13:45:00",1232.07752308489,NA,NA,89.6,26.4990909090909,"storm6d","2019"
"8344","MOOS","2019-08-10 14:00:00",1230.10776440708,NA,NA,89.6454545454545,25.1972727272727,"storm6d","2019"
"8345","MOOS","2019-08-10 14:15:00",1226.16824705146,NA,NA,89.6545454545455,24.7627272727273,"storm6d","2019"
"8346","MOOS","2019-08-10 14:30:00",1224.19848837365,NA,NA,89.6727272727273,25.06,"storm6d","2019"
"8347","MOOS","2019-08-10 14:45:00",1224.19848837365,NA,NA,89.6545454545455,NA,"storm6d","2019"
"8348","MOOS","2019-08-10 15:00:00",1224.19848837365,NA,NA,NA,NA,"storm6d","2019"
"8349","MOOS","2019-08-10 15:15:00",1216.31945366241,NA,NA,NA,NA,"storm6d","2019"
"8350","MOOS","2019-08-10 15:30:00",1222.22872969584,NA,NA,NA,NA,"storm6d","2019"
"8351","MOOS","2019-08-10 15:45:00",1218.28921234022,NA,NA,NA,NA,"storm6d","2019"
"8352","MOOS","2019-08-10 16:00:00",1220.25897101803,NA,NA,NA,NA,"storm6d","2019"
"8353","MOOS","2019-08-10 16:15:00",1216.31945366241,NA,NA,NA,NA,"storm6d","2019"
"8354","MOOS","2019-08-10 16:30:00",1214.3496949846,NA,NA,NA,NA,"storm6d","2019"
"8355","MOOS","2019-08-10 16:45:00",1216.31945366241,NA,NA,NA,NA,"storm6d","2019"
"8356","MOOS","2019-08-10 17:00:00",1212.37993630679,NA,NA,NA,NA,"storm6d","2019"
"8357","MOOS","2019-08-10 17:15:00",1212.37993630679,NA,NA,NA,NA,"storm6d","2019"
"8358","MOOS","2019-08-10 17:30:00",1210.41017762898,NA,NA,NA,NA,"storm6d","2019"
"8359","MOOS","2019-08-10 17:45:00",1210.41017762898,NA,NA,NA,NA,"storm6d","2019"
"8360","MOOS","2019-08-13 04:30:00",1064.64803547103,161.960909090909,25.3488888888889,68.9727272727273,16.6609090909091,"storm7a","2019"
"8361","MOOS","2019-08-13 04:45:00",1074.49682886008,162.331818181818,25.1788888888889,69.1363636363636,16.2645454545455,"storm7a","2019"
"8362","MOOS","2019-08-13 05:00:00",1076.46658753789,161.802727272727,25.3188888888889,69.4,18.0463636363636,"storm7a","2019"
"8363","MOOS","2019-08-13 05:15:00",1082.37586357132,157.329090909091,25.5766666666667,69.7636363636364,24.1854545454545,"storm7a","2019"
"8364","MOOS","2019-08-13 05:30:00",1088.28513960475,157.741818181818,25.0022222222222,70,22.9790909090909,"storm7a","2019"
"8365","MOOS","2019-08-13 05:45:00",1090.25489828256,159.545454545455,25.2255555555556,70.2636363636364,22.02,"storm7a","2019"
"8366","MOOS","2019-08-13 06:00:00",1096.16417431599,157.477272727273,25.5122222222222,70.5363636363636,20.4209090909091,"storm7a","2019"
"8367","MOOS","2019-08-13 06:15:00",1107.98272638285,158.658181818182,25.4944444444444,70.7818181818182,19.0418181818182,"storm7a","2019"
"8368","MOOS","2019-08-13 06:30:00",1113.89200241628,159.825454545455,25.6177777777778,70.9272727272727,16.5827272727273,"storm7a","2019"
"8369","MOOS","2019-08-13 06:45:00",1113.89200241628,153.090909090909,25.7633333333333,71.2,28.5218181818182,"storm7a","2019"
"8370","MOOS","2019-08-13 07:00:00",1131.61983051657,154.143636363636,26.5344444444444,71.5,25.5218181818182,"storm7a","2019"
"8371","MOOS","2019-08-13 07:15:00",1141.46862390562,157.342727272727,26.5033333333333,71.7636363636364,21.1790909090909,"storm7a","2019"
"8372","MOOS","2019-08-13 07:30:00",1153.28717597248,154.306363636364,26.5255555555556,71.9,24.1145454545455,"storm7a","2019"
"8373","MOOS","2019-08-13 07:45:00",1161.16621068373,154.61,NA,72.2545454545455,23.1336363636364,"storm7a","2019"
"8374","MOOS","2019-08-13 08:00:00",1174.9545214284,155.920909090909,NA,72.5545454545454,22.83,"storm7a","2019"
"8375","MOOS","2019-08-13 08:15:00",1182.83355613964,152.373636363636,NA,72.8,27.3227272727273,"storm7a","2019"
"8376","MOOS","2019-08-13 08:30:00",1196.62186688431,154.704545454545,NA,72.9818181818182,23.5709090909091,"storm7a","2019"
"8377","MOOS","2019-08-13 08:45:00",1214.3496949846,154.835454545455,NA,73.2454545454545,25.09,"storm7a","2019"
"8378","MOOS","2019-08-13 09:00:00",1228.13800572927,152.697272727273,NA,73.4545454545455,27.6972727272727,"storm7a","2019"
"8379","MOOS","2019-08-13 09:15:00",1243.89607515175,155.825454545455,NA,73.6636363636364,20.7327272727273,"storm7a","2019"
"8380","MOOS","2019-08-13 09:30:00",1263.59366192986,154.805454545455,NA,73.8909090909091,25.4963636363636,"storm7a","2019"
"8381","MOOS","2019-08-13 09:45:00",1277.38197267453,156.836363636364,NA,74.0727272727273,21.4690909090909,"storm7a","2019"
"8382","MOOS","2019-08-13 10:00:00",1295.10980077482,158.287272727273,NA,74.3090909090909,NA,"storm7a","2019"
"8383","MOOS","2019-08-13 10:15:00",1314.80738755292,156.486363636364,NA,74.6,20.37,"storm7a","2019"
"8384","MOOS","2019-08-13 10:30:00",1334.50497433102,155.218181818182,NA,74.8818181818182,24.7627272727273,"storm7a","2019"
"8385","MOOS","2019-08-13 10:45:00",1358.14207846475,156.6,NA,75.1,23.9409090909091,"storm7a","2019"
"8386","MOOS","2019-08-13 11:00:00",1369.96063053161,157.123636363636,NA,75.3090909090909,21.6690909090909,"storm7a","2019"
"8387","MOOS","2019-08-13 11:15:00",1395.56749334314,156.302727272727,NA,75.6727272727273,25.9536363636364,"storm7a","2019"
"8388","MOOS","2019-08-13 11:30:00",1413.29532144343,153.645454545455,NA,76,29.98,"storm7a","2019"
"8389","MOOS","2019-08-13 11:45:00",1436.93242557715,156.67,NA,76.1818181818182,23.4390909090909,"storm7a","2019"
"8390","MOOS","2019-08-13 12:00:00",1456.63001235526,NA,NA,76.4090909090909,26.3609090909091,"storm7a","2019"
"8391","MOOS","2019-08-13 12:15:00",1480.26711648898,157.617272727273,NA,76.7454545454545,25.1190909090909,"storm7a","2019"
"8392","MOOS","2019-08-13 12:30:00",1499.96470326708,155.564545454545,NA,77.0909090909091,28.4081818181818,"storm7a","2019"
"8393","MOOS","2019-08-13 12:45:00",1523.6018074008,156.4,NA,77.2909090909091,27.4018181818182,"storm7a","2019"
"8394","MOOS","2019-08-13 13:00:00",1547.23891153452,157.835454545455,NA,77.5636363636364,21.8209090909091,"storm7a","2019"
"8395","MOOS","2019-08-13 13:15:00",1561.0272222792,158.409090909091,NA,77.7545454545455,23.4318181818182,"storm7a","2019"
"8396","MOOS","2019-08-13 13:30:00",1578.75505037949,158.005454545455,22.63,78.0363636363636,23.9781818181818,"storm7a","2019"
"8397","MOOS","2019-08-13 13:45:00",1610.27118922445,158.470909090909,22.57,77.9818181818182,23.6354545454545,"storm7a","2019"
"8398","MOOS","2019-08-13 14:00:00",1627.99901732474,158.01,22.35,78.5,23.3154545454545,"storm7a","2019"
"8399","MOOS","2019-08-13 14:15:00",1639.8175693916,157.848181818182,22.4,78.6818181818182,28.1054545454545,"storm7a","2019"
"8400","MOOS","2019-08-13 14:30:00",1661.48491484752,158.332727272727,22.13,78.8818181818182,24.8418181818182,"storm7a","2019"
"8401","MOOS","2019-08-13 14:45:00",1683.15226030343,157.034545454545,22.03,79.1909090909091,27.8054545454545,"storm7a","2019"
"8402","MOOS","2019-08-13 15:00:00",1702.84984708153,156.072727272727,21.885,79.3727272727273,27.47,"storm7a","2019"
"8403","MOOS","2019-08-13 15:15:00",1726.48695121525,153.69,21.74,79.5909090909091,30.8063636363636,"storm7a","2019"
"8404","MOOS","2019-08-13 15:30:00",1746.18453799335,152.969090909091,21.82,79.8727272727273,36.2672727272727,"storm7a","2019"
"8405","MOOS","2019-08-13 15:45:00",1785.57971154956,NA,21.66,80.2363636363636,44.2890909090909,"storm7a","2019"
"8406","MOOS","2019-08-13 16:00:00",1791.48898758299,147.684545454545,21.605,80.6,43.38,"storm7a","2019"
"8407","MOOS","2019-08-13 16:15:00",1824.97488510576,146.780909090909,21.42,80.9727272727273,44.3427272727273,"storm7a","2019"
"8408","MOOS","2019-08-13 16:30:00",1819.06560907233,144.035454545455,21.345,81.4181818181818,45.7572727272727,"storm7a","2019"
"8409","MOOS","2019-08-13 16:45:00",1846.64223056167,NA,21.145,81.8909090909091,58.6127272727273,"storm7a","2019"
"8410","MOOS","2019-08-13 17:00:00",1864.37005866197,NA,21.085,82.3727272727273,63.1727272727273,"storm7a","2019"
"8411","MOOS","2019-08-13 17:15:00",1927.40233635189,NA,21.065,82.9545454545455,70.0745454545455,"storm7a","2019"
"8412","MOOS","2019-08-13 17:30:00",1923.46281899627,NA,20.355,83.6636363636364,97.0390909090909,"storm7a","2019"
"8413","MOOS","2019-08-13 17:45:00",1933.31161238532,127.014545454545,20.395,84.2545454545455,73.79,"storm7a","2019"
"8414","MOOS","2019-08-13 18:00:00",2019.98099420897,128.594545454545,20.285,84.5636363636364,85.75,"storm7a","2019"
"8415","MOOS","2019-08-13 18:15:00",2031.79954627583,NA,19.995,84.8909090909091,76.8154545454545,"storm7a","2019"
"8416","MOOS","2019-08-13 18:30:00",1998.31364875306,124.629090909091,19.915,85.4636363636364,86.9690909090909,"storm7a","2019"
"8417","MOOS","2019-08-13 18:45:00",2045.5878570205,NA,20.18,85.7818181818182,89.4254545454545,"storm7a","2019"
"8418","MOOS","2019-08-13 19:00:00",2112.55965206605,122.682727272727,19.74,86.3,98.53,"storm7a","2019"
"8419","MOOS","2019-08-13 19:15:00",2153.92458430006,NA,20.225,86.8545454545455,93.8827272727273,"storm7a","2019"
"8420","MOOS","2019-08-13 19:30:00",2126.34796281072,121.405454545455,19.79,87.2636363636364,NA,"storm7a","2019"
"8421","MOOS","2019-08-13 19:45:00",2153.92458430006,120.96,19.38,87.5454545454545,NA,"storm7a","2019"
"8422","MOOS","2019-08-13 20:00:00",2157.86410165568,118.42,20.085,87.9636363636364,NA,"storm7a","2019"
"8423","MOOS","2019-08-13 20:15:00",2199.2290338897,NA,19.775,88.1272727272727,103.672727272727,"storm7a","2019"
"8424","MOOS","2019-08-13 20:30:00",2234.68469009028,118.716363636364,20.305,88.3,NA,"storm7a","2019"
"8425","MOOS","2019-08-13 20:45:00",2309.53551984707,117.378181818182,21.395,88.5,109.970909090909,"storm7a","2019"
"8426","MOOS","2019-08-13 21:00:00",2333.17262398079,116.581818181818,20.775,88.6636363636364,112.451818181818,"storm7a","2019"
"8427","MOOS","2019-08-13 21:15:00",2278.01938100211,114.708181818182,19.315,88.9,NA,"storm7a","2019"
