"","X","site.ID","year","storm.num","response","HI","precip","precip.week","precip.month","ThreeMonth","TOTAL.TIME","Intensity","doy","burn","pf","date","TimeSinceChena"
"332",99,"VAUL",2020,"storm10","NO3",0.882503726050025,4.2,15.6,75.8,322.8,48.5,0.0865979381443299,236.979166666667,"unburned","high","2020-08-24",103.979166666668
"333",100,"VAUL",2020,"storm11","NO3",0.0606303210185113,13.6,16,75.6,323.4,99.5,0.136683417085427,238.979166666667,"unburned","high","2020-08-26",105.979166666668
"334",101,"VAUL",2020,"storm12","NO3",0.898481136697697,16.4,2.2,49.6,325,42.5,0.385882352941176,244.145833333333,"unburned","high","2020-09-01",111.145833333332
"335",102,"VAUL",2020,"storm13","NO3",0.0439948807173688,36.4,6,53.8,329.4,79.5,0.457861635220126,245.979166666667,"unburned","high","2020-09-02",112.979166666668
"336",103,"VAUL",2020,"storm14","NO3",0.688510564376545,23,7.4,51.4,332.4,56.5,0.407079646017699,249.395833333333,"unburned","high","2020-09-06",116.395833333332
"337",104,"VAUL",2020,"storm1a","NO3",0.120990170980689,6.2,2.4,2.4,2.4,26.5,0.233962264150943,169.96875,"unburned","high","2020-06-18",36.96875
"338",105,"VAUL",2020,"storm1b","NO3",0.00184932840179096,70.2,8.6,8.6,8.6,59.25,1.18481012658228,171.145833333333,"unburned","high","2020-06-20",38.1458333333321
"339",106,"VAUL",2020,"storm1c","NO3",0.0458585476550679,31.6,78.4,78.4,78.4,125.25,0.252295409181637,173.604166666667,"unburned","high","2020-06-22",40.6041666666679
"340",107,"VAUL",2020,"storm3","NO3",0.272087245178502,26,52,154.2,154.2,84.25,0.308605341246291,189.854166666667,"unburned","high","2020-07-08",56.8541666666679
"341",108,"VAUL",2020,"storm4","NO3",0.667633410672857,32.2,62.8,165,165,80.25,0.401246105919003,193.479166666667,"unburned","high","2020-07-12",60.4791666666679
"342",109,"VAUL",2020,"storm5","NO3",0.137800252844509,12.2,43,144.8,242,55.25,0.220814479638009,207.6875,"unburned","high","2020-07-26",74.6875
"343",110,"VAUL",2020,"storm6a","NO3",0.325476748878297,29.2,17.4,154,256.2,26.5,1.10188679245283,213.479166666667,"unburned","high","2020-08-01",80.4791666666679
"344",111,"VAUL",2020,"storm6b","NO3",0.0769651605202298,38.6,20.6,160.4,262.6,126.5,0.305138339920949,214.645833333333,"unburned","high","2020-08-02",81.6458333333321
"345",112,"VAUL",2020,"storm7","NO3",-0.0129104108232965,28.8,29.2,112,277,70.5,0.408510638297872,219.979166666667,"unburned","high","2020-08-07",86.9791666666679
"346",113,"VAUL",2020,"storm8","NO3",0.0712413628782469,6.4,25.4,133.4,300.8,22.5,0.284444444444444,222.979166666667,"unburned","high","2020-08-10",89.9791666666679
"347",114,"VAUL",2020,"storm9","NO3",0.515714285714284,18.6,26.4,131.8,301.8,22.5,0.826666666666667,223.979166666667,"unburned","high","2020-08-11",90.9791666666679
"348",115,"VAUL",2020,"storm10","fDOM",0.453048722768389,4.2,15.6,75.8,322.8,48.5,0.0865979381443299,236.979166666667,"unburned","high","2020-08-24",103.979166666668
"349",116,"VAUL",2020,"storm11","fDOM",0.0986327796138889,13.6,16,75.6,323.4,99.5,0.136683417085427,238.979166666667,"unburned","high","2020-08-26",105.979166666668
"350",117,"VAUL",2020,"storm12","fDOM",0.165214975638946,16.4,2.2,49.6,325,42.5,0.385882352941176,244.145833333333,"unburned","high","2020-09-01",111.145833333332
"351",118,"VAUL",2020,"storm13","fDOM",0.542451186958566,36.4,6,53.8,329.4,79.5,0.457861635220126,245.979166666667,"unburned","high","2020-09-02",112.979166666668
"352",119,"VAUL",2020,"storm14","fDOM",0.0383716140911962,23,7.4,51.4,332.4,56.5,0.407079646017699,249.395833333333,"unburned","high","2020-09-06",116.395833333332
"353",120,"VAUL",2020,"storm1a","fDOM",0.91714551000183,6.2,2.4,2.4,2.4,26.5,0.233962264150943,169.96875,"unburned","high","2020-06-18",36.96875
"354",121,"VAUL",2020,"storm1b","fDOM",-0.08676038132502,70.2,8.6,8.6,8.6,59.25,1.18481012658228,171.145833333333,"unburned","high","2020-06-20",38.1458333333321
"355",122,"VAUL",2020,"storm3","fDOM",0.222856658693737,26,52,154.2,154.2,84.25,0.308605341246291,189.854166666667,"unburned","high","2020-07-08",56.8541666666679
"356",123,"VAUL",2020,"storm4","fDOM",0.605440767272512,32.2,62.8,165,165,80.25,0.401246105919003,193.479166666667,"unburned","high","2020-07-12",60.4791666666679
"357",124,"VAUL",2020,"storm5","fDOM",0.463983379931647,12.2,43,144.8,242,55.25,0.220814479638009,207.6875,"unburned","high","2020-07-26",74.6875
"358",125,"VAUL",2020,"storm6a","fDOM",0.94026136737331,29.2,17.4,154,256.2,26.5,1.10188679245283,213.479166666667,"unburned","high","2020-08-01",80.4791666666679
"359",126,"VAUL",2020,"storm6b","fDOM",-0.18670166583277,38.6,20.6,160.4,262.6,126.5,0.305138339920949,214.645833333333,"unburned","high","2020-08-02",81.6458333333321
"360",127,"VAUL",2020,"storm7","fDOM",-8.66670886075948e-33,28.8,29.2,112,277,70.5,0.408510638297872,219.979166666667,"unburned","high","2020-08-07",86.9791666666679
"361",128,"VAUL",2020,"storm8","fDOM",-0.279891900790149,6.4,25.4,133.4,300.8,22.5,0.284444444444444,222.979166666667,"unburned","high","2020-08-10",89.9791666666679
"362",129,"VAUL",2020,"storm9","fDOM",-0.409849042121097,18.6,26.4,131.8,301.8,22.5,0.826666666666667,223.979166666667,"unburned","high","2020-08-11",90.9791666666679
"363",130,"VAUL",2020,"storm10","SPC",0.943493526442839,4.2,15.6,75.8,322.8,48.5,0.0865979381443299,236.979166666667,"unburned","high","2020-08-24",103.979166666668
"364",131,"VAUL",2020,"storm11","SPC",0.583776810191901,13.6,16,75.6,323.4,99.5,0.136683417085427,238.979166666667,"unburned","high","2020-08-26",105.979166666668
"365",132,"VAUL",2020,"storm12","SPC",0.238581146744414,16.4,2.2,49.6,325,42.5,0.385882352941176,244.145833333333,"unburned","high","2020-09-01",111.145833333332
"366",133,"VAUL",2020,"storm13","SPC",0.81959728400843,36.4,6,53.8,329.4,79.5,0.457861635220126,245.979166666667,"unburned","high","2020-09-02",112.979166666668
"367",134,"VAUL",2020,"storm14","SPC",-0.645424836601311,23,7.4,51.4,332.4,56.5,0.407079646017699,249.395833333333,"unburned","high","2020-09-06",116.395833333332
"368",135,"VAUL",2020,"storm1a","SPC",0.466092425485372,6.2,2.4,2.4,2.4,26.5,0.233962264150943,169.96875,"unburned","high","2020-06-18",36.96875
"369",136,"VAUL",2020,"storm1b","SPC",0.259074127616041,70.2,8.6,8.6,8.6,59.25,1.18481012658228,171.145833333333,"unburned","high","2020-06-20",38.1458333333321
"370",137,"VAUL",2020,"storm3","SPC",0.429284482579519,26,52,154.2,154.2,84.25,0.308605341246291,189.854166666667,"unburned","high","2020-07-08",56.8541666666679
"371",138,"VAUL",2020,"storm4","SPC",0.733263598326362,32.2,62.8,165,165,80.25,0.401246105919003,193.479166666667,"unburned","high","2020-07-12",60.4791666666679
"372",139,"VAUL",2020,"storm5","SPC",0.634136212624588,12.2,43,144.8,242,55.25,0.220814479638009,207.6875,"unburned","high","2020-07-26",74.6875
"373",140,"VAUL",2020,"storm6a","SPC",0.946800854849964,29.2,17.4,154,256.2,26.5,1.10188679245283,213.479166666667,"unburned","high","2020-08-01",80.4791666666679
"374",141,"VAUL",2020,"storm6b","SPC",0.101961966350634,38.6,20.6,160.4,262.6,126.5,0.305138339920949,214.645833333333,"unburned","high","2020-08-02",81.6458333333321
"375",142,"VAUL",2020,"storm7","SPC",-0.486911778248458,28.8,29.2,112,277,70.5,0.408510638297872,219.979166666667,"unburned","high","2020-08-07",86.9791666666679
"376",143,"VAUL",2020,"storm8","SPC",-0.572799470549305,6.4,25.4,133.4,300.8,22.5,0.284444444444444,222.979166666667,"unburned","high","2020-08-10",89.9791666666679
"377",144,"VAUL",2020,"storm9","SPC",-0.560189359783597,18.6,26.4,131.8,301.8,22.5,0.826666666666667,223.979166666667,"unburned","high","2020-08-11",90.9791666666679
"378",145,"VAUL",2020,"storm10","turb",-0.183186427501687,4.2,15.6,75.8,322.8,48.5,0.0865979381443299,236.979166666667,"unburned","high","2020-08-24",103.979166666668
"379",146,"VAUL",2020,"storm11","turb",-0.0055089511883605,13.6,16,75.6,323.4,99.5,0.136683417085427,238.979166666667,"unburned","high","2020-08-26",105.979166666668
"380",147,"VAUL",2020,"storm12","turb",-0.182934295216507,16.4,2.2,49.6,325,42.5,0.385882352941176,244.145833333333,"unburned","high","2020-09-01",111.145833333332
"381",148,"VAUL",2020,"storm13","turb",-0.185064832092018,36.4,6,53.8,329.4,79.5,0.457861635220126,245.979166666667,"unburned","high","2020-09-02",112.979166666668
"382",149,"VAUL",2020,"storm14","turb",0.0473691479077473,23,7.4,51.4,332.4,56.5,0.407079646017699,249.395833333333,"unburned","high","2020-09-06",116.395833333332
"383",150,"VAUL",2020,"storm1a","turb",-0.46035766163817,6.2,2.4,2.4,2.4,26.5,0.233962264150943,169.96875,"unburned","high","2020-06-18",36.96875
"384",151,"VAUL",2020,"storm1b","turb",0.0977969147668812,70.2,8.6,8.6,8.6,59.25,1.18481012658228,171.145833333333,"unburned","high","2020-06-20",38.1458333333321
"385",152,"VAUL",2020,"storm3","turb",-0.0913787150644441,26,52,154.2,154.2,84.25,0.308605341246291,189.854166666667,"unburned","high","2020-07-08",56.8541666666679
"386",153,"VAUL",2020,"storm4","turb",-0.194979044110738,32.2,62.8,165,165,80.25,0.401246105919003,193.479166666667,"unburned","high","2020-07-12",60.4791666666679
"387",154,"VAUL",2020,"storm5","turb",-0.2039799353178,12.2,43,144.8,242,55.25,0.220814479638009,207.6875,"unburned","high","2020-07-26",74.6875
"388",155,"VAUL",2020,"storm6a","turb",-0.314620279003077,29.2,17.4,154,256.2,26.5,1.10188679245283,213.479166666667,"unburned","high","2020-08-01",80.4791666666679
"389",156,"VAUL",2020,"storm6b","turb",0.261633470056895,38.6,20.6,160.4,262.6,126.5,0.305138339920949,214.645833333333,"unburned","high","2020-08-02",81.6458333333321
"390",157,"VAUL",2020,"storm7","turb",-9.63813507337541e-07,28.8,29.2,112,277,70.5,0.408510638297872,219.979166666667,"unburned","high","2020-08-07",86.9791666666679
"391",158,"VAUL",2020,"storm8","turb",0.344693647412605,6.4,25.4,133.4,300.8,22.5,0.284444444444444,222.979166666667,"unburned","high","2020-08-10",89.9791666666679
"392",159,"VAUL",2020,"storm9","turb",0.0967315106905017,18.6,26.4,131.8,301.8,22.5,0.826666666666667,223.979166666667,"unburned","high","2020-08-11",90.9791666666679
"393",160,"STRT",2020,"storm10","NO3",0.048959132472163,8.6,3.8,59.6,297.2,61.25,0.140408163265306,266.479166666667,"burned","high","2020-09-23",133.479166666668
"394",161,"STRT",2020,"storm1a","NO3",0.929828973843062,7.4,1.4,1.4,1.4,23.5,0.314893617021277,169.822916666667,"burned","high","2020-06-18",36.8229166666679
"395",162,"STRT",2020,"storm1b","NO3",0.780292776748821,39.2,8.6,8.6,8.6,39,1.00512820512821,170.947916666667,"burned","high","2020-06-19",37.9479166666679
"396",163,"STRT",2020,"storm1c","NO3",-0.332498689040375,30.6,51.2,51.2,51.2,26,1.17692307692308,172.697916666667,"burned","high","2020-06-21",39.6979166666679
"397",164,"STRT",2020,"storm1d","NO3",-0.456680785521753,7.8,81.4,81.4,81.4,19.25,0.405194805194805,173.895833333333,"burned","high","2020-06-22",40.8958333333321
"398",165,"STRT",2020,"storm1e","NO3",-0.480418491264501,8,89.2,89.2,89.2,118.75,0.0673684210526316,174.75,"burned","high","2020-06-23",41.75
"399",166,"STRT",2020,"storm2","NO3",0.728147122191436,10,53.4,155.6,155.6,41.25,0.242424242424242,190.0625,"burned","high","2020-07-09",57.0625
"400",167,"STRT",2020,"storm3","NO3",0.0829668008548293,14.2,57.2,146,224.4,104.25,0.13621103117506,201.604166666667,"burned","high","2020-07-20",68.6041666666679
"401",168,"STRT",2020,"storm4a","NO3",0.972726529277061,16.8,9.4,146,248.2,37.75,0.445033112582781,213.145833333333,"burned","high","2020-08-01",80.1458333333321
"402",169,"STRT",2020,"storm4b","NO3",-0.0279480865391868,12.8,23,162.8,265,80.25,0.159501557632399,214.729166666667,"burned","high","2020-08-02",81.7291666666679
"403",170,"STRT",2020,"storm5","NO3",0.777233909602164,11.8,18,114.6,279.6,62.25,0.189558232931727,221.1875,"burned","high","2020-08-09",88.1875
"404",171,"STRT",2020,"storm6","NO3",0.455779674165979,6.6,16.6,124.4,294.4,22.25,0.296629213483146,223.979166666667,"burned","high","2020-08-11",90.9791666666679
"405",172,"STRT",2020,"storm7a","NO3",0.522731948158816,18.8,0,64.8,300.8,24.25,0.775257731958763,232.020833333333,"burned","high","2020-08-20",99.0208333333321
"406",173,"STRT",2020,"storm7b","NO3",-0.394416607014983,5.8,18.8,82.2,319.6,23.5,0.246808510638298,233.09375,"burned","high","2020-08-21",100.09375
"407",174,"STRT",2020,"storm8","NO3",0.59718603439292,6.8,22.6,94,342.2,44.25,0.153672316384181,240.020833333333,"burned","high","2020-08-28",107.020833333332
"408",175,"STRT",2020,"storm9a","NO3",0.563614425526216,12.8,13.4,75.4,353.2,73.25,0.174744027303754,246.1875,"burned","high","2020-09-03",113.1875
"409",176,"STRT",2020,"storm9b","NO3",0.358175473579241,5.2,17,86.4,366,33.25,0.156390977443609,249.395833333333,"burned","high","2020-09-06",116.395833333332
"410",177,"STRT",2020,"storm9c","NO3",0.201857421557472,20.2,23,80,374.4,120.25,0.167983367983368,251.979166666667,"burned","high","2020-09-08",118.979166666668
"411",178,"STRT",2020,"storm10","fDOM",-0.0687884371187416,8.6,3.8,59.6,297.2,61.25,0.140408163265306,266.479166666667,"burned","high","2020-09-23",133.479166666668
"412",179,"STRT",2020,"storm1a","fDOM",-0.455112908858107,7.4,1.4,1.4,1.4,23.5,0.314893617021277,169.822916666667,"burned","high","2020-06-18",36.8229166666679
"413",180,"STRT",2020,"storm1c","fDOM",-0.185903247741482,30.6,51.2,51.2,51.2,26,1.17692307692308,172.697916666667,"burned","high","2020-06-21",39.6979166666679
"414",181,"STRT",2020,"storm1d","fDOM",0.566881293570894,7.8,81.4,81.4,81.4,19.25,0.405194805194805,173.895833333333,"burned","high","2020-06-22",40.8958333333321
"415",182,"STRT",2020,"storm1e","fDOM",-0.342323544971456,8,89.2,89.2,89.2,118.75,0.0673684210526316,174.75,"burned","high","2020-06-23",41.75
"416",183,"STRT",2020,"storm4a","fDOM",-0.263792725679229,16.8,9.4,146,248.2,37.75,0.445033112582781,213.145833333333,"burned","high","2020-08-01",80.1458333333321
"417",184,"STRT",2020,"storm4b","fDOM",-0.293594404053761,12.8,23,162.8,265,80.25,0.159501557632399,214.729166666667,"burned","high","2020-08-02",81.7291666666679
"418",185,"STRT",2020,"storm5","fDOM",-0.272217308700209,11.8,18,114.6,279.6,62.25,0.189558232931727,221.1875,"burned","high","2020-08-09",88.1875
"419",186,"STRT",2020,"storm6","fDOM",0.549596983879343,6.6,16.6,124.4,294.4,22.25,0.296629213483146,223.979166666667,"burned","high","2020-08-11",90.9791666666679
"420",187,"STRT",2020,"storm7a","fDOM",-0.063272427664422,18.8,0,64.8,300.8,24.25,0.775257731958763,232.020833333333,"burned","high","2020-08-20",99.0208333333321
"421",188,"STRT",2020,"storm7b","fDOM",-0.629408296709183,5.8,18.8,82.2,319.6,23.5,0.246808510638298,233.09375,"burned","high","2020-08-21",100.09375
"422",189,"STRT",2020,"storm8","fDOM",-0.276491814821332,6.8,22.6,94,342.2,44.25,0.153672316384181,240.020833333333,"burned","high","2020-08-28",107.020833333332
"423",190,"STRT",2020,"storm9a","fDOM",-0.209884697304827,12.8,13.4,75.4,353.2,73.25,0.174744027303754,246.1875,"burned","high","2020-09-03",113.1875
"424",191,"STRT",2020,"storm9b","fDOM",0.534187111264686,5.2,17,86.4,366,33.25,0.156390977443609,249.395833333333,"burned","high","2020-09-06",116.395833333332
"425",192,"STRT",2020,"storm9c","fDOM",-0.293512885610273,20.2,23,80,374.4,120.25,0.167983367983368,251.979166666667,"burned","high","2020-09-08",118.979166666668
"426",193,"STRT",2020,"storm10","SPC",-0.00912488208402823,8.6,3.8,59.6,297.2,61.25,0.140408163265306,266.479166666667,"burned","high","2020-09-23",133.479166666668
"427",194,"STRT",2020,"storm1a","SPC",0.486622073578607,7.4,1.4,1.4,1.4,23.5,0.314893617021277,169.822916666667,"burned","high","2020-06-18",36.8229166666679
"428",195,"STRT",2020,"storm1b","SPC",0.130946157867223,39.2,8.6,8.6,8.6,39,1.00512820512821,170.947916666667,"burned","high","2020-06-19",37.9479166666679
"429",196,"STRT",2020,"storm1c","SPC",0.649541284403671,30.6,51.2,51.2,51.2,26,1.17692307692308,172.697916666667,"burned","high","2020-06-21",39.6979166666679
"430",197,"STRT",2020,"storm1d","SPC",-0.400349650349637,7.8,81.4,81.4,81.4,19.25,0.405194805194805,173.895833333333,"burned","high","2020-06-22",40.8958333333321
"431",198,"STRT",2020,"storm1e","SPC",-0.424928448769319,8,89.2,89.2,89.2,118.75,0.0673684210526316,174.75,"burned","high","2020-06-23",41.75
"432",199,"STRT",2020,"storm4a","SPC",0.919053549190515,16.8,9.4,146,248.2,37.75,0.445033112582781,213.145833333333,"burned","high","2020-08-01",80.1458333333321
"433",200,"STRT",2020,"storm4b","SPC",0.0917776600575148,12.8,23,162.8,265,80.25,0.159501557632399,214.729166666667,"burned","high","2020-08-02",81.7291666666679
"434",201,"STRT",2020,"storm5","SPC",0.694827586206779,11.8,18,114.6,279.6,62.25,0.189558232931727,221.1875,"burned","high","2020-08-09",88.1875
"435",202,"STRT",2020,"storm7a","SPC",0.460109289617502,18.8,0,64.8,300.8,24.25,0.775257731958763,232.020833333333,"burned","high","2020-08-20",99.0208333333321
"436",203,"STRT",2020,"storm7b","SPC",0.325974025973999,5.8,18.8,82.2,319.6,23.5,0.246808510638298,233.09375,"burned","high","2020-08-21",100.09375
"437",204,"STRT",2020,"storm8","SPC",0.347375690607723,6.8,22.6,94,342.2,44.25,0.153672316384181,240.020833333333,"burned","high","2020-08-28",107.020833333332
"438",205,"STRT",2020,"storm9a","SPC",0.660030461270666,12.8,13.4,75.4,353.2,73.25,0.174744027303754,246.1875,"burned","high","2020-09-03",113.1875
"439",206,"STRT",2020,"storm9b","SPC",-0.144572953736649,5.2,17,86.4,366,33.25,0.156390977443609,249.395833333333,"burned","high","2020-09-06",116.395833333332
"440",207,"STRT",2020,"storm9c","SPC",0.41652004691833,20.2,23,80,374.4,120.25,0.167983367983368,251.979166666667,"burned","high","2020-09-08",118.979166666668
"441",208,"STRT",2020,"storm10","turb",-0.0864842823250316,8.6,3.8,59.6,297.2,61.25,0.140408163265306,266.479166666667,"burned","high","2020-09-23",133.479166666668
"442",209,"STRT",2020,"storm1a","turb",-0.380997266471863,7.4,1.4,1.4,1.4,23.5,0.314893617021277,169.822916666667,"burned","high","2020-06-18",36.8229166666679
"443",210,"STRT",2020,"storm1b","turb",-0.384799813939492,39.2,8.6,8.6,8.6,39,1.00512820512821,170.947916666667,"burned","high","2020-06-19",37.9479166666679
"444",211,"STRT",2020,"storm1c","turb",0.446778468571834,30.6,51.2,51.2,51.2,26,1.17692307692308,172.697916666667,"burned","high","2020-06-21",39.6979166666679
"445",212,"STRT",2020,"storm1d","turb",0.402677684891579,7.8,81.4,81.4,81.4,19.25,0.405194805194805,173.895833333333,"burned","high","2020-06-22",40.8958333333321
"446",213,"STRT",2020,"storm1e","turb",-0.272444161817485,8,89.2,89.2,89.2,118.75,0.0673684210526316,174.75,"burned","high","2020-06-23",41.75
"447",214,"STRT",2020,"storm4a","turb",-0.38991627010421,16.8,9.4,146,248.2,37.75,0.445033112582781,213.145833333333,"burned","high","2020-08-01",80.1458333333321
"448",215,"STRT",2020,"storm4b","turb",-0.0787645015016774,12.8,23,162.8,265,80.25,0.159501557632399,214.729166666667,"burned","high","2020-08-02",81.7291666666679
"449",216,"STRT",2020,"storm5","turb",-3.98057479499601e-05,11.8,18,114.6,279.6,62.25,0.189558232931727,221.1875,"burned","high","2020-08-09",88.1875
"450",217,"STRT",2020,"storm6","turb",0.139634601043995,6.6,16.6,124.4,294.4,22.25,0.296629213483146,223.979166666667,"burned","high","2020-08-11",90.9791666666679
"451",218,"STRT",2020,"storm7a","turb",-0.112769416767416,18.8,0,64.8,300.8,24.25,0.775257731958763,232.020833333333,"burned","high","2020-08-20",99.0208333333321
"452",219,"STRT",2020,"storm7b","turb",0.238082340195015,5.8,18.8,82.2,319.6,23.5,0.246808510638298,233.09375,"burned","high","2020-08-21",100.09375
"453",220,"STRT",2020,"storm8","turb",0.0547841835194683,6.8,22.6,94,342.2,44.25,0.153672316384181,240.020833333333,"burned","high","2020-08-28",107.020833333332
"454",221,"STRT",2020,"storm9a","turb",-0.11095456515963,12.8,13.4,75.4,353.2,73.25,0.174744027303754,246.1875,"burned","high","2020-09-03",113.1875
"455",222,"STRT",2020,"storm9b","turb",-0.144572953736649,5.2,17,86.4,366,33.25,0.156390977443609,249.395833333333,"burned","high","2020-09-06",116.395833333332
"456",223,"STRT",2020,"storm9c","turb",-0.0856193549833026,20.2,23,80,374.4,120.25,0.167983367983368,251.979166666667,"burned","high","2020-09-08",118.979166666668
"457",224,"POKE",2020,"storm1","NO3",0.315031685678076,7.872,4.191,4.191,4.191,23.5,0.334978723404255,160.385416666667,"burned","medium","2020-06-09",27.3854166666679
"458",225,"POKE",2020,"storm10","NO3",0.285654008438818,5.842,27.559,126.621,158.494,26.5,0.220452830188679,197.802083333333,"burned","medium","2020-07-16",64.8020833333321
"459",226,"POKE",2020,"storm11","NO3",0.56438369397218,9.271,33.782,108.84,165.987,49.5,0.187292929292929,199.302083333333,"burned","medium","2020-07-18",66.3020833333321
"460",227,"POKE",2020,"storm12","NO3",0.03813948952296,16.383,28.448,91.441,175.258,77.5,0.211393548387097,201.71875,"burned","medium","2020-07-20",68.71875
"461",228,"POKE",2020,"storm13","NO3",0.728179299462399,8.636,29.464,91.314,193.038,45.5,0.189802197802198,205.302083333333,"burned","medium","2020-07-24",72.3020833333321
"462",229,"POKE",2020,"storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","2020-07-26",74.8854166666679
"463",230,"POKE",2020,"storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","2020-08-02",81.8854166666679
"464",231,"POKE",2020,"storm16","NO3",-0.0433333333333476,5.334,3.81,129.667,281.811,23.5,0.226978723404255,224.510416666667,"burned","medium","2020-08-12",91.5104166666679
"465",232,"POKE",2020,"storm18","NO3",0.72401622108743,6.604,9.906,83.185,297.432,23.5,0.281021276595745,237.177083333333,"burned","medium","2020-08-25",104.177083333332
"466",233,"POKE",2020,"storm19","NO3",0.755867346938783,7.112,21.209,89.408,309.116,33.5,0.212298507462687,239.385416666667,"burned","medium","2020-08-27",106.385416666668
"467",234,"POKE",2020,"storm2","NO3",-0.583092224231467,11.428,12.317,12.317,12.317,21.5,0.53153488372093,163.46875,"burned","medium","2020-06-12",30.46875
"468",235,"POKE",2020,"storm20","NO3",0.385049273858928,8.509,17.145,43.18,309.118,34.5,0.24663768115942,244.71875,"burned","medium","2020-09-01",111.71875
"469",236,"POKE",2020,"storm21","NO3",-0.461335887000244,7.366,16.383,54.483,320.167,62.5,0.117856,246.927083333333,"burned","medium","2020-09-03",113.927083333332
"470",237,"POKE",2020,"storm22a","NO3",0.280448138778438,11.303,31.242,68.326,318.772,27.5,0.411018181818182,250.760416666667,"burned","medium","2020-09-07",117.760416666668
"471",238,"POKE",2020,"storm22b","NO3",0.0497456612806721,11.303,33.401,81.28,331.091,51.75,0.218415458937198,252.208333333333,"burned","medium","2020-09-09",119.208333333332
"472",239,"POKE",2020,"storm3","NO3",0.0237963967488928,6.096,21.967,25.777,25.777,30.5,0.199868852459016,166.46875,"burned","medium","2020-06-15",33.46875
"473",240,"POKE",2020,"storm4a","NO3",0.255484913916212,19.94,24.89,37.207,37.207,24.5,0.813877551020408,170.21875,"burned","medium","2020-06-19",37.21875
"474",241,"POKE",2020,"storm4b","NO3",0.736248162922527,16.764,33.402,57.147,57.147,22.5,0.745066666666667,171.302083333333,"burned","medium","2020-06-20",38.3020833333321
"475",242,"POKE",2020,"storm4c","NO3",-0.484316716840285,NA,NA,NA,NA,NA,NA,NA,"burned","medium",NA,NA
"476",243,"POKE",2020,"storm5","NO3",0.125730343600062,27.051,50.166,74.419,74.419,194,0.139438144329897,172.302083333333,"burned","medium","2020-06-21",39.3020833333321
"477",244,"POKE",2020,"storm6","NO3",0.0720954356846238,1.397,24.511,107.82,107.82,114.75,0.0121742919389978,180.395833333333,"burned","medium","2020-06-29",47.3958333333321
"478",245,"POKE",2020,"storm7","NO3",0.583746458923509,8.256,10.795,110.106,112.519,119.75,0.0689436325678497,185.1875,"burned","medium","2020-07-04",52.1875
"479",246,"POKE",2020,"storm8","NO3",0.601547408378033,11.43,8.256,108.458,120.775,86.75,0.131757925072046,190.1875,"burned","medium","2020-07-09",57.1875
"480",247,"POKE",2020,"storm9","NO3",0.44993132296935,19.939,11.43,106.428,132.205,65.25,0.305578544061303,193.8125,"burned","medium","2020-07-12",60.8125
"481",248,"POKE",2020,"storm1","fDOM",-0.0701561737432893,7.872,4.191,4.191,4.191,23.5,0.334978723404255,160.385416666667,"burned","medium","2020-06-09",27.3854166666679
"482",249,"POKE",2020,"storm10","fDOM",-0.217857142857143,5.842,27.559,126.621,158.494,26.5,0.220452830188679,197.802083333333,"burned","medium","2020-07-16",64.8020833333321
"483",250,"POKE",2020,"storm11","fDOM",-0.484569271758438,9.271,33.782,108.84,165.987,49.5,0.187292929292929,199.302083333333,"burned","medium","2020-07-18",66.3020833333321
"484",251,"POKE",2020,"storm12","fDOM",-0.056240269849507,16.383,28.448,91.441,175.258,77.5,0.211393548387097,201.71875,"burned","medium","2020-07-20",68.71875
"485",252,"POKE",2020,"storm13","fDOM",0.00906648757555415,8.636,29.464,91.314,193.038,45.5,0.189802197802198,205.302083333333,"burned","medium","2020-07-24",72.3020833333321
"486",253,"POKE",2020,"storm15","fDOM",-0.126722873900293,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","2020-08-02",81.8854166666679
"487",254,"POKE",2020,"storm16","fDOM",-0.220692717584369,5.334,3.81,129.667,281.811,23.5,0.226978723404255,224.510416666667,"burned","medium","2020-08-12",91.5104166666679
"488",255,"POKE",2020,"storm17","fDOM",-0.630980861244019,6.223,3.683,89.535,291.209,28.5,0.218350877192982,235.96875,"burned","medium","2020-08-23",102.96875
"489",256,"POKE",2020,"storm18","fDOM",0.345588235294118,6.604,9.906,83.185,297.432,23.5,0.281021276595745,237.177083333333,"burned","medium","2020-08-25",104.177083333332
"490",257,"POKE",2020,"storm19","fDOM",0.0431887366818874,7.112,21.209,89.408,309.116,33.5,0.212298507462687,239.385416666667,"burned","medium","2020-08-27",106.385416666668
"491",258,"POKE",2020,"storm2","fDOM",0.0728744939271255,11.428,12.317,12.317,12.317,21.5,0.53153488372093,163.46875,"burned","medium","2020-06-12",30.46875
"492",259,"POKE",2020,"storm20","fDOM",-0.0561674008810572,8.509,17.145,43.18,309.118,34.5,0.24663768115942,244.71875,"burned","medium","2020-09-01",111.71875
"493",260,"POKE",2020,"storm21","fDOM",-0.441637630662021,7.366,16.383,54.483,320.167,62.5,0.117856,246.927083333333,"burned","medium","2020-09-03",113.927083333332
"494",261,"POKE",2020,"storm22a","fDOM",-0.220706618962433,11.303,31.242,68.326,318.772,27.5,0.411018181818182,250.760416666667,"burned","medium","2020-09-07",117.760416666668
