"","X.x","site.ID","year","storm.num","response","HI.median","precip","precip.week","precip.month","ThreeMonth","TOTAL.TIME","Intensity","doy.x","burn","pf","X.y","column_label","HI","Q_interval","storm.ID","month","day","date"
"1844",5,"POKE","2020","storm13","NO3",0.728179299462399,8.636,29.464,91.314,193.038,45.5,0.189802197802198,205.302083333333,"burned","medium","Interpolated HI for 88% discharge...2694",54,0.581411350250454,88,"POKE_storm13_07_24_NO3",7,24,"2021-07-24"
"1845",5,"POKE","2020","storm13","NO3",0.728179299462399,8.636,29.464,91.314,193.038,45.5,0.189802197802198,205.302083333333,"burned","medium","Interpolated HI for 90% discharge...2695",54,0.43086365387791,90,"POKE_storm13_07_24_NO3",7,24,"2021-07-24"
"1846",5,"POKE","2020","storm13","NO3",0.728179299462399,8.636,29.464,91.314,193.038,45.5,0.189802197802198,205.302083333333,"burned","medium","Interpolated HI for 92% discharge...2696",54,0.44352397203721,92,"POKE_storm13_07_24_NO3",7,24,"2021-07-24"
"1847",5,"POKE","2020","storm13","NO3",0.728179299462399,8.636,29.464,91.314,193.038,45.5,0.189802197802198,205.302083333333,"burned","medium","Interpolated HI for 94% discharge...2697",54,0.587053448560576,94,"POKE_storm13_07_24_NO3",7,24,"2021-07-24"
"1848",5,"POKE","2020","storm13","NO3",0.728179299462399,8.636,29.464,91.314,193.038,45.5,0.189802197802198,205.302083333333,"burned","medium","Interpolated HI for 96% discharge...2698",54,0.576594924863764,96,"POKE_storm13_07_24_NO3",7,24,"2021-07-24"
"1849",5,"POKE","2020","storm13","NO3",0.728179299462399,8.636,29.464,91.314,193.038,45.5,0.189802197802198,205.302083333333,"burned","medium","Interpolated HI for 98% discharge...2699",54,0.512467661143832,98,"POKE_storm13_07_24_NO3",7,24,"2021-07-24"
"1850",5,"POKE","2020","storm13","NO3",0.728179299462399,8.636,29.464,91.314,193.038,45.5,0.189802197802198,205.302083333333,"burned","medium","Interpolated HI for 100% discharge...2700",54,0.512467661143832,100,"POKE_storm13_07_24_NO3",7,24,"2021-07-24"
"1851",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 2% discharge...2801",57,-0.0927860555274762,2,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1852",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 4% discharge...2802",57,0.305705424902198,4,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1853",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 6% discharge...2803",57,0.306445509857231,6,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1854",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 8% discharge...2804",57,0.31011000817827,8,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1855",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 10% discharge...2805",57,0.307803529823263,10,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1856",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 12% discharge...2806",57,0.310691058696363,12,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1857",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 14% discharge...2807",57,-0.193155946011645,14,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1858",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 16% discharge...2808",57,-0.19543895241662,16,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1859",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 18% discharge...2809",57,-0.195983118441811,18,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1860",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 20% discharge...2810",57,-0.19545428103705,20,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1861",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 22% discharge...2811",57,-0.193231631075006,22,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1862",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 24% discharge...2812",57,-0.183382992450097,24,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1863",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 26% discharge...2813",57,-0.174530714153,26,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1864",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 28% discharge...2814",57,-0.172683615391441,28,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1865",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 30% discharge...2815",57,-0.171633604892132,30,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1866",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 32% discharge...2816",57,-0.164961343831511,32,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1867",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 34% discharge...2817",57,-0.164401849185894,34,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1868",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 36% discharge...2818",57,-0.164702194342403,36,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1869",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 38% discharge...2819",57,-0.164617886930049,38,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1870",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 40% discharge...2820",57,-0.165685621146728,40,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1871",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 42% discharge...2821",57,-0.165962015333818,42,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1872",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 44% discharge...2822",57,-0.166280084207696,44,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1873",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 46% discharge...2823",57,-0.169843988457177,46,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1874",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 48% discharge...2824",57,-0.170717719821566,48,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1875",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 50% discharge...2825",57,-0.171189553919112,50,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1876",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 52% discharge...2826",57,-0.172262557349063,52,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1877",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 54% discharge...2827",57,-0.172024484713043,54,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1878",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 56% discharge...2828",57,-0.171588577069624,56,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1879",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 58% discharge...2829",57,-0.170285644333255,58,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1880",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 60% discharge...2830",57,-0.167438832108166,60,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1881",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 62% discharge...2831",57,-0.167317640202909,62,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1882",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 64% discharge...2832",57,-0.165502156720982,64,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1883",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 66% discharge...2833",57,-0.163003591591238,66,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1884",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 68% discharge...2834",57,-0.163716372441135,68,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1885",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 70% discharge...2835",57,0.0537043006884459,70,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1886",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 72% discharge...2836",57,-0.0494386330350012,72,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1887",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 74% discharge...2837",57,-0.0493121719164715,74,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1888",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 76% discharge...2838",57,0.0524813641899347,76,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1889",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 78% discharge...2839",57,0.048946201103756,78,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1890",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 80% discharge...2840",57,0.0509523343022541,80,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1891",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 82% discharge...2841",57,0.0504120004321718,82,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1892",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 84% discharge...2842",57,0.0468193550193885,84,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1893",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 86% discharge...2843",57,-0.0481313891241366,86,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1894",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 88% discharge...2844",57,0.350209143054983,88,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1895",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 90% discharge...2845",57,0.025285038415167,90,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1896",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 92% discharge...2846",57,0.0306093389169115,92,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1897",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 94% discharge...2847",57,0.0266215025087223,94,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1898",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 96% discharge...2848",57,0.0214193519510125,96,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1899",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 98% discharge...2849",57,0.0108641597282559,98,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1900",6,"POKE","2020","storm14","NO3",-0.164509868057972,18.034,26.416,98.299,201.674,95.5,0.188837696335079,207.885416666667,"burned","medium","Interpolated HI for 100% discharge...2850",57,0.00225618131922767,100,"POKE_storm14_07_26_NO3",7,26,"2021-07-26"
"1901",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 2% discharge...2951",60,-0.0442040267506466,2,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1902",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 4% discharge...2952",60,0.410618874066734,4,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1903",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 6% discharge...2953",60,0.413007324581578,6,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1904",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 8% discharge...2954",60,0.41403347369166,8,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1905",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 10% discharge...2955",60,0.416501539223665,10,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1906",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 12% discharge...2956",60,-0.0793673259969576,12,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1907",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 14% discharge...2957",60,-0.0600031846006877,14,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1908",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 16% discharge...2958",60,-0.0534039842893037,16,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1909",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 18% discharge...2959",60,-0.0538816743922723,18,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1910",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 20% discharge...2960",60,-0.048812851632993,20,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1911",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 22% discharge...2961",60,-0.0349156080818097,22,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1912",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 24% discharge...2962",60,-0.0253264215703624,24,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1913",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 26% discharge...2963",60,-0.0247514242241967,26,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1914",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 28% discharge...2964",60,-0.0260960334029231,28,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1915",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 30% discharge...2965",60,0.448727928948021,30,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1916",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 32% discharge...2966",60,-0.0313799272849509,32,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1917",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 34% discharge...2967",60,-0.0345529174480732,34,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1918",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 36% discharge...2968",60,-0.00266986748522791,36,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1919",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 38% discharge...2969",60,0.0232475850111447,38,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1920",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 40% discharge...2970",60,0.0268109099111842,40,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1921",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 42% discharge...2971",60,0.036833555960511,42,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1922",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 44% discharge...2972",60,0.0565073113124084,44,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1923",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 46% discharge...2973",60,0.0788481697392163,46,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1924",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 48% discharge...2974",60,0.0974487810056259,48,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1925",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 50% discharge...2975",60,0.116093622837125,50,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1926",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 52% discharge...2976",60,0.128800511305332,52,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1927",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 54% discharge...2977",60,0.139614884469764,54,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1928",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 56% discharge...2978",60,0.150141206079049,56,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1929",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 58% discharge...2979",60,0.158517369342911,58,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1930",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 60% discharge...2980",60,0.164094843600722,60,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1931",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 62% discharge...2981",60,0.169916691730653,62,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1932",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 64% discharge...2982",60,0.170362314673932,64,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1933",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 66% discharge...2983",60,0.17147360762181,66,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1934",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 68% discharge...2984",60,0.17491032252928,68,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1935",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 70% discharge...2985",60,0.176112841017656,70,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1936",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 72% discharge...2986",60,0.180894165103854,72,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1937",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 74% discharge...2987",60,0.179276985067762,74,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1938",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 76% discharge...2988",60,0.182043054032058,76,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1939",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 78% discharge...2989",60,0.179803881674392,78,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1940",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 80% discharge...2990",60,0.186930531474469,80,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1941",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 82% discharge...2991",60,0.184568066416617,82,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1942",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 84% discharge...2992",60,0.181350292806341,84,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1943",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 86% discharge...2993",60,0.182895045292098,86,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1944",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 88% discharge...2994",60,0.178702540603659,88,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1945",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 90% discharge...2995",60,0.177277210643643,90,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1946",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 92% discharge...2996",60,0.170388853012986,92,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
"1947",7,"POKE","2020","storm15","NO3",0.152508094193411,44.069,32.258,113.157,233.932,84.5,0.521526627218935,214.885416666667,"burned","medium","Interpolated HI for 94% discharge...2997",60,0.154874982307774,94,"POKE_storm15_08_02_NO3",8,2,"2021-08-02"
