"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"64","64",-0.166539143188902,0.221738044235605,0.0063099676098515,-0.991596895434822,5.048,70.5,920.506624214002,0.6964,0,-5.2574,0,-0.2302,-0.1029,0,0,"POKE_storm16_08_12_turb","POKE"
"65","65",0.626401486988839,0.209784649195686,-0.466914498141264,0.883519206939275,27.0173333333333,29.7073333333333,716.505085445358,0.9151,0.0016,20.9015,0,0.5662,0.6866,1275,0,"POKE_storm17_08_23_NO3","POKE"
"66","66",0.00737777777777786,0.198305383651542,0.117777777777778,-0.455555555555555,32.81,37.31,716.505085445358,0.9518,0.0404,0.2604,0.7956,-0.0496,0.0643,605,0.7574,"POKE_storm17_08_23_fDOM","POKE"
"67","67",0.533789774758688,0.11182055414165,-0.872363246335353,0.669646049338591,26.6526666666667,28.5173333333333,773.172179547837,0.8948,3e-04,33.4154,0,0.5017,0.5659,1275,0,"POKE_storm18_08_25_NO3","POKE"
"68","68",0.0247935548841892,0.270722091225301,-0.310171198388721,-0.547834843907351,32.99,42.92,773.172179547837,0.9231,0.003,0.6411,0.5245,-0.0529,0.1025,723,0.4119,"POKE_storm18_08_25_fDOM","POKE"
"69","69",-0.311630364559299,0.270589321283938,0.0892016612828795,-0.79492385786802,3.76,25.43,773.172179547837,0.9117,0.0012,-8.0617,0,-0.3893,-0.2339,53,0,"POKE_storm18_08_25_turb","POKE"
"70","70",0.160225294418858,0.113247161365616,-0.333333333333331,0.278033794162827,26.5393333333333,27.8413333333333,852.506111291121,0.8303,0,9.9038,0,0.1277,0.1927,1221,0,"POKE_storm19_08_27_NO3","POKE"
"71","71",-0.186910197869102,0.303640369689404,-0.308219178082192,-0.709284627092846,41.13,54.27,852.506111291121,0.8543,0,-4.309,1e-04,-0.2741,-0.0997,321,0.0023,"POKE_storm19_08_27_fDOM","POKE"
"72","72",-0.268427713037145,0.25146089612406,-0.0182993445010925,-0.85915877640204,3.742,25.71,852.506111291121,0.8971,4e-04,-7.4723,0,-0.3406,-0.1962,27,0,"POKE_storm19_08_27_turb","POKE"
"73","73",0.50374819451132,0.392337778334662,-0.302840635532032,0.87036591237363,25.2646666666667,28.034,812.839145419537,0.8098,0,8.9878,0,0.3911,0.6164,1199,0,"POKE_storm20_09_01_NO3","POKE"
"74","74",-0.61526936026936,0.354050844896826,0.125701459034792,-0.98989898989899,40.4,58.22,812.839145419537,0.8092,0,-12.1646,0,-0.7169,-0.5136,0,0,"POKE_storm20_09_01_fDOM","POKE"
"75","75",0.577613636363636,0.27981927184648,-0.147727272727272,0.965909090909091,104,112.8,812.839145419537,0.9101,0.0011,14.4497,0,0.4973,0.6579,1275,0,"POKE_storm20_09_01_SPC","POKE"
"76","76",-0.303804493833191,0.229576993696428,0.182561973378923,-0.805806569788741,2.132,18.51,812.839145419537,0.8153,0,-9.2633,0,-0.3697,-0.2379,0,0,"POKE_storm20_09_01_turb","POKE"
"77","77",0.086341872157051,0.337129107063115,-0.448647354560689,-0.619942542494617,26.7146666666667,29.4993333333333,750.505341906799,0.9386,0.0119,1.7928,0.0792,-0.0104,0.1831,827,0.0681,"POKE_storm21_09_03_NO3","POKE"
"78","78",-0.510356652949246,0.303012965687233,0.0109739368998626,-0.944444444444444,47.95,55.24,750.505341906799,0.9284,0.0048,-11.7899,0,-0.5973,-0.4234,6,0,"POKE_storm21_09_03_fDOM","POKE"
"79","79",0.39310344827586,0.234837459916984,0,0.862068965517237,102.1,105,750.505341906799,0.9022,6e-04,11.7176,0,0.3257,0.4605,1275,0,"POKE_storm21_09_03_SPC","POKE"
"80","80",0.342580833090591,0.147889678121588,0.0645208272647828,0.59131954558695,1.734,8.6,750.505341906799,0.9517,0.0401,16.2152,0,0.3001,0.385,1270,0,"POKE_storm21_09_03_turb","POKE"
"81","81",0.489509969584308,0.183443881129459,-0.632646164244666,0.742987495775581,25.834,27.8066666666667,1002.67391066253,0.8861,2e-04,18.6791,0,0.4368,0.5422,1269,0,"POKE_storm22a_09_07_NO3","POKE"
"82","82",-0.277466567607727,0.199395714521597,-0.184249628528974,-0.824294205052006,60.87,74.33,1002.67391066253,0.878,1e-04,-9.7408,0,-0.3347,-0.2202,20,0,"POKE_storm22a_09_07_fDOM","POKE"
"83","83",0.561600000000001,0.280936718853197,0.140000000000001,0.860000000000001,95.6,100.6,1002.67391066253,0.8509,0,13.9932,0,0.4809,0.6423,1272,0,"POKE_storm22a_09_07_SPC","POKE"
"84","84",-0.275184280989132,0.281445792302602,0.0454402268073712,-0.898783272956371,2.894,28.29,1002.67391066253,0.8171,0,-6.8443,0,-0.356,-0.1944,3,0,"POKE_storm22a_09_07_turb","POKE"
