"","X1","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy","year"
"1099","Interpolated HI for 98% discharge...1099",22,0.3863063,98,"POKE_storm10_07_16_NO3","POKE","storm10","07","16","NO3",2021-07-16,197,2020
"1100","Interpolated HI for 100% discharge...1100",22,0.3863063,100,"POKE_storm10_07_16_NO3","POKE","storm10","07","16","NO3",2021-07-16,197,2020
"1101","Interpolated HI for 2% discharge...1101",23,-0.2936,2,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1102","Interpolated HI for 4% discharge...1102",23,-0.2688,4,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1103","Interpolated HI for 6% discharge...1103",23,-0.2688,6,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1104","Interpolated HI for 8% discharge...1104",23,-0.2688,8,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1105","Interpolated HI for 10% discharge...1105",23,-0.2896,10,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1106","Interpolated HI for 12% discharge...1106",23,-0.308,12,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1107","Interpolated HI for 14% discharge...1107",23,-0.308,14,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1108","Interpolated HI for 16% discharge...1108",23,-0.2256,16,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1109","Interpolated HI for 18% discharge...1109",23,-0.2256,18,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1110","Interpolated HI for 20% discharge...1110",23,-0.1976,20,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1111","Interpolated HI for 22% discharge...1111",23,-0.076,22,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1112","Interpolated HI for 24% discharge...1112",23,-0.076,24,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1113","Interpolated HI for 26% discharge...1113",23,-0.076,26,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1114","Interpolated HI for 28% discharge...1114",23,-0.1616,28,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1115","Interpolated HI for 30% discharge...1115",23,-0.1616,30,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1116","Interpolated HI for 32% discharge...1116",23,-0.1264,32,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1117","Interpolated HI for 34% discharge...1117",23,-0.1264,34,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1118","Interpolated HI for 36% discharge...1118",23,-0.1264,36,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1119","Interpolated HI for 38% discharge...1119",23,-0.1264,38,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1120","Interpolated HI for 40% discharge...1120",23,-0.0688,40,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1121","Interpolated HI for 42% discharge...1121",23,-0.072,42,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1122","Interpolated HI for 44% discharge...1122",23,-0.0296,44,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1123","Interpolated HI for 46% discharge...1123",23,-0.0296,46,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1124","Interpolated HI for 48% discharge...1124",23,-0.116,48,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1125","Interpolated HI for 50% discharge...1125",23,0.108,50,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1126","Interpolated HI for 52% discharge...1126",23,-0.2232,52,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1127","Interpolated HI for 54% discharge...1127",23,-0.1576,54,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1128","Interpolated HI for 56% discharge...1128",23,-0.048,56,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1129","Interpolated HI for 58% discharge...1129",23,-0.0848,58,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1130","Interpolated HI for 60% discharge...1130",23,-0.1824,60,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1131","Interpolated HI for 62% discharge...1131",23,-0.1808,62,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1132","Interpolated HI for 64% discharge...1132",23,-0.2672,64,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1133","Interpolated HI for 66% discharge...1133",23,-0.2,66,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1134","Interpolated HI for 68% discharge...1134",23,-0.2376,68,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1135","Interpolated HI for 70% discharge...1135",23,-0.2376,70,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1136","Interpolated HI for 72% discharge...1136",23,-0.3304,72,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1137","Interpolated HI for 74% discharge...1137",23,-0.3696,74,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1138","Interpolated HI for 76% discharge...1138",23,-0.3192,76,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1139","Interpolated HI for 78% discharge...1139",23,-0.4552,78,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1140","Interpolated HI for 80% discharge...1140",23,-0.2312,80,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1141","Interpolated HI for 82% discharge...1141",23,-0.4944,82,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1142","Interpolated HI for 84% discharge...1142",23,-0.4512,84,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1143","Interpolated HI for 86% discharge...1143",23,-0.4248,86,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1144","Interpolated HI for 88% discharge...1144",23,-0.4304,88,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1145","Interpolated HI for 90% discharge...1145",23,-0.404,90,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1146","Interpolated HI for 92% discharge...1146",23,-0.4232,92,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1147","Interpolated HI for 94% discharge...1147",23,-0.4376,94,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1148","Interpolated HI for 96% discharge...1148",23,-0.3768,96,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1149","Interpolated HI for 98% discharge...1149",23,0.032,98,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1150","Interpolated HI for 100% discharge...1150",23,0.032,100,"POKE_storm10_07_16_fDOM","POKE","storm10","07","16","fDOM",2021-07-16,197,2020
"1151","Interpolated HI for 2% discharge...1151",24,0.4727782,2,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1152","Interpolated HI for 4% discharge...1152",24,0.4799847,4,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1153","Interpolated HI for 6% discharge...1153",24,0.4727782,6,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1154","Interpolated HI for 8% discharge...1154",24,0.4650542,8,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1155","Interpolated HI for 10% discharge...1155",24,0.4650542,10,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1156","Interpolated HI for 12% discharge...1156",24,0.4631372,12,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1157","Interpolated HI for 14% discharge...1157",24,0.4526983,14,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1158","Interpolated HI for 16% discharge...1158",24,0.4531784,16,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1159","Interpolated HI for 18% discharge...1159",24,0.4531784,18,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1160","Interpolated HI for 20% discharge...1160",24,0.4531784,20,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1161","Interpolated HI for 22% discharge...1161",24,0.4508653,22,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1162","Interpolated HI for 24% discharge...1162",24,0.4508653,24,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1163","Interpolated HI for 26% discharge...1163",24,0.4514503,26,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1164","Interpolated HI for 28% discharge...1164",24,-0.03607354,28,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1165","Interpolated HI for 30% discharge...1165",24,-0.03582153,30,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1166","Interpolated HI for 32% discharge...1166",24,-0.03344903,32,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1167","Interpolated HI for 34% discharge...1167",24,-0.02850002,34,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1168","Interpolated HI for 36% discharge...1168",24,-0.02505647,36,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1169","Interpolated HI for 38% discharge...1169",24,-0.02201494,38,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1170","Interpolated HI for 40% discharge...1170",24,-0.008559366,40,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1171","Interpolated HI for 42% discharge...1171",24,-0.007632326,42,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1172","Interpolated HI for 44% discharge...1172",24,0.004851207,44,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1173","Interpolated HI for 46% discharge...1173",24,0.01057545,46,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1174","Interpolated HI for 48% discharge...1174",24,0.0164527,48,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1175","Interpolated HI for 50% discharge...1175",24,0.005580238,50,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1176","Interpolated HI for 52% discharge...1176",24,0.01044045,52,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1177","Interpolated HI for 54% discharge...1177",24,0.01389659,54,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1178","Interpolated HI for 56% discharge...1178",24,0.01116048,56,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1179","Interpolated HI for 58% discharge...1179",24,0.01392359,58,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1180","Interpolated HI for 60% discharge...1180",24,0.01149349,60,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1181","Interpolated HI for 62% discharge...1181",24,0.01290655,62,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1182","Interpolated HI for 64% discharge...1182",24,0.01305056,64,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1183","Interpolated HI for 66% discharge...1183",24,0.01347358,66,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1184","Interpolated HI for 68% discharge...1184",24,0.01591268,68,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1185","Interpolated HI for 70% discharge...1185",24,0.01517465,70,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1186","Interpolated HI for 72% discharge...1186",24,0.01456262,72,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1187","Interpolated HI for 74% discharge...1187",24,0.01659671,74,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1188","Interpolated HI for 76% discharge...1188",24,0.0188198,76,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1189","Interpolated HI for 78% discharge...1189",24,0.01664171,78,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1190","Interpolated HI for 80% discharge...1190",24,0.02315799,80,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1191","Interpolated HI for 82% discharge...1191",24,0.02926025,82,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1192","Interpolated HI for 84% discharge...1192",24,0.02476006,84,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1193","Interpolated HI for 86% discharge...1193",24,0.02781119,86,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1194","Interpolated HI for 88% discharge...1194",24,0.02845922,88,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1195","Interpolated HI for 90% discharge...1195",24,0.0280812,90,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1196","Interpolated HI for 92% discharge...1196",24,0.0281532,92,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1197","Interpolated HI for 94% discharge...1197",24,0.02376102,94,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1198","Interpolated HI for 96% discharge...1198",24,0.02991728,96,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1199","Interpolated HI for 98% discharge...1199",24,0.4831423,98,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1200","Interpolated HI for 100% discharge...1200",24,0.4831423,100,"POKE_storm11_07_18_NO3","POKE","storm11","07","18","NO3",2021-07-18,199,2020
"1201","Interpolated HI for 2% discharge...1201",25,-0.2664298,2,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1202","Interpolated HI for 4% discharge...1202",25,-0.6922735,4,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1203","Interpolated HI for 6% discharge...1203",25,-0.6942718,6,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1204","Interpolated HI for 8% discharge...1204",25,-0.7102575,8,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1205","Interpolated HI for 10% discharge...1205",25,-0.7080373,10,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1206","Interpolated HI for 12% discharge...1206",25,-0.7000444,12,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1207","Interpolated HI for 14% discharge...1207",25,-0.5111012,14,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1208","Interpolated HI for 16% discharge...1208",25,-0.5119893,16,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1209","Interpolated HI for 18% discharge...1209",25,-0.5295293,18,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1210","Interpolated HI for 20% discharge...1210",25,-0.5295293,20,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1211","Interpolated HI for 22% discharge...1211",25,-0.5259769,22,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1212","Interpolated HI for 24% discharge...1212",25,-0.5259769,24,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1213","Interpolated HI for 26% discharge...1213",25,-0.5515098,26,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1214","Interpolated HI for 28% discharge...1214",25,-0.5666075,28,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1215","Interpolated HI for 30% discharge...1215",25,-0.5692718,30,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1216","Interpolated HI for 32% discharge...1216",25,-0.5941385,32,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1217","Interpolated HI for 34% discharge...1217",25,-0.5739343,34,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1218","Interpolated HI for 36% discharge...1218",25,-0.5563943,36,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1219","Interpolated HI for 38% discharge...1219",25,-0.5661634,38,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1220","Interpolated HI for 40% discharge...1220",25,-0.535746,40,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1221","Interpolated HI for 42% discharge...1221",25,-0.5610568,42,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1222","Interpolated HI for 44% discharge...1222",25,-0.5230906,44,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1223","Interpolated HI for 46% discharge...1223",25,-0.4917851,46,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1224","Interpolated HI for 48% discharge...1224",25,-0.5011101,48,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1225","Interpolated HI for 50% discharge...1225",25,-0.4875666,50,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1226","Interpolated HI for 52% discharge...1226",25,-0.4884547,52,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1227","Interpolated HI for 54% discharge...1227",25,-0.4871226,54,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1228","Interpolated HI for 56% discharge...1228",25,-0.4964476,56,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1229","Interpolated HI for 58% discharge...1229",25,-0.5066607,58,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1230","Interpolated HI for 60% discharge...1230",25,-0.5006661,60,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1231","Interpolated HI for 62% discharge...1231",25,-0.4980018,62,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1232","Interpolated HI for 64% discharge...1232",25,-0.5082149,64,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1233","Interpolated HI for 66% discharge...1233",25,-0.5044405,66,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1234","Interpolated HI for 68% discharge...1234",25,-0.5,68,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1235","Interpolated HI for 70% discharge...1235",25,-0.09347247,70,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1236","Interpolated HI for 72% discharge...1236",25,0.1498668,72,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1237","Interpolated HI for 74% discharge...1237",25,0.0785968,74,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1238","Interpolated HI for 76% discharge...1238",25,-0.1705151,76,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1239","Interpolated HI for 78% discharge...1239",25,-0.142984,78,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1240","Interpolated HI for 80% discharge...1240",25,0.2162522,80,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1241","Interpolated HI for 82% discharge...1241",25,0.3190497,82,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1242","Interpolated HI for 84% discharge...1242",25,0.3283748,84,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1243","Interpolated HI for 86% discharge...1243",25,0.2713144,86,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1244","Interpolated HI for 88% discharge...1244",25,0.2599911,88,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1245","Interpolated HI for 90% discharge...1245",25,0.3277087,90,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1246","Interpolated HI for 92% discharge...1246",25,0.1756217,92,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1247","Interpolated HI for 94% discharge...1247",25,0.1347691,94,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1248","Interpolated HI for 96% discharge...1248",25,0.1527531,96,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1249","Interpolated HI for 98% discharge...1249",25,0.1978242,98,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1250","Interpolated HI for 100% discharge...1250",25,0.1978242,100,"POKE_storm11_07_18_fDOM","POKE","storm11","07","18","fDOM",2021-07-18,199,2020
"1251","Interpolated HI for 2% discharge...1251",26,-0.1681901,2,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1252","Interpolated HI for 4% discharge...1252",26,0.1061345,4,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1253","Interpolated HI for 6% discharge...1253",26,0.1144627,6,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1254","Interpolated HI for 8% discharge...1254",26,0.1208613,8,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1255","Interpolated HI for 10% discharge...1255",26,0.1160878,10,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1256","Interpolated HI for 12% discharge...1256",26,0.1240098,12,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1257","Interpolated HI for 14% discharge...1257",26,0.0854154,14,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1258","Interpolated HI for 16% discharge...1258",26,-0.2705667,16,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1259","Interpolated HI for 18% discharge...1259",26,-0.2430429,18,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1260","Interpolated HI for 20% discharge...1260",26,-0.3077392,20,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1261","Interpolated HI for 22% discharge...1261",26,-0.1522446,22,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1262","Interpolated HI for 24% discharge...1262",26,-0.1563071,24,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1263","Interpolated HI for 26% discharge...1263",26,-0.1852529,26,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1264","Interpolated HI for 28% discharge...1264",26,-0.2140971,28,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1265","Interpolated HI for 30% discharge...1265",26,-0.2209019,30,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1266","Interpolated HI for 32% discharge...1266",26,-0.2114971,32,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1267","Interpolated HI for 34% discharge...1267",26,-0.2180784,34,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1268","Interpolated HI for 36% discharge...1268",26,-0.2311599,36,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1269","Interpolated HI for 38% discharge...1269",26,-0.2214097,38,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1270","Interpolated HI for 40% discharge...1270",26,-0.3595775,40,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1271","Interpolated HI for 42% discharge...1271",26,-0.4568353,42,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1272","Interpolated HI for 44% discharge...1272",26,-0.4452163,44,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1273","Interpolated HI for 46% discharge...1273",26,-0.4400772,46,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1274","Interpolated HI for 48% discharge...1274",26,-0.4136705,48,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1275","Interpolated HI for 50% discharge...1275",26,-0.4273817,50,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
"1276","Interpolated HI for 52% discharge...1276",26,-0.3470445,52,"POKE_storm12_07_20_NO3","POKE","storm12","07","20","NO3",2021-07-20,201,2020
