Site,DateTime,Q,day,fDOM.RFU,nitrateuM,SpCond.uScm,Turbidity.FNU
POKE,2020-08-24T22:00:00Z,671.1714101635152,2020-08-24T08:00:00Z,32.81,27.144666666666666,99.5,9.94
POKE,2020-08-24T22:15:00Z,665.5047007532557,2020-08-24T08:00:00Z,32.86,27.184666666666665,99.4,9.86
POKE,2020-08-24T22:30:00Z,668.3380554583855,2020-08-24T08:00:00Z,32.97,27.223333333333333,99.4,9.21
POKE,2020-08-24T22:45:00Z,668.3380554583855,2020-08-24T08:00:00Z,33.08,27.264666666666667,99.4,8.37
POKE,2020-08-24T23:00:00Z,668.3380554583855,2020-08-24T08:00:00Z,33.37,27.364,99.3,7.953
POKE,2020-08-24T23:15:00Z,668.3380554583855,2020-08-24T08:00:00Z,33.47,27.360666666666667,99.3,7.649
POKE,2020-08-24T23:30:00Z,662.671346048126,2020-08-24T08:00:00Z,33.57,27.386,99.3,7.125
POKE,2020-08-24T23:45:00Z,662.671346048126,2020-08-24T08:00:00Z,33.8,27.448,99.2,6.974
POKE,2020-08-25T00:00:00Z,665.5047007532557,2020-08-24T08:00:00Z,33.88,27.467333333333332,99.2,7.026
POKE,2020-08-25T00:15:00Z,665.5047007532557,2020-08-24T08:00:00Z,34.08,27.506,99.2,6.849
POKE,2020-08-25T00:30:00Z,662.671346048126,2020-08-24T08:00:00Z,34.35,27.551333333333332,99.1,6.608
POKE,2020-08-25T00:45:00Z,651.337927227607,2020-08-24T08:00:00Z,34.57,27.614,99.1,6.269
POKE,2020-08-25T01:00:00Z,662.671346048126,2020-08-24T08:00:00Z,34.61,27.652,99.1,6.71
POKE,2020-08-25T01:15:00Z,657.0046366378665,2020-08-24T08:00:00Z,34.66,27.681333333333335,99,6.988
POKE,2020-08-25T01:30:00Z,651.337927227607,2020-08-24T08:00:00Z,34.55,27.764,99,6.697
POKE,2020-08-25T01:45:00Z,651.337927227607,2020-08-24T08:00:00Z,34.67,27.820666666666668,99,6.464
POKE,2020-08-25T02:00:00Z,640.0045084072044,2020-08-24T08:00:00Z,34.88,27.889333333333333,99,6.352
POKE,2020-08-25T02:15:00Z,642.8378631123342,2020-08-24T08:00:00Z,35,27.927333333333333,99,6.338
POKE,2020-08-25T02:30:00Z,657.0046366378665,2020-08-24T08:00:00Z,35.04,27.99533333333333,98.9,6.218
POKE,2020-08-25T02:45:00Z,651.337927227607,2020-08-24T08:00:00Z,35.15,28.085333333333335,98.9,6.004
POKE,2020-08-25T03:00:00Z,642.8378631123342,2020-08-24T08:00:00Z,35.33,28.096,98.9,5.705
POKE,2020-08-25T03:15:00Z,648.5045725224772,2020-08-24T08:00:00Z,35.59,28.158666666666665,98.8,5.59
POKE,2020-08-25T03:30:00Z,648.5045725224772,2020-08-24T08:00:00Z,35.65,28.199333333333332,98.8,5.658
POKE,2020-08-25T03:45:00Z,645.6712178174639,2020-08-24T08:00:00Z,35.7,28.262,98.8,5.798
POKE,2020-08-25T04:00:00Z,642.8378631123342,2020-08-24T08:00:00Z,35.81,28.300666666666668,98.8,5.613
POKE,2020-08-25T04:15:00Z,642.8378631123342,2020-08-24T08:00:00Z,35.89,28.355333333333334,98.8,5.458
POKE,2020-08-25T04:30:00Z,648.5045725224772,2020-08-24T08:00:00Z,36.02,28.421333333333333,98.7,5.309
POKE,2020-08-25T04:45:00Z,640.0045084072044,2020-08-24T08:00:00Z,36.17,28.472,98.7,5.349
POKE,2020-08-25T05:00:00Z,648.5045725224772,2020-08-24T08:00:00Z,36.29,28.499333333333333,98.7,5.384
POKE,2020-08-25T05:15:00Z,648.5045725224772,2020-08-24T08:00:00Z,36.28,28.563333333333333,98.7,5.179
POKE,2020-08-25T05:30:00Z,648.5045725224772,2020-08-24T08:00:00Z,36.31,28.570666666666668,98.7,5.219
POKE,2020-08-25T05:45:00Z,637.1711537020747,2020-08-24T08:00:00Z,36.41,28.624666666666666,98.8,5.117
POKE,2020-08-25T06:00:00Z,645.6712178174639,2020-08-24T08:00:00Z,36.56,28.640666666666668,98.8,5.034
POKE,2020-08-25T06:15:00Z,645.6712178174639,2020-08-24T08:00:00Z,36.65,28.682,98.8,5.034
POKE,2020-08-25T06:30:00Z,645.6712178174639,2020-08-24T08:00:00Z,36.7,28.718,98.8,4.705
POKE,2020-08-25T06:45:00Z,640.0045084072044,2020-08-24T08:00:00Z,36.83,28.719333333333335,98.9,4.93
POKE,2020-08-25T07:00:00Z,640.0045084072044,2020-08-24T08:00:00Z,36.93,28.786,98.9,5.698
POKE,2020-08-25T07:15:00Z,634.3377989969449,2020-08-24T08:00:00Z,36.87,28.790666666666667,98.9,6.163
POKE,2020-08-25T07:30:00Z,642.8378631123342,2020-08-24T08:00:00Z,36.79,28.837333333333333,98.9,6.326
POKE,2020-08-25T07:45:00Z,648.5045725224772,2020-08-24T08:00:00Z,36.87,28.84,99,6.328
POKE,2020-08-25T08:00:00Z,651.337927227607,2020-08-25T08:00:00Z,36.93,28.834,99,6.294
POKE,2020-08-25T08:15:00Z,637.1711537020747,2020-08-25T08:00:00Z,36.97,28.867333333333335,99,6.033
POKE,2020-08-25T08:30:00Z,637.1711537020747,2020-08-25T08:00:00Z,37.08,28.845333333333333,99.1,5.92
POKE,2020-08-25T08:45:00Z,640.0045084072044,2020-08-25T08:00:00Z,37.16,28.872,99.1,6.283
POKE,2020-08-25T09:00:00Z,634.3377989969449,2020-08-25T08:00:00Z,37.16,28.862666666666666,99.2,6.309
POKE,2020-08-25T09:15:00Z,634.3377989969449,2020-08-25T08:00:00Z,37.17,28.832666666666668,99.2,6.019
POKE,2020-08-25T09:30:00Z,634.3377989969449,2020-08-25T08:00:00Z,37.23,28.815333333333335,99.3,6.328
POKE,2020-08-25T09:45:00Z,634.3377989969449,2020-08-25T08:00:00Z,37.18,28.827333333333332,99.3,6.819
POKE,2020-08-25T10:00:00Z,642.8378631123342,2020-08-25T08:00:00Z,37.05,28.83,99.4,6.225
POKE,2020-08-25T10:15:00Z,642.8378631123342,2020-08-25T08:00:00Z,37.26,28.791333333333334,99.4,5.939
POKE,2020-08-25T10:30:00Z,634.3377989969449,2020-08-25T08:00:00Z,37.29,28.806,99.5,6.708
POKE,2020-08-25T10:45:00Z,645.6712178174639,2020-08-25T08:00:00Z,37.24,28.77466666666667,99.6,7.148
POKE,2020-08-25T11:00:00Z,631.5044442918152,2020-08-25T08:00:00Z,37.07,28.760666666666665,99.6,6.245
POKE,2020-08-25T11:15:00Z,640.0045084072044,2020-08-25T08:00:00Z,37.14,28.721333333333334,99.7,5.875
POKE,2020-08-25T11:30:00Z,634.3377989969449,2020-08-25T08:00:00Z,37.31,28.704666666666668,99.7,6.417
POKE,2020-08-25T11:45:00Z,645.6712178174639,2020-08-25T08:00:00Z,37.29,28.692666666666668,99.8,7.883
POKE,2020-08-25T12:00:00Z,640.0045084072044,2020-08-25T08:00:00Z,36.96,28.659333333333333,99.8,7.684
POKE,2020-08-25T12:15:00Z,648.5045725224772,2020-08-25T08:00:00Z,36.95,28.636,99.9,6.325
POKE,2020-08-25T12:30:00Z,642.8378631123342,2020-08-25T08:00:00Z,37.19,28.638666666666666,99.9,6.241
POKE,2020-08-25T12:45:00Z,648.5045725224772,2020-08-25T08:00:00Z,37.1,28.592,100,6.657
POKE,2020-08-25T13:00:00Z,648.5045725224772,2020-08-25T08:00:00Z,36.9,28.568666666666665,100,6.543
POKE,2020-08-25T13:15:00Z,648.5045725224772,2020-08-25T08:00:00Z,37.01,28.517333333333333,100.1,5.667
POKE,2020-08-25T13:30:00Z,651.337927227607,2020-08-25T08:00:00Z,37.08,28.492,100.1,5.796
POKE,2020-08-25T13:45:00Z,648.5045725224772,2020-08-25T08:00:00Z,37.16,28.462,100.2,5.672
POKE,2020-08-25T14:00:00Z,648.5045725224772,2020-08-25T08:00:00Z,37.08,28.350666666666665,100.2,5.513
POKE,2020-08-25T14:15:00Z,665.5047007532557,2020-08-25T08:00:00Z,37,28.251333333333335,100.2,5.554
POKE,2020-08-25T14:30:00Z,671.1714101635152,2020-08-25T08:00:00Z,37.06,28.154666666666667,100.3,5.472
POKE,2020-08-25T14:45:00Z,676.8381195737747,2020-08-25T08:00:00Z,37.04,28.038666666666668,100.3,5.358
POKE,2020-08-25T15:00:00Z,688.1715383941773,2020-08-25T08:00:00Z,37.11,27.988666666666667,100.3,4.83
POKE,2020-08-25T15:15:00Z,696.6716025095666,2020-08-25T08:00:00Z,37.24,27.872,100.4,4.747
POKE,2020-08-25T15:30:00Z,705.1716666249558,2020-08-25T08:00:00Z,37.3,27.804000000000002,100.4,4.643
POKE,2020-08-25T15:45:00Z,705.1716666249558,2020-08-25T08:00:00Z,37.34,27.813333333333333,100.5,4.41
POKE,2020-08-25T16:00:00Z,710.8383760352153,2020-08-25T08:00:00Z,37.39,27.752,100.5,4.579
POKE,2020-08-25T16:15:00Z,710.8383760352153,2020-08-25T08:00:00Z,37.41,27.678,100.5,4.983
POKE,2020-08-25T16:30:00Z,708.0050213300856,2020-08-25T08:00:00Z,37.36,27.606,100.5,5.19
POKE,2020-08-25T16:45:00Z,708.0050213300856,2020-08-25T08:00:00Z,37.27,27.542666666666666,100.5,5.264
POKE,2020-08-25T17:00:00Z,716.5050854453584,2020-08-25T08:00:00Z,37.18,27.444666666666667,100.5,4.947
POKE,2020-08-25T17:15:00Z,708.0050213300856,2020-08-25T08:00:00Z,37.17,27.362,100.5,4.919
POKE,2020-08-25T17:30:00Z,708.0050213300856,2020-08-25T08:00:00Z,37.21,27.286666666666665,100.5,5.024
POKE,2020-08-25T17:45:00Z,710.8383760352153,2020-08-25T08:00:00Z,37.24,27.27,100.4,4.695
POKE,2020-08-25T18:00:00Z,725.0051495607477,2020-08-25T08:00:00Z,37.13,27.234666666666666,100.4,4.693
POKE,2020-08-25T18:15:00Z,713.6717307403451,2020-08-25T08:00:00Z,37.07,27.189333333333334,100.4,4.746
POKE,2020-08-25T18:30:00Z,730.6718589710072,2020-08-25T08:00:00Z,37.08,27.172666666666668,100.4,4.517
POKE,2020-08-25T18:45:00Z,725.0051495607477,2020-08-25T08:00:00Z,37.06,27.187333333333335,100.3,4.442
POKE,2020-08-25T19:00:00Z,742.0052777915262,2020-08-25T08:00:00Z,36.96,27.183333333333334,100.3,4.464
POKE,2020-08-25T19:15:00Z,739.1719230863964,2020-08-25T08:00:00Z,36.83,27.210666666666665,100.3,4.305
POKE,2020-08-25T19:30:00Z,750.505341906799,2020-08-25T08:00:00Z,36.61,27.196666666666665,100.3,4.272
POKE,2020-08-25T19:45:00Z,753.3386966119288,2020-08-25T08:00:00Z,36.41,27.176666666666666,100.2,4.093
POKE,2020-08-25T20:00:00Z,753.3386966119288,2020-08-25T08:00:00Z,36.23,27.176000000000002,100.3,4.149
POKE,2020-08-25T20:15:00Z,761.838760727318,2020-08-25T08:00:00Z,36.03,27.141333333333332,100.2,4.487
POKE,2020-08-25T20:30:00Z,756.1720513170585,2020-08-25T08:00:00Z,35.93,27.101333333333333,100.2,4.614
POKE,2020-08-25T20:45:00Z,761.838760727318,2020-08-25T08:00:00Z,35.84,27.082666666666668,100.1,4.324
POKE,2020-08-25T21:00:00Z,756.1720513170585,2020-08-25T08:00:00Z,35.51,27.076666666666668,100.1,3.873
POKE,2020-08-25T21:15:00Z,767.5054701375775,2020-08-25T08:00:00Z,35.21,27.044,100.1,3.76
POKE,2020-08-25T21:30:00Z,767.5054701375775,2020-08-25T08:00:00Z,34.95,27.066,100.1,4.015
POKE,2020-08-25T21:45:00Z,767.5054701375775,2020-08-25T08:00:00Z,34.61,27.008666666666667,100.1,4.22
POKE,2020-08-25T22:00:00Z,759.0054060221883,2020-08-25T08:00:00Z,34.37,26.981333333333335,100.1,5.139
POKE,2020-08-25T22:15:00Z,767.5054701375775,2020-08-25T08:00:00Z,34.05,26.974,100,5.569
POKE,2020-08-25T22:30:00Z,770.3388248427073,2020-08-25T08:00:00Z,33.99,26.938666666666666,99.9,5.227
POKE,2020-08-25T22:45:00Z,767.5054701375775,2020-08-25T08:00:00Z,33.96,26.914,99.8,6.218
POKE,2020-08-25T23:00:00Z,773.172179547837,2020-08-25T08:00:00Z,33.93,26.890666666666664,99.7,7.6
POKE,2020-08-25T23:15:00Z,759.0054060221883,2020-08-25T08:00:00Z,33.97,26.837333333333333,99.6,8.09
POKE,2020-08-25T23:30:00Z,759.0054060221883,2020-08-25T08:00:00Z,34.07,26.807333333333332,99.5,9.48
POKE,2020-08-25T23:45:00Z,761.838760727318,2020-08-25T08:00:00Z,34.05,26.749333333333333,99.4,12.27
POKE,2020-08-26T00:00:00Z,753.3386966119288,2020-08-25T08:00:00Z,33.88,26.764666666666667,99.3,14.35
POKE,2020-08-26T00:15:00Z,759.0054060221883,2020-08-25T08:00:00Z,33.82,26.762666666666668,99.2,18.28
POKE,2020-08-26T00:30:00Z,753.3386966119288,2020-08-25T08:00:00Z,33.59,26.680666666666667,99.1,21.82
POKE,2020-08-26T00:45:00Z,756.1720513170585,2020-08-25T08:00:00Z,33.41,26.672666666666668,98.9,22.34
POKE,2020-08-26T01:00:00Z,756.1720513170585,2020-08-25T08:00:00Z,33.52,26.704,98.8,19.95
POKE,2020-08-26T01:15:00Z,747.6719872017857,2020-08-25T08:00:00Z,33.43,26.682,98.7,19.09
POKE,2020-08-26T01:30:00Z,739.1719230863964,2020-08-25T08:00:00Z,33.15,26.661333333333335,98.6,25.43
POKE,2020-08-26T01:45:00Z,739.1719230863964,2020-08-25T08:00:00Z,32.99,26.65266666666667,98.5,22.44
POKE,2020-08-26T02:00:00Z,730.6718589710072,2020-08-25T08:00:00Z,33.14,26.669999999999998,98.6,18.16
POKE,2020-08-26T02:15:00Z,730.6718589710072,2020-08-25T08:00:00Z,33.58,26.663333333333334,98.6,21.03
POKE,2020-08-26T02:30:00Z,727.8385042658774,2020-08-25T08:00:00Z,33.81,26.763333333333335,98.7,20.98
POKE,2020-08-26T02:45:00Z,733.5052136761369,2020-08-25T08:00:00Z,34.17,26.74266666666667,98.7,19.61
POKE,2020-08-26T03:00:00Z,722.1717948556179,2020-08-25T08:00:00Z,34.53,26.762666666666668,98.6,17.97
POKE,2020-08-26T03:15:00Z,725.0051495607477,2020-08-25T08:00:00Z,34.89,26.776,98.6,19.08
POKE,2020-08-26T03:30:00Z,722.1717948556179,2020-08-25T08:00:00Z,35.05,26.784666666666666,98.6,24.18
POKE,2020-08-26T03:45:00Z,719.3384401504882,2020-08-25T08:00:00Z,35.35,26.83,98.6,19.8
POKE,2020-08-26T04:00:00Z,719.3384401504882,2020-08-25T08:00:00Z,35.82,26.846666666666668,98.6,13.39
POKE,2020-08-26T04:15:00Z,722.1717948556179,2020-08-25T08:00:00Z,36.13,26.844,98.6,10.63
POKE,2020-08-26T04:30:00Z,713.6717307403451,2020-08-25T08:00:00Z,36.33,26.876,98.5,12.56
POKE,2020-08-26T04:45:00Z,708.0050213300856,2020-08-25T08:00:00Z,36.65,26.912666666666667,98.5,13.91
POKE,2020-08-26T05:00:00Z,705.1716666249558,2020-08-25T08:00:00Z,37.08,26.956,98.5,13.18
POKE,2020-08-26T05:15:00Z,719.3384401504882,2020-08-25T08:00:00Z,37.43,26.996,98.5,13.5
POKE,2020-08-26T05:30:00Z,705.1716666249558,2020-08-25T08:00:00Z,37.6,27.089333333333332,98.5,13.89
POKE,2020-08-26T05:45:00Z,716.5050854453584,2020-08-25T08:00:00Z,37.84,27.099333333333334,98.5,13.23
POKE,2020-08-26T06:00:00Z,716.5050854453584,2020-08-25T08:00:00Z,38.24,27.181333333333335,98.6,12.65
POKE,2020-08-26T06:15:00Z,710.8383760352153,2020-08-25T08:00:00Z,38.49,27.174666666666667,98.6,12.42
POKE,2020-08-26T06:30:00Z,705.1716666249558,2020-08-25T08:00:00Z,38.69,27.228666666666665,98.6,12
POKE,2020-08-26T06:45:00Z,699.5049572146963,2020-08-25T08:00:00Z,39.04,27.235333333333333,98.6,11.4
POKE,2020-08-26T07:00:00Z,705.1716666249558,2020-08-25T08:00:00Z,39.31,27.302,98.6,11.15
POKE,2020-08-26T07:15:00Z,696.6716025095666,2020-08-25T08:00:00Z,39.55,27.310666666666666,98.6,10.81
POKE,2020-08-26T07:30:00Z,688.1715383941773,2020-08-25T08:00:00Z,39.82,27.382,98.6,10.14
POKE,2020-08-26T07:45:00Z,693.8382478044368,2020-08-25T08:00:00Z,40.13,27.416666666666668,98.6,10.44
POKE,2020-08-26T08:00:00Z,696.6716025095666,2020-08-26T08:00:00Z,40.27,27.430666666666667,98.7,10.83
POKE,2020-08-26T08:15:00Z,685.3381836890476,2020-08-26T08:00:00Z,40.41,27.459333333333333,98.7,11
POKE,2020-08-26T08:30:00Z,693.8382478044368,2020-08-26T08:00:00Z,40.75,27.502666666666666,98.7,11.05
POKE,2020-08-26T08:45:00Z,688.1715383941773,2020-08-26T08:00:00Z,40.95,27.510666666666665,98.7,10.45
POKE,2020-08-26T09:00:00Z,685.3381836890476,2020-08-26T08:00:00Z,41.13,27.553333333333335,98.7,9.86
POKE,2020-08-26T09:15:00Z,682.5048289839178,2020-08-26T08:00:00Z,41.34,27.582666666666668,98.7,9.45
POKE,2020-08-26T09:30:00Z,682.5048289839178,2020-08-26T08:00:00Z,41.52,27.591333333333335,98.7,9.43
POKE,2020-08-26T09:45:00Z,688.1715383941773,2020-08-26T08:00:00Z,41.77,27.618,98.7,9.09
POKE,2020-08-26T10:00:00Z,682.5048289839178,2020-08-26T08:00:00Z,42.07,27.580666666666666,98.7,8.59
POKE,2020-08-26T10:15:00Z,676.8381195737747,2020-08-26T08:00:00Z,42.22,27.618666666666666,98.8,8.66
POKE,2020-08-26T10:30:00Z,682.5048289839178,2020-08-26T08:00:00Z,42.24,27.606,98.8,9.05
POKE,2020-08-26T10:45:00Z,676.8381195737747,2020-08-26T08:00:00Z,42.18,27.613333333333333,98.8,9.2
POKE,2020-08-26T11:00:00Z,679.6714742789045,2020-08-26T08:00:00Z,42.29,27.61466666666667,98.8,8.19
POKE,2020-08-26T11:15:00Z,685.3381836890476,2020-08-26T08:00:00Z,42.52,27.639333333333333,98.8,7.913
POKE,2020-08-26T11:30:00Z,685.3381836890476,2020-08-26T08:00:00Z,42.39,27.605333333333334,98.9,9.04
POKE,2020-08-26T11:45:00Z,679.6714742789045,2020-08-26T08:00:00Z,42.16,27.624,98.9,8.11
POKE,2020-08-26T12:00:00Z,685.3381836890476,2020-08-26T08:00:00Z,42.45,27.606,99,7.329
POKE,2020-08-26T12:15:00Z,688.1715383941773,2020-08-26T08:00:00Z,42.68,27.584666666666667,99,6.982
POKE,2020-08-26T12:30:00Z,671.1714101635152,2020-08-26T08:00:00Z,42.78,27.593333333333334,99.1,6.903
POKE,2020-08-26T12:45:00Z,679.6714742789045,2020-08-26T08:00:00Z,42.92,27.542,99.1,6.769
POKE,2020-08-26T13:00:00Z,676.8381195737747,2020-08-26T08:00:00Z,43,27.568666666666665,99.2,6.339
POKE,2020-08-26T13:15:00Z,682.5048289839178,2020-08-26T08:00:00Z,43.14,27.576666666666668,99.2,5.957
POKE,2020-08-26T13:30:00Z,679.6714742789045,2020-08-26T08:00:00Z,43.15,27.523333333333333,99.2,6.984
POKE,2020-08-26T13:45:00Z,676.8381195737747,2020-08-26T08:00:00Z,42.94,27.511333333333333,99.3,8.71
POKE,2020-08-26T14:00:00Z,682.5048289839178,2020-08-26T08:00:00Z,42.5,27.474,99.4,8.09
POKE,2020-08-26T14:15:00Z,682.5048289839178,2020-08-26T08:00:00Z,42.63,27.500666666666667,99.4,7.848
POKE,2020-08-26T14:30:00Z,674.004764868645,2020-08-26T08:00:00Z,42.69,27.431333333333335,99.5,7.019
POKE,2020-08-26T14:45:00Z,676.8381195737747,2020-08-26T08:00:00Z,42.87,27.414,99.5,6.345
POKE,2020-08-26T15:00:00Z,676.8381195737747,2020-08-26T08:00:00Z,42.93,27.384,99.6,7.622
POKE,2020-08-26T15:15:00Z,668.3380554583855,2020-08-26T08:00:00Z,42.61,27.394,99.6,7.585
POKE,2020-08-26T15:30:00Z,679.6714742789045,2020-08-26T08:00:00Z,42.81,27.339333333333332,99.5,6.414
POKE,2020-08-26T15:45:00Z,674.004764868645,2020-08-26T08:00:00Z,42.98,27.34,99.5,5.731
POKE,2020-08-26T16:00:00Z,676.8381195737747,2020-08-26T08:00:00Z,43.16,27.294,99.4,5.49
POKE,2020-08-26T16:15:00Z,682.5048289839178,2020-08-26T08:00:00Z,43.32,27.296,99.4,5.139
POKE,2020-08-26T16:30:00Z,691.0048930993071,2020-08-26T08:00:00Z,43.3,27.211333333333332,99.4,5.39
POKE,2020-08-26T16:45:00Z,688.1715383941773,2020-08-26T08:00:00Z,43.19,27.144,99.4,5.282
POKE,2020-08-26T17:00:00Z,691.0048930993071,2020-08-26T08:00:00Z,43.21,27.082,99.4,4.928
POKE,2020-08-26T17:15:00Z,696.6716025095666,2020-08-26T08:00:00Z,43.25,27.001333333333335,99.4,4.766
POKE,2020-08-26T17:30:00Z,696.6716025095666,2020-08-26T08:00:00Z,43.27,27.02,99.4,4.499
POKE,2020-08-26T17:45:00Z,699.5049572146963,2020-08-26T08:00:00Z,43.33,27.020666666666667,99.4,4.705
POKE,2020-08-26T18:00:00Z,699.5049572146963,2020-08-26T08:00:00Z,43.26,26.999333333333333,99.4,4.822
POKE,2020-08-26T18:15:00Z,708.0050213300856,2020-08-26T08:00:00Z,43.09,26.993333333333332,99.4,5.019
POKE,2020-08-26T18:30:00Z,705.1716666249558,2020-08-26T08:00:00Z,43,27.017333333333333,99.4,4.829
POKE,2020-08-26T18:45:00Z,716.5050854453584,2020-08-26T08:00:00Z,42.93,27.006666666666668,99.3,4.311
POKE,2020-08-26T19:00:00Z,722.1717948556179,2020-08-26T08:00:00Z,42.99,26.992666666666665,99.3,4.22
POKE,2020-08-26T19:15:00Z,719.3384401504882,2020-08-26T08:00:00Z,42.94,26.945333333333334,99.3,4.382
POKE,2020-08-26T19:30:00Z,725.0051495607477,2020-08-26T08:00:00Z,42.83,26.914,99.2,4.163
POKE,2020-08-26T19:45:00Z,722.1717948556179,2020-08-26T08:00:00Z,42.66,26.845333333333333,99.2,3.785
POKE,2020-08-26T20:00:00Z,727.8385042658774,2020-08-26T08:00:00Z,42.43,26.852,99.2,3.63
POKE,2020-08-26T20:15:00Z,725.0051495607477,2020-08-26T08:00:00Z,42.25,26.850666666666665,99.2,3.496
POKE,2020-08-26T20:30:00Z,739.1719230863964,2020-08-26T08:00:00Z,42.11,26.834,99.1,3.665
POKE,2020-08-26T20:45:00Z,730.6718589710072,2020-08-26T08:00:00Z,41.96,26.865333333333332,99.1,4.147
POKE,2020-08-26T21:00:00Z,733.5052136761369,2020-08-26T08:00:00Z,41.93,26.899333333333335,99,3.846
POKE,2020-08-26T21:15:00Z,747.6719872017857,2020-08-26T08:00:00Z,41.82,26.862,99,3.41
POKE,2020-08-26T21:30:00Z,747.6719872017857,2020-08-26T08:00:00Z,41.67,26.874,99,3.23
POKE,2020-08-26T21:45:00Z,744.8386324966559,2020-08-26T08:00:00Z,41.5,26.851333333333333,99,3.132
POKE,2020-08-26T22:00:00Z,753.3386966119288,2020-08-26T08:00:00Z,41.24,26.934,99,3.012
POKE,2020-08-26T22:15:00Z,750.505341906799,2020-08-26T08:00:00Z,41.08,26.926000000000002,98.9,2.988
POKE,2020-08-26T22:30:00Z,764.6721154324478,2020-08-26T08:00:00Z,41.02,26.948666666666668,98.9,3.014
POKE,2020-08-26T22:45:00Z,756.1720513170585,2020-08-26T08:00:00Z,40.95,27.004,98.9,3.004
POKE,2020-08-26T23:00:00Z,761.838760727318,2020-08-26T08:00:00Z,40.85,27.047333333333334,98.8,3.293
POKE,2020-08-26T23:15:00Z,759.0054060221883,2020-08-26T08:00:00Z,40.84,27.085333333333335,98.8,3.43
POKE,2020-08-26T23:30:00Z,756.1720513170585,2020-08-26T08:00:00Z,40.74,27.136666666666667,98.8,3.432
POKE,2020-08-26T23:45:00Z,753.3386966119288,2020-08-26T08:00:00Z,40.6,27.12,98.8,3.556
POKE,2020-08-27T00:00:00Z,747.6719872017857,2020-08-26T08:00:00Z,40.46,27.100666666666665,98.8,3.847
POKE,2020-08-27T00:15:00Z,756.1720513170585,2020-08-26T08:00:00Z,40.46,27.138,98.8,3.857
POKE,2020-08-27T00:30:00Z,742.0052777915262,2020-08-26T08:00:00Z,40.38,27.144666666666666,98.8,3.611
POKE,2020-08-27T00:45:00Z,747.6719872017857,2020-08-26T08:00:00Z,40.37,27.184,98.8,3.671
POKE,2020-08-27T01:00:00Z,742.0052777915262,2020-08-26T08:00:00Z,40.38,27.202666666666666,98.8,3.66
POKE,2020-08-27T01:15:00Z,733.5052136761369,2020-08-26T08:00:00Z,40.34,27.245333333333335,98.7,3.765
POKE,2020-08-27T01:30:00Z,747.6719872017857,2020-08-26T08:00:00Z,40.3,27.214666666666666,98.6,4.619
POKE,2020-08-27T01:45:00Z,736.3385683812667,2020-08-26T08:00:00Z,40.33,27.251333333333335,98.6,5.606
POKE,2020-08-27T02:00:00Z,742.0052777915262,2020-08-26T08:00:00Z,40.41,27.309333333333335,98.7,5.701
POKE,2020-08-27T02:15:00Z,747.6719872017857,2020-08-26T08:00:00Z,40.42,27.322,98.7,6.162
POKE,2020-08-27T02:30:00Z,744.8386324966559,2020-08-26T08:00:00Z,40.35,27.342666666666666,98.8,7.513
POKE,2020-08-27T02:45:00Z,747.6719872017857,2020-08-26T08:00:00Z,40.19,27.350666666666665,98.9,8.31
POKE,2020-08-27T03:00:00Z,747.6719872017857,2020-08-26T08:00:00Z,39.95,27.341333333333335,98.9,8.21
POKE,2020-08-27T03:15:00Z,736.3385683812667,2020-08-26T08:00:00Z,39.98,27.395333333333333,98.9,7.717
POKE,2020-08-27T03:30:00Z,733.5052136761369,2020-08-26T08:00:00Z,40.03,27.39666666666667,98.8,7.576
POKE,2020-08-27T03:45:00Z,727.8385042658774,2020-08-26T08:00:00Z,40.11,27.425333333333334,98.6,7.12
POKE,2020-08-27T04:00:00Z,733.5052136761369,2020-08-26T08:00:00Z,40.29,27.436666666666667,98.5,6.919
POKE,2020-08-27T04:15:00Z,739.1719230863964,2020-08-26T08:00:00Z,40.42,27.456666666666667,98.5,7.438
POKE,2020-08-27T04:30:00Z,736.3385683812667,2020-08-26T08:00:00Z,40.64,27.446666666666665,98.4,7.541
POKE,2020-08-27T04:45:00Z,730.6718589710072,2020-08-26T08:00:00Z,40.97,27.477999999999998,98.4,7.223
POKE,2020-08-27T05:00:00Z,739.1719230863964,2020-08-26T08:00:00Z,41.21,27.514,98.4,6.809
POKE,2020-08-27T05:15:00Z,727.8385042658774,2020-08-26T08:00:00Z,41.35,27.526666666666667,98.4,6.632
POKE,2020-08-27T05:30:00Z,722.1717948556179,2020-08-26T08:00:00Z,41.44,27.514666666666667,98.4,6.664
POKE,2020-08-27T05:45:00Z,727.8385042658774,2020-08-26T08:00:00Z,41.67,27.556,98.4,7.057
POKE,2020-08-27T06:00:00Z,733.5052136761369,2020-08-26T08:00:00Z,41.77,27.613333333333333,98.4,7.178
POKE,2020-08-27T06:15:00Z,727.8385042658774,2020-08-26T08:00:00Z,41.85,27.604,98.4,7.598
POKE,2020-08-27T06:30:00Z,725.0051495607477,2020-08-26T08:00:00Z,41.93,27.615333333333332,98.4,8.01
POKE,2020-08-27T06:45:00Z,722.1717948556179,2020-08-26T08:00:00Z,42.06,27.62933333333333,98.4,8.23
POKE,2020-08-27T07:00:00Z,713.6717307403451,2020-08-26T08:00:00Z,42.03,27.676,98.4,8.08
POKE,2020-08-27T07:15:00Z,719.3384401504882,2020-08-26T08:00:00Z,42.05,27.698,98.5,7.691
