"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"89","POKE",2020-08-24 14:15:00,919.938535965281,32.86,27.1846666666667,99.4,9.86
"90","POKE",2020-08-24 14:30:00,921.202586510743,32.97,27.2233333333333,99.4,9.21
"91","POKE",2020-08-24 14:45:00,910.727007471025,33.08,27.2646666666667,99.4,8.37
"92","POKE",2020-08-24 15:00:00,913.255108561949,33.37,27.364,99.3,7.953
"93","POKE",2020-08-24 15:15:00,906.571681158734,33.47,27.3606666666667,99.3,7.649
"94","POKE",2020-08-24 15:30:00,917.860872809135,33.57,27.386,99.3,7.125
"95","POKE",2020-08-24 15:45:00,924.54430021235,33.8,27.448,99.2,6.974
"96","POKE",2020-08-24 16:00:00,925.357912823034,33.88,27.4673333333333,99.2,7.026
"97","POKE",2020-08-24 16:15:00,908.649344314879,34.08,27.506,99.2,6.849
"98","POKE",2020-08-24 16:30:00,909.913394860341,34.35,27.5513333333333,99.1,6.608
"99","POKE",2020-08-24 16:45:00,911.991058016487,34.57,27.614,99.1,6.269
"100","POKE",2020-08-24 17:00:00,904.04358006781,34.61,27.652,99.1,6.71
"101","POKE",2020-08-24 17:15:00,902.779529522406,34.66,27.6813333333333,99,6.988
"102","POKE",2020-08-24 17:30:00,902.779529522406,34.55,27.764,99,6.697
"103","POKE",2020-08-24 17:45:00,902.779529522406,34.67,27.8206666666667,99,6.464
"104","POKE",2020-08-24 18:00:00,912.804670627345,34.88,27.8893333333333,99,6.352
"105","POKE",2020-08-24 18:15:00,910.27656953648,35,27.9273333333333,99,6.338
"106","POKE",2020-08-24 18:30:00,904.04358006781,35.04,27.9953333333333,98.9,6.218
"107","POKE",2020-08-24 18:45:00,914.882333783491,35.15,28.0853333333333,98.9,6.004
"108","POKE",2020-08-24 19:00:00,894.381613639067,35.33,28.096,98.9,5.705
"109","POKE",2020-08-24 19:15:00,905.670805289294,35.59,28.1586666666667,98.8,5.59
"110","POKE",2020-08-24 19:30:00,897.723327340675,35.65,28.1993333333333,98.8,5.658
"111","POKE",2020-08-24 19:45:00,907.298030510894,35.7,28.262,98.8,5.798
"112","POKE",2020-08-24 20:00:00,903.142704198428,35.81,28.3006666666667,98.8,5.613
"113","POKE",2020-08-24 20:15:00,911.903794757905,35.89,28.3553333333333,98.8,5.458
"114","POKE",2020-08-24 20:30:00,903.956316809286,36.02,28.4213333333333,98.7,5.309
"115","POKE",2020-08-24 20:45:00,908.111643121636,36.17,28.472,98.7,5.349
