"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"70","POKE",2020-08-03 07:30:00,4050.23099874827,49.86,24.468125,92.2,17.52
"71","POKE",2020-08-03 07:45:00,3986.20073722402,49.77,24.225,92.2,15.04
"72","POKE",2020-08-03 08:00:00,3920.0928125435,49.85,24.4075,92.2,16.96
"73","POKE",2020-08-03 08:15:00,3908.26591969986,49.27,24.1375,92.1,23.48
"74","POKE",2020-08-03 08:30:00,3855.524849826,48.72,24.408125,92.1,24.74
"75","POKE",2020-08-03 08:45:00,3796.10035254888,48.49,24.43875,92,23.12
"76","POKE",2020-08-03 09:00:00,3751.75719855836,47.93,24.29625,91.9,21.75
"77","POKE",2020-08-03 09:15:00,3738.30308049312,47.61,24.506875,91.6,31.96
"78","POKE",2020-08-03 09:30:00,3685.56201061921,47.03,24.57875,91.3,35.95
"79","POKE",2020-08-03 09:45:00,3609.42894483393,46.83,24.341875,91,39.4
"80","POKE",2020-08-03 10:00:00,3577.10133184592,46.05,24.493125,90.6,47.31
"81","POKE",2020-08-03 10:15:00,3550.73079690902,44.01,24.781875,90.1,66.07
"82","POKE",2020-08-03 10:30:00,3497.62655235897,42.17,24.608125,89.4,75.49
"83","POKE",2020-08-03 10:45:00,3488.77819854091,42.37,24.603125,88.7,89.1
"84","POKE",2020-08-03 11:00:00,3430.98092648521,42.13,24.573125,88.1,111
"85","POKE",2020-08-03 11:15:00,3390.88036206568,41.65,24.775,87.4,136
"86","POKE",2020-08-03 11:30:00,3371.55642920808,41.86,24.82625,86.7,134.6
"87","POKE",2020-08-03 11:45:00,3315.38638237392,39.36,24.8425,86.3,161.8
"88","POKE",2020-08-03 12:00:00,3271.49366631807,38.3,24.854375,86,194.8
"89","POKE",2020-08-03 12:15:00,3231.30583863991,38.85,24.7725,85.2,208.7
"90","POKE",2020-08-03 12:30:00,3206.19935424835,39.2,24.921875,84.5,195.9
"91","POKE",2020-08-03 12:45:00,3172.69495397352,39.62,24.953125,84.1,209.6
"92","POKE",2020-08-03 13:00:00,3135.3984020623,41.2,25.068125,83.2,224.5
"93","POKE",2020-08-03 13:15:00,3105.23571548902,42.56,25.21375,82.4,196.9
"94","POKE",2020-08-03 13:30:00,3064.23427520011,44.15,25.32625,81.5,170.4
"95","POKE",2020-08-03 13:45:00,3039.04052755004,47.53,25.33,80.3,184.7
"96","POKE",2020-08-03 14:00:00,3011.04276739148,50.34,25.4,79.54,198.4
"97","POKE",2020-08-03 14:15:00,2975.46070396045,52.08,25.410625,79.13,182.7
"98","POKE",2020-08-03 14:30:00,2945.29801738722,54.11,25.633125,78.72,158.1
"99","POKE",2020-08-03 14:45:00,2931.03028671135,56.55,25.855625,78.24,142
"100","POKE",2020-08-03 15:00:00,2918.92748245021,59.24,25.99125,77.74,139.3
"101","POKE",2020-08-03 15:15:00,2879.19009270676,61.14,26.04875,77.1,140.6
"102","POKE",2020-08-03 15:30:00,2854.89722092595,63.25,26.393125,76.56,132.2
"103","POKE",2020-08-03 15:45:00,2827.17537218501,65.85,26.32625,76.06,137.5
"104","POKE",2020-08-03 16:00:00,2812.18129215698,67.46,26.406875,75.61,126.5
"105","POKE",2020-08-03 16:15:00,2775.33517818048,70.67,26.7925,75.21,114.4
"106","POKE",2020-08-03 16:30:00,2765.31003707554,73.88,27.054375,74.76,111.9
"107","POKE",2020-08-03 16:45:00,2754.83445803594,75.74,27.13,74.27,110.9
"108","POKE",2020-08-03 17:00:00,2707.51276501996,77.27,27.3773333333333,73.7,110.3
"109","POKE",2020-08-03 17:15:00,2707.51276501996,78.57,27.59875,73.2,100.6
"110","POKE",2020-08-03 17:30:00,2668.58898788731,80.3,27.785625,72.79,96.9
"111","POKE",2020-08-03 17:45:00,2643.48250349564,81.8,28.0593333333333,72.29,94.4
"112","POKE",2020-08-03 18:00:00,2636.34863815771,83.5,28.2273333333333,71.8,90.1
"113","POKE",2020-08-03 18:15:00,2616.66153062414,85.1,28.3125,71.39,96.3
"114","POKE",2020-08-03 18:30:00,2602.84423788282,86.5,28.638125,71.01,87.7
"115","POKE",2020-08-03 18:45:00,2571.05432608799,88.6,28.7675,70.5,76.66
"116","POKE",2020-08-03 19:00:00,2558.86425856844,90.8,29.004375,70.02,75.91
"117","POKE",2020-08-03 19:15:00,2570.60388815333,92.8,29.208,69.63,71.91
"118","POKE",2020-08-03 19:30:00,2539.62758896931,94.6,29.3673333333333,69.29,69.23
"119","POKE",2020-08-03 19:45:00,2507.38723923999,95.6,29.5986666666667,68.98,92.8
"120","POKE",2020-08-03 20:00:00,2487.70013170614,96.9,29.664375,68.7,73.42
"121","POKE",2020-08-03 20:15:00,2508.20085185062,98.2,30.0506666666667,68.49,55.78
"122","POKE",2020-08-03 20:30:00,2469.27707471797,99.8,30.1226666666667,68.39,61.44
"123","POKE",2020-08-03 20:45:00,2331.91775991675,100.3,30.318125,68.29,61.8
"124","POKE",2020-08-03 21:00:00,2300.94146073278,99.5,30.351875,68.17,58.27
"125","POKE",2020-08-03 21:15:00,2294.25803332945,99.8,30.5406666666667,68.1,51.34
"126","POKE",2020-08-03 21:30:00,2265.80983523629,100.3,30.594,68.03,54.87
"127","POKE",2020-08-03 21:45:00,2266.98662252317,100.3,30.774,67.96,58.26
"128","POKE",2020-08-03 22:00:00,2254.43338032736,100.7,30.8386666666667,67.95,53.22
"129","POKE",2020-08-03 22:15:00,2320.99174294254,101.3,30.994,67.98,48.69
"130","POKE",2020-08-03 22:30:00,2305.91039965581,102.2,31.182,68.02,48.61
"131","POKE",2020-08-03 22:45:00,2292.54354484926,103.3,31.272,68.09,45.78
"132","POKE",2020-08-03 23:00:00,2285.86011744605,104.1,31.316,68.17,40.25
"133","POKE",2020-08-03 23:15:00,2271.22921209404,104.9,31.4453333333333,68.26,40.29
"134","POKE",2020-08-03 23:30:00,2277.46220156271,105.4,31.5246666666667,68.37,40.52
"135","POKE",2020-08-03 23:45:00,2288.751393213,105,31.6466666666667,68.49,39.12
"136","POKE",2020-08-04 00:00:00,2291.72993223852,104.9,31.7526666666667,68.62,38.3
"137","POKE",2020-08-04 00:15:00,2271.22921209404,105.6,31.8526666666667,68.79,38.33
"138","POKE",2020-08-04 00:30:00,2244.40823922254,106.2,31.9446666666667,69.02,35.79
"139","POKE",2020-08-04 00:45:00,2233.11904757214,106.5,32.116,69.24,31.5
"140","POKE",2020-08-04 01:00:00,2249.37717814557,106.5,32.21,69.43,31.35
"141","POKE",2020-08-04 01:15:00,2218.85131689633,106,32.2646666666667,69.59,34.86
"142","POKE",2020-08-04 01:30:00,2215.87277787074,106.1,32.35,69.74,45.05
"143","POKE",2020-08-04 01:45:00,2194.55844511552,106.2,32.444,69.95,37.31
"144","POKE",2020-08-04 02:00:00,2186.6109671669,105.9,32.466,70.18,26
"145","POKE",2020-08-04 02:15:00,2161.86765745142,105.7,32.714,70.4,26.94
"146","POKE",2020-08-04 02:30:00,2168.55108485464,105.6,32.7033333333333,70.62,29.36
"147","POKE",2020-08-04 02:45:00,2158.52594374982,105.6,32.7406666666667,70.83,30.76
"148","POKE",2020-08-04 03:00:00,2140.91649937222,105.3,32.858,71.05,31.48
"149","POKE",2020-08-04 03:15:00,2151.02890373574,105,32.9413333333333,71.29,29.99
"150","POKE",2020-08-04 03:30:00,2157.71233113908,104.6,32.946875,71.5,25.92
"151","POKE",2020-08-04 03:45:00,2122.94388031866,104.6,33.0746666666667,71.74,24.78
"152","POKE",2020-08-04 04:00:00,2145.15908894327,104.8,33.1993333333333,71.97,28.34
"153","POKE",2020-08-04 04:15:00,2124.65836879879,104.6,33.2573333333333,72.19,28.27
"154","POKE",2020-08-04 04:30:00,2114.54596443527,104.2,26.616,72.4,25.63
"155","POKE",2020-08-04 04:45:00,2121.6798297732,104,-1.102,72.59,26.61
"156","POKE",2020-08-04 05:00:00,2096.12290744699,103.5,-1.52131578947368,72.78,49.55
"157","POKE",2020-08-04 05:15:00,2114.99640236999,102.7,-0.753086816720257,72.97,42.24
"158","POKE",2020-08-04 05:30:00,2110.75381279894,102,-2.06727777777778,73.13,28.37
"159","POKE",2020-08-04 05:45:00,2092.33075581066,101.6,1.33636363636364,73.3,36.5
"160","POKE",2020-08-04 06:00:00,2091.88031787606,101.4,-3.60666666666667,73.49,32.66
"161","POKE",2020-08-04 06:15:00,2099.82779582473,101.4,31.6233333333333,73.83,26.2
"162","POKE",2020-08-04 06:30:00,2082.66878938186,101.1,31.788,74.13,25.09
"163","POKE",2020-08-04 06:45:00,2080.59112622566,101.3,31.832,74.33,27.64
"164","POKE",2020-08-04 07:00:00,2070.56598512083,101.4,31.8506666666667,74.55,25.21
"165","POKE",2020-08-04 07:15:00,2065.96022087371,101.5,31.82,74.73,26.6
"166","POKE",2020-08-04 07:30:00,2065.5097829391,101,31.926,74.9,61.64
"167","POKE",2020-08-04 07:45:00,2065.14660826296,100.6,31.866,75.07,46.17
"168","POKE",2020-08-04 08:00:00,2060.54084401589,100.5,31.8493333333333,75.22,24.18
"169","POKE",2020-08-04 08:15:00,2069.75237251003,100.4,31.8346666666667,75.36,24.57
"170","POKE",2020-08-04 08:30:00,2046.7235512748,99.8,31.7706666666667,75.51,23.8
"171","POKE",2020-08-04 08:45:00,2047.17398920935,99.9,31.816,75.7,31.66
"172","POKE",2020-08-04 09:00:00,2042.56822496234,99.8,31.8393333333333,75.89,26.66
"173","POKE",2020-08-04 09:15:00,2055.48464183416,99.5,31.824,76.08,21.11
"174","POKE",2020-08-04 09:30:00,2026.67326906504,99.2,31.864,76.26,20.7
"175","POKE",2020-08-04 09:45:00,2022.88111742871,99,31.8166666666667,76.45,18.93
"176","POKE",2020-08-04 10:00:00,2023.69473003945,98.9,31.9306666666667,76.65,19.29
"177","POKE",2020-08-04 10:15:00,2015.74725209072,98.5,31.976,76.93,20.15
"178","POKE",2020-08-04 10:30:00,1997.3241951025,98.3,32.054,77.16,20.73
"179","POKE",2020-08-04 10:45:00,2003.19400989497,98.3,32.0606666666667,77.36,20.49
"180","POKE",2020-08-04 11:00:00,1988.92627921916,98.1,32.1066666666667,77.54,19.81
"181","POKE",2020-08-04 11:15:00,1975.10898647789,97.9,32.134,77.67,18.09
"182","POKE",2020-08-04 11:30:00,1977.1866496341,97.4,32.1093333333333,77.79,17.84
"183","POKE",2020-08-04 11:45:00,1961.74213167134,97.2,32.142,77.92,20.28
"184","POKE",2020-08-04 12:00:00,1963.81979482766,96.9,32.1573333333333,78.02,19.31
"185","POKE",2020-08-04 12:15:00,1961.74213167134,96.6,32.2146666666667,NA,NA
"186","POKE",2020-08-04 12:30:00,1947.47440099553,NA,32.1453333333333,NA,NA
"187","POKE",2020-08-04 12:45:00,1943.31907468312,NA,32.2306666666667,NA,NA
"188","POKE",2020-08-04 13:00:00,1932.39305770892,NA,32.23,NA,NA
"189","POKE",2020-08-04 13:15:00,1930.76583248738,NA,32.1786666666667,NA,NA
"190","POKE",2020-08-04 13:30:00,1929.95221987658,NA,32.2106666666667,NA,NA
"191","POKE",2020-08-04 13:45:00,1919.47664083709,NA,32.1606666666667,NA,NA
"192","POKE",2020-08-04 14:00:00,1917.76215235697,NA,32.1546666666667,NA,NA
"193","POKE",2020-08-04 14:15:00,1917.76215235697,NA,32.136,NA,NA
"194","POKE",2020-08-04 14:30:00,1893.55654383474,NA,32.074,85.5,17.75
"195","POKE",2020-08-04 14:45:00,1899.33909536863,89.7,32.086,85.6,16.83
"196","POKE",2020-08-04 15:00:00,1899.78953330335,91.6,32.0566666666667,85.5,14.75
"197","POKE",2020-08-04 15:15:00,1884.25775208208,91.1,32.04,85.2,14.9
"198","POKE",2020-08-04 15:30:00,1878.83837522421,90.4,32.018,84.8,18.37
"199","POKE",2020-08-04 15:45:00,1878.02476261341,89.8,31.9633333333333,84.4,17.29
"200","POKE",2020-08-04 16:00:00,1881.36647631502,89.5,31.9906666666667,84.1,15.08
"201","POKE",2020-08-04 16:15:00,1859.60170562513,89.1,31.874,83.7,16.09
"202","POKE",2020-08-04 16:30:00,1847.41163810546,88.3,31.9033333333333,83.3,15.86
"203","POKE",2020-08-04 16:45:00,1849.12612658564,87.8,31.8506666666667,83.1,16.96
"204","POKE",2020-08-04 17:00:00,1833.59434536437,87.7,31.8926666666667,82.9,17.37
"205","POKE",2020-08-04 17:15:00,1838.28737286996,87.5,31.886,82.8,20.53
"206","POKE",2020-08-04 17:30:00,1844.9708002733,87,31.9126666666667,82.7,18.66
"207","POKE",2020-08-04 17:45:00,1834.04478329903,86.6,31.9226666666667,82.7,16.56
"208","POKE",2020-08-04 18:00:00,1832.78073275357,86.7,31.9326666666667,82.7,14.98
"209","POKE",2020-08-04 18:15:00,1844.06992440386,86.5,31.9853333333333,82.7,14.49
"210","POKE",2020-08-04 18:30:00,1816.34807566291,86.4,32.0266666666667,82.8,14.86
"211","POKE",2020-08-04 18:45:00,1799.72677041334,86.4,32.026,82.8,15.06
"212","POKE",2020-08-04 19:00:00,1816.79851359752,86.4,32.0933333333333,82.8,13.57
"213","POKE",2020-08-04 19:15:00,1818.51300207764,85.3,32.1466666666667,82.9,21.21
"214","POKE",2020-08-04 19:30:00,1789.52710279124,85.3,32.1506666666667,82.9,22.73
"215","POKE",2020-08-04 19:45:00,1795.76009225973,85.8,32.2113333333333,83,17.71
"216","POKE",2020-08-04 20:00:00,1793.68242910359,85.6,32.246,83.1,17.24
"217","POKE",2020-08-04 20:15:00,1794.49604171433,84.8,32.28,83.1,25.16
"218","POKE",2020-08-04 20:30:00,1770.20316993358,84.9,32.3426666666667,83.1,21.11
"219","POKE",2020-08-04 20:45:00,1781.94279951864,85.4,32.4086666666667,83,14.83
"220","POKE",2020-08-04 21:00:00,1774.80893418071,85.5,32.4193333333333,83,14.76
"221","POKE",2020-08-04 21:15:00,1768.93911938812,84.9,32.4886666666667,82.9,14.67
"222","POKE",2020-08-04 21:30:00,1766.41101829725,84.7,32.5933333333333,82.8,17.43
"223","POKE",2020-08-04 21:45:00,1745.91029815288,85.1,32.5773333333333,82.7,15.86
"224","POKE",2020-08-04 22:00:00,1761.35481611552,85.4,32.6686666666667,82.6,13.93
"225","POKE",2020-08-04 22:15:00,1727.03680322989,85.2,32.6966666666667,82.5,14.07
"226","POKE",2020-08-04 22:30:00,1733.7202306331,85,32.6993333333333,82.4,13.88
"227","POKE",2020-08-04 22:45:00,1730.74169160763,85.2,32.7586666666667,82.3,13.73
"228","POKE",2020-08-04 23:00:00,1731.10486628354,85.3,32.7693333333333,82.3,13.31
"229","POKE",2020-08-04 23:15:00,1725.6854894259,85.5,32.8106666666667,82.3,13.03
"230","POKE",2020-08-04 23:30:00,1697.68772926735,85.6,32.8506666666667,82.2,13.54
"231","POKE",2020-08-04 23:45:00,1720.62928724411,84.5,32.9153333333333,82.2,13.66
"232","POKE",2020-08-05 00:00:00,1719.36523669871,84.3,32.95,82.2,12.98
"233","POKE",2020-08-05 00:15:00,1725.23505149118,84.8,32.976,82.2,13.06
"234","POKE",2020-08-05 00:30:00,1690.91703860549,84.8,32.9666666666667,82.1,13.09
"235","POKE",2020-08-05 00:45:00,1697.15002807399,84.9,33.0146666666667,82.2,12.76
"236","POKE",2020-08-05 01:00:00,1709.70327026979,84.8,32.9546666666667,82.2,12.21
"237","POKE",2020-08-05 01:15:00,1679.54058369651,84.7,32.9606666666667,82.1,12.1
"238","POKE",2020-08-05 01:30:00,1670.32905520243,84.7,33.066,82,12.75
"239","POKE",2020-08-05 01:45:00,1674.48438151478,84.2,33.046,82,12.74
"240","POKE",2020-08-05 02:00:00,1674.48438151478,83.5,33.0413333333333,82,12.13
"241","POKE",2020-08-05 02:15:00,1663.19518986437,83.6,33.0426666666667,82.1,12.15
"242","POKE",2020-08-05 02:30:00,1668.16412878758,83.7,33.038,82.2,11.83
"243","POKE",2020-08-05 02:45:00,1648.92745918868,83.7,33.0686666666667,82.2,11.97
"244","POKE",2020-08-05 03:00:00,1646.39935809781,83.3,33.0513333333333,82.2,12.49
"245","POKE",2020-08-05 03:15:00,1630.05396426568,82.9,33.0413333333333,82.3,12.29
"246","POKE",2020-08-05 03:30:00,1635.47334112343,82.5,33.078,82.3,11.56
"247","POKE",2020-08-05 03:45:00,1634.65972851269,82.4,33.0646666666667,82.4,11.23
"248","POKE",2020-08-05 04:00:00,1615.78623358981,82.6,33.0786666666667,82.4,11.15
"249","POKE",2020-08-05 04:15:00,1629.9667010071,82.4,33.0866666666667,82.4,11.16
"250","POKE",2020-08-05 04:30:00,1629.9667010071,82.2,33.052,82.5,11.87
"251","POKE",2020-08-05 04:45:00,1588.60208604205,81.7,33.0566666666667,82.5,11.51
"252","POKE",2020-08-05 05:00:00,1606.57470509561,81.6,33.1006666666667,82.5,11.39
"253","POKE",2020-08-05 05:15:00,1614.88535772043,81.5,33.0686666666667,82.5,11.58
"254","POKE",2020-08-05 05:30:00,1595.64868812141,80.9,33.114,82.6,11.39
"255","POKE",2020-08-05 05:45:00,1592.75741235435,80.8,33.086,82.6,11.01
"256","POKE",2020-08-05 06:00:00,1596.91273866681,80.7,33.102,82.7,11.12
"257","POKE",2020-08-05 06:15:00,1595.19825018669,80.6,33.1046666666667,82.7,10.88
"258","POKE",2020-08-05 06:30:00,1591.85653648508,80.5,33.0593333333333,82.7,10.62
"259","POKE",2020-08-05 06:45:00,1582.28183331486,80.6,33.0893333333333,82.8,10.36
"260","POKE",2020-08-05 07:00:00,1581.38095744542,80.2,33.0533333333333,82.8,10.32
"261","POKE",2020-08-05 07:15:00,1580.11690690002,79.95,33.0233333333333,82.9,9.87
"262","POKE",2020-08-05 07:30:00,1564.67238893738,80.1,33.028,83,9.57
"263","POKE",2020-08-05 07:45:00,1562.59472578112,79.89,33.006,83,9.61
"264","POKE",2020-08-05 08:00:00,1572.16942895134,79.45,33.008,83.1,10.31
"265","POKE",2020-08-05 08:15:00,1565.93643948284,79.57,32.992,83.1,10.44
"266","POKE",2020-08-05 08:30:00,1552.93275935238,79.26,32.9526666666667,83.1,9.51
"267","POKE",2020-08-05 08:45:00,1554.19680989784,77.86,32.982,83.1,9.4
"268","POKE",2020-08-05 09:00:00,1559.61618675559,77.81,32.8866666666667,83.2,9.96
"269","POKE",2020-08-05 09:15:00,1556.27447305387,78.04,32.918,83.2,10.49
"270","POKE",2020-08-05 09:30:00,1536.5873655203,77.69,32.928,83.2,10.4
"271","POKE",2020-08-05 09:45:00,1547.06294455985,77.21,32.8506666666667,83.3,9.71
"272","POKE",2020-08-05 10:00:00,1538.66502867645,77.28,32.876,83.4,9.54
"273","POKE",2020-08-05 10:15:00,1542.82035498891,77.02,32.8646666666667,83.4,9.51
"274","POKE",2020-08-05 10:30:00,1520.24197168829,76.82,32.8933333333333,83.4,10.18
"275","POKE",2020-08-05 10:45:00,1526.47496115678,76.38,32.9006666666667,83.5,10.39
"276","POKE",2020-08-05 11:00:00,1523.58368538978,75.86,32.9226666666667,83.4,9.63
"277","POKE",2020-08-05 11:15:00,1523.13324745517,75.75,32.866,83.6,9.52
"278","POKE",2020-08-05 11:30:00,1527.28857376752,75.76,32.9546666666667,83.8,9.7
"279","POKE",2020-08-05 11:45:00,1515.54894418258,75.6,32.9046666666667,83.9,9.51
"280","POKE",2020-08-05 12:00:00,1522.68280952045,75.26,32.966,84,9.71
"281","POKE",2020-08-05 12:15:00,1508.86551677936,74.58,32.95,84.1,10.04
"282","POKE",2020-08-05 12:30:00,1516.81299472798,74.05,32.9673333333333,84.2,10.26
"283","POKE",2020-08-05 12:45:00,1503.80931459757,73.64,32.996,84.3,9.65
"284","POKE",2020-08-05 13:00:00,1505.8869777536,73.22,32.9913333333333,84.4,9.56
"285","POKE",2020-08-05 13:15:00,1503.35887666279,72.85,33.0426666666667,84.5,9.55
"286","POKE",2020-08-05 13:30:00,1492.88329762325,72.51,33.028,84.6,9.4
"287","POKE",2020-08-05 13:45:00,1506.2501524298,72.28,33.0553333333333,84.6,9.43
"288","POKE",2020-08-05 14:00:00,1479.96688075154,71.74,33.088,84.7,9.71
"289","POKE",2020-08-05 14:15:00,1479.06600488198,71.4,33.1313333333333,84.7,9.61
"290","POKE",2020-08-05 14:30:00,1489.90475859778,71.13,33.1346666666667,84.7,9.3
"291","POKE",2020-08-05 14:45:00,1488.64070805232,70.9,33.168,84.9,9.47
"292","POKE",2020-08-05 15:00:00,1486.11260696145,70.6,33.194,85.1,9.19
"293","POKE",2020-08-05 15:15:00,1477.35151640192,70.23,33.2873333333333,85.2,8.99
"294","POKE",2020-08-05 15:30:00,1495.68731013156,69.88,33.2526666666667,85.2,9.22
"295","POKE",2020-08-05 15:45:00,1479.42917955812,69.44,33.3026666666667,85.3,9.45
"296","POKE",2020-08-05 16:00:00,1466.4254994276,69.07,33.352,85.3,9.21
"297","POKE",2020-08-05 16:15:00,1460.55568463512,68.84,33.4066666666667,85.3,8.68
"298","POKE",2020-08-05 16:30:00,1471.84487628553,68.93,33.4653333333333,85.3,8.76
"299","POKE",2020-08-05 16:45:00,1455.04904451867,68.83,33.4326666666667,85.4,9.05
"300","POKE",2020-08-05 17:00:00,1450.89371820644,68.5,33.4873333333333,85.4,9.15
"301","POKE",2020-08-05 17:15:00,1458.3907582204,68.21,33.5086666666667,85.4,9.11
"302","POKE",2020-08-05 17:30:00,1441.23175177752,68.04,33.5126666666667,85.5,8.91
