"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"27","POKE",2020-08-25 03:45:00,1070.94061699038,37.29,28.6926666666667,99.8,7.883
"28","POKE",2020-08-25 04:00:00,1074.73276862665,36.96,28.6593333333333,99.8,7.684
"29","POKE",2020-08-25 04:15:00,1088.55006136798,36.95,28.636,99.9,6.325
"30","POKE",2020-08-25 04:30:00,1080.60258341918,37.19,28.6386666666667,99.9,6.241
"31","POKE",2020-08-25 04:45:00,1087.28601082251,37.1,28.592,100,6.657
"32","POKE",2020-08-25 05:00:00,1083.13068451005,36.9,28.5686666666667,100,6.543
"33","POKE",2020-08-25 05:15:00,1096.4975393166,37.01,28.5173333333333,100.1,5.667
"34","POKE",2020-08-25 05:30:00,1096.4975393166,37.08,28.492,100.1,5.796
"35","POKE",2020-08-25 05:45:00,1099.02564040746,37.16,28.462,100.2,5.672
"36","POKE",2020-08-25 06:00:00,1090.2645498481,37.08,28.3506666666667,100.2,5.513
"37","POKE",2020-08-25 06:15:00,1100.28969095292,37,28.2513333333333,100.2,5.554
"38","POKE",2020-08-25 06:30:00,1101.10330356361,37.06,28.1546666666667,100.3,5.472
"39","POKE",2020-08-25 06:45:00,1097.761589862,37.04,28.0386666666667,100.3,5.358
"40","POKE",2020-08-25 07:00:00,1108.23716890154,37.11,27.9886666666667,100.3,4.83
"41","POKE",2020-08-25 07:15:00,1086.47239821177,37.24,27.872,100.4,4.747
"42","POKE",2020-08-25 07:30:00,1085.20834766637,37.3,27.804,100.4,4.643
"43","POKE",2020-08-25 07:45:00,1091.07816245878,37.34,27.8133333333333,100.5,4.41
"44","POKE",2020-08-25 08:00:00,1079.78897080844,37.39,27.752,100.5,4.579
"45","POKE",2020-08-25 08:15:00,1085.20834766637,37.41,27.678,100.5,4.983
"46","POKE",2020-08-25 08:30:00,1079.78897080844,37.36,27.606,100.5,5.19
"47","POKE",2020-08-25 08:45:00,1076.81043178285,37.27,27.5426666666667,100.5,5.264
"48","POKE",2020-08-25 09:00:00,1075.54638123739,37.18,27.4446666666667,100.5,4.947
"49","POKE",2020-08-25 09:15:00,1068.04934122344,37.17,27.362,100.5,4.919
"50","POKE",2020-08-25 09:30:00,1051.70394739136,37.21,27.2866666666667,100.5,5.024
"51","POKE",2020-08-25 09:45:00,1051.70394739136,37.24,27.27,100.4,4.695
"52","POKE",2020-08-25 10:00:00,1044.2069073774,37.13,27.2346666666667,100.4,4.693
"53","POKE",2020-08-25 10:15:00,1045.47095792281,37.07,27.1893333333333,100.4,4.746
"54","POKE",2020-08-25 10:30:00,1038.33709258493,37.08,27.1726666666667,100.4,4.517
"55","POKE",2020-08-25 10:45:00,1043.75646944268,37.06,27.1873333333333,100.3,4.442
"56","POKE",2020-08-25 11:00:00,1029.12556409067,36.96,27.1833333333333,100.3,4.464
"57","POKE",2020-08-25 11:15:00,1032.4672777924,36.83,27.2106666666667,100.3,4.305
"58","POKE",2020-08-25 11:30:00,1029.12556409067,36.61,27.1966666666667,100.3,4.272
"59","POKE",2020-08-25 11:45:00,1021.9916987528,36.41,27.1766666666667,100.2,4.093
"60","POKE",2020-08-25 12:00:00,1016.93549657101,36.23,27.176,100.3,4.149
"61","POKE",2020-08-25 12:15:00,1024.06936190894,36.03,27.1413333333333,100.2,4.487
"62","POKE",2020-08-25 12:30:00,1010.25206916779,35.93,27.1013333333333,100.2,4.614
"63","POKE",2020-08-25 12:45:00,1001.04054067371,35.84,27.0826666666667,100.1,4.324
"64","POKE",2020-08-25 13:00:00,997.698826971988,35.51,27.0766666666667,100.1,3.873
"65","POKE",2020-08-25 13:15:00,1015.6714460256,35.21,27.044,100.1,3.76
"66","POKE",2020-08-25 13:30:00,996.434776426584,34.95,27.066,100.1,4.015
"67","POKE",2020-08-25 13:45:00,1009.80163123313,34.61,27.0086666666667,100.1,4.22
"68","POKE",2020-08-25 14:00:00,1012.329732324,34.37,26.9813333333333,100.1,5.139
"69","POKE",2020-08-25 14:15:00,1003.11820382992,34.05,26.974,100,5.569
"70","POKE",2020-08-25 14:30:00,998.96287751745,33.99,26.9386666666667,99.9,5.227
"71","POKE",2020-08-25 14:45:00,988.487298477907,33.96,26.914,99.8,6.218
"72","POKE",2020-08-25 15:00:00,993.90667533566,33.93,26.8906666666667,99.7,7.6
"73","POKE",2020-08-25 15:15:00,982.617483685433,33.97,26.8373333333333,99.6,8.09
"74","POKE",2020-08-25 15:30:00,970.064241489628,34.07,26.8073333333333,99.5,9.48
"75","POKE",2020-08-25 15:45:00,980.539820529229,34.05,26.7493333333333,99.4,12.27
"76","POKE",2020-08-25 16:00:00,980.089382594568,33.88,26.7646666666667,99.3,14.35
"77","POKE",2020-08-25 16:15:00,967.986578333483,33.82,26.7626666666667,99.2,18.28
"78","POKE",2020-08-25 16:30:00,976.74766889296,33.59,26.6806666666667,99.1,21.82
"79","POKE",2020-08-25 16:45:00,967.536140398704,33.41,26.6726666666667,98.9,22.34
"80","POKE",2020-08-25 17:00:00,964.194426697097,33.52,26.704,98.8,19.95
"81","POKE",2020-08-25 17:15:00,959.588662450085,33.43,26.682,98.7,19.09
"82","POKE",2020-08-25 17:30:00,959.588662450085,33.15,26.6613333333333,98.6,25.43
"83","POKE",2020-08-25 17:45:00,965.008039307839,32.99,26.6526666666667,98.5,22.44
"84","POKE",2020-08-25 18:00:00,955.796510813758,33.14,26.67,98.6,18.16
"85","POKE",2020-08-25 18:15:00,950.377133956004,33.58,26.6633333333333,98.6,21.03
"86","POKE",2020-08-25 18:30:00,954.532460268354,33.81,26.7633333333333,98.7,20.98
"87","POKE",2020-08-25 18:45:00,946.584982319677,34.17,26.7426666666667,98.7,19.61
"88","POKE",2020-08-25 19:00:00,952.45479711215,34.53,26.7626666666667,98.6,17.97
"89","POKE",2020-08-25 19:15:00,956.6101234245,34.89,26.776,98.6,19.08
"90","POKE",2020-08-25 19:30:00,959.138224515365,35.05,26.7846666666667,98.6,24.18
"91","POKE",2020-08-25 19:45:00,951.190746566746,35.35,26.83,98.6,19.8
"92","POKE",2020-08-25 20:00:00,954.082022333634,35.82,26.8466666666667,98.6,13.39
"93","POKE",2020-08-25 20:15:00,957.423736035242,36.13,26.844,98.6,10.63
"94","POKE",2020-08-25 20:30:00,936.109403280017,36.33,26.876,98.5,12.56
"95","POKE",2020-08-25 20:45:00,947.398594930419,36.65,26.9126666666667,98.5,13.91
