"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"23","POKE",2020-06-20 05:45:00,1809.40285848378,80.4,27.276875,79.66,41.48
"24","POKE",2020-06-20 06:00:00,1836.22383135546,80.7,27.32625,79.81,38.37
"25","POKE",2020-06-20 06:15:00,1854.19645040901,80.7,27.2825,79.93,37.23
"26","POKE",2020-06-20 06:30:00,1878.0388842551,80.7,27.1975,80,32.42
"27","POKE",2020-06-20 06:45:00,1928.70229097275,80.8,27.085625,80.1,30.04
"28","POKE",2020-06-20 07:00:00,1950.46706166264,80.8,27.019375,80.2,30.33
"29","POKE",2020-06-20 07:15:00,1965.54840494931,80.4,27.079375,80.4,34.72
"30","POKE",2020-06-20 07:30:00,1977.28803453431,80.6,26.899375,80.5,36.71
"31","POKE",2020-06-20 07:45:00,1993.63342836639,81.4,26.483125,80.6,34.61
"32","POKE",2020-06-20 08:00:00,1999.0528052242,80.1,26.225625,80.7,31.35
"33","POKE",2020-06-20 08:15:00,2009.52838426374,78.83,26.175,80.8,29.92
"34","POKE",2020-06-20 08:30:00,2006.18667056214,79.38,25.9925,81,30.99
"35","POKE",2020-06-20 08:45:00,2002.39451892581,79.53,26.019375,81.1,38.15
"36","POKE",2020-06-20 09:00:00,2003.65856947121,78.72,25.991875,81.2,36.53
"37","POKE",2020-06-20 09:15:00,2012.05648535461,78.48,25.6275,81.4,31.4
"38","POKE",2020-06-20 09:30:00,2013.32053590001,78.87,25.581875,81.5,31.12
"39","POKE",2020-06-20 09:45:00,1997.42558000272,78.4,25.2975,81.6,35.55
"40","POKE",2020-06-20 10:00:00,1992.00620314485,77.41,25.3525,81.8,34.94
"41","POKE",2020-06-20 10:15:00,1985.68595041765,76.95,25.24375,81.9,30.79
"42","POKE",2020-06-20 10:30:00,1973.94632083271,77.15,25.001875,82.1,44.58
"43","POKE",2020-06-20 10:45:00,1982.34423671605,76.5,24.941875,82.2,38.52
"44","POKE",2020-06-20 11:00:00,1967.71333136404,75.88,24.508125,82.4,30.71
"45","POKE",2020-06-20 11:15:00,1955.97370177909,75.38,24.6275,82.5,28.04
"46","POKE",2020-06-20 11:30:00,1960.12902809144,75.02,24.5875,82.7,29.2
"47","POKE",2020-06-20 11:45:00,1939.9914826231,75.15,24.464375,82.9,32.11
"48","POKE",2020-06-20 12:00:00,1932.94488054374,74.86,24.535625,83,31.88
"49","POKE",2020-06-20 12:15:00,1928.25185303815,74.3,24.420625,83.2,31.11
"50","POKE",2020-06-20 12:30:00,1896.91237917799,73.84,24.43375,83.3,28.92
"51","POKE",2020-06-20 12:45:00,1886.43680013844,73.32,24.459375,83.5,26.7
"52","POKE",2020-06-20 13:00:00,1905.31029506138,73.09,24.56625,83.6,25.14
"53","POKE",2020-06-20 13:15:00,1919.49076247861,73.04,24.349375,83.8,26.88
"54","POKE",2020-06-20 13:30:00,1894.83471602184,72,24.511875,83.9,30.12
"55","POKE",2020-06-20 13:45:00,1888.51446329465,71.29,24.5075,84,28.08
"56","POKE",2020-06-20 14:00:00,1886.79997481452,70.59,24.403125,84.1,28.85
"57","POKE",2020-06-20 14:15:00,1880.56698534597,69.9,24.385,84.2,28.34
"58","POKE",2020-06-20 14:30:00,1850.04112409661,69.2,24.52125,84.4,28.96
"59","POKE",2020-06-20 14:45:00,1867.56330521544,68.48,24.51625,84.3,31.84
"60","POKE",2020-06-20 15:00:00,1857.98860204534,67.34,24.42,84.2,33.68
"61","POKE",2020-06-20 15:15:00,1829.99084188684,66.33,24.535,84.2,38.27
"62","POKE",2020-06-20 15:30:00,1830.80445449753,64.61,24.636875,84.2,41.07
"63","POKE",2020-06-20 15:45:00,1837.0374439662,63.9,24.675625,84.1,40.08
"64","POKE",2020-06-20 16:00:00,1834.95978080999,63.95,24.66875,83.8,41.84
"65","POKE",2020-06-20 16:15:00,1806.51158271678,62.74,24.691875,83.5,63.65
"66","POKE",2020-06-20 16:30:00,1788.08852572861,57.27,24.76125,83.5,68.18
"67","POKE",2020-06-20 16:45:00,1793.14472791034,56.13,24.821875,83.5,77.81
"68","POKE",2020-06-20 17:00:00,1790.61662681942,54.98,24.81875,83.4,84.9
"69","POKE",2020-06-20 17:15:00,1778.06338462367,50.76,24.743125,83.1,89.5
"70","POKE",2020-06-20 17:30:00,1757.56266447919,48,24.866875,82.8,117.9
"71","POKE",2020-06-20 17:45:00,1725.77275268442,46.45,24.86875,82.4,144.7
"72","POKE",2020-06-20 18:00:00,1742.48132119246,44.04,24.82625,82,156.5
"73","POKE",2020-06-20 18:15:00,1732.81935476384,42.16,24.811875,81.6,188
"74","POKE",2020-06-20 18:30:00,1711.50502200861,38.81,24.86875,81.2,207.6
"75","POKE",2020-06-20 18:45:00,1702.29349351441,35.73,24.69625,80.8,223.6
"76","POKE",2020-06-20 19:00:00,1694.79645350034,33.94,24.735625,80.5,226.5
"77","POKE",2020-06-20 19:15:00,1684.32087446091,34.37,24.78,80.1,209.5
"78","POKE",2020-06-20 19:30:00,1665.53464279661,35.72,24.773125,79.63,216.4
"79","POKE",2020-06-20 19:45:00,1679.71511021379,36.16,24.938125,79.37,216.8
"80","POKE",2020-06-20 20:00:00,1669.23953117424,36.96,24.785,79.28,194.6
"81","POKE",2020-06-20 20:15:00,1650.45329950989,38.44,24.879375,79.25,179.7
"82","POKE",2020-06-20 20:30:00,1637.90005731408,40.94,24.96875,79.17,161.2
"83","POKE",2020-06-20 20:45:00,1629.13896675472,42.81,24.95125,79.05,156.7
"84","POKE",2020-06-20 21:00:00,1635.82239415793,44.79,24.8875,78.98,140.4
"85","POKE",2020-06-20 21:15:00,1620.74105087126,47.97,24.925625,78.93,131
"86","POKE",2020-06-20 21:30:00,1619.11382564978,51.63,24.97,78.87,118.1
"87","POKE",2020-06-20 21:45:00,1609.45185922098,54.88,25.005,78.77,124.8
"88","POKE",2020-06-20 22:00:00,1609.9022971557,55.61,25,78.75,126.7
"89","POKE",2020-06-20 22:15:00,1607.82463399949,57.34,25.18375,78.71,104.3
"90","POKE",2020-06-20 22:30:00,1615.77211194817,59.51,25.206875,78.58,89.5
"91","POKE",2020-06-20 22:45:00,1603.66930768715,61.07,25.115625,78.45,87.2
