"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"52","POKE",2020-07-18 13:00:00,1203.94183567876,37.56,23.415625,94.5,27.86
"53","POKE",2020-07-18 13:15:00,1178.83535128727,37.09,23.373125,94.4,37.29
"54","POKE",2020-07-18 13:30:00,1181.72662705416,36.55,23.381875,94.4,34.18
"55","POKE",2020-07-18 13:45:00,1178.38491335255,35.78,23.371875,94.3,26.34
"56","POKE",2020-07-18 14:00:00,1169.62382279319,35.63,23.4175,94.3,30.54
"57","POKE",2020-07-18 14:15:00,1172.9655364948,35.63,23.289375,94.3,30.48
"58","POKE",2020-07-18 14:30:00,1173.77914910554,35.26,23.4975,94.2,34.44
"59","POKE",2020-07-18 14:45:00,1172.9655364948,34.75,23.485625,94.1,36.3
"60","POKE",2020-07-18 15:00:00,1175.85681226169,34.27,23.338125,94,37.76
"61","POKE",2020-07-18 15:15:00,1163.75400800072,33.64,23.3575,93.9,38.8
"62","POKE",2020-07-18 15:30:00,1171.70148594934,33.19,23.245625,93.9,38.89
"63","POKE",2020-07-18 15:45:00,1161.6763448444,32.9,23.240625,94,34.45
"64","POKE",2020-07-18 16:00:00,1172.15192388406,33.42,23.260625,93.9,37.26
"65","POKE",2020-07-18 16:15:00,1180.91301444347,33.56,23.1025,93.8,39.97
"66","POKE",2020-07-18 16:30:00,1155.3560921172,33.09,23.11875,93.8,36.03
"67","POKE",2020-07-18 16:45:00,1160.41229429899,32.79,23.214375,93.7,36.41
"68","POKE",2020-07-18 17:00:00,1171.70148594934,33.05,23.109375,93.6,47.27
"69","POKE",2020-07-18 17:15:00,1174.59276171628,33.16,23.213125,93.5,51.19
"70","POKE",2020-07-18 17:30:00,1181.72662705416,33.11,23.1725,93.2,41.25
"71","POKE",2020-07-18 17:45:00,1184.25472814508,33.11,23.300625,92.9,56.94
"72","POKE",2020-07-18 18:00:00,1172.9655364948,31,23.209375,92.6,62.41
"73","POKE",2020-07-18 18:15:00,1187.59644184681,30.06,23.326875,92.3,67.04
"74","POKE",2020-07-18 18:30:00,1186.33239130134,30.08,23.16125,92.1,68.94
"75","POKE",2020-07-18 18:45:00,1177.12086280715,30.11,23.1975,92,64.66
"76","POKE",2020-07-18 19:00:00,1177.12086280715,30.07,23.26,91.9,72.77
"77","POKE",2020-07-18 19:15:00,1177.57130074187,29.92,23.33625,91.8,93.8
"78","POKE",2020-07-18 19:30:00,1176.75768813113,30.39,23.3825,91.6,91.9
"79","POKE",2020-07-18 19:45:00,1180.91301444347,30.73,23.37375,91.5,96
"80","POKE",2020-07-18 20:00:00,1165.01805854612,31.33,23.443125,91.4,81.4
"81","POKE",2020-07-18 20:15:00,1199.69924610778,31.99,23.374375,91.3,67.7
"82","POKE",2020-07-18 20:30:00,1203.4913977441,32.31,23.440625,91.2,71.6
"83","POKE",2020-07-18 20:45:00,1187.59644184681,32.49,23.456875,91.1,68.35
"84","POKE",2020-07-18 21:00:00,1197.62158295163,33.19,23.58625,90.9,66.63
"85","POKE",2020-07-18 21:15:00,1190.93815554841,33.58,23.6075,90.8,74.32
"86","POKE",2020-07-18 21:30:00,1192.20220609382,34.06,23.716875,90.8,89.6
"87","POKE",2020-07-18 21:45:00,1185.88195336662,34.75,23.70125,90.7,85.5
"88","POKE",2020-07-18 22:00:00,1190.48771761369,35.49,23.745,90.7,73.27
"89","POKE",2020-07-18 22:15:00,1191.30133022444,36,23.840625,90.7,84.9
"90","POKE",2020-07-18 22:30:00,1183.35385227576,35.79,23.791875,90.6,87.9
"91","POKE",2020-07-18 22:45:00,1185.4315154319,35.2,23.948125,90.4,113.4
"92","POKE",2020-07-18 23:00:00,1176.58316161385,30.79,23.86125,90.3,119.9
"93","POKE",2020-07-18 23:15:00,1177.48403748329,30.7,23.933125,90.3,96.9
"94","POKE",2020-07-18 23:30:00,1181.18892586092,33.92,23.945625,90.3,84.5
"95","POKE",2020-07-18 23:45:00,1167.82207105437,35.58,23.94,90.2,88.7
"96","POKE",2020-07-19 00:00:00,1178.74808802869,35.99,23.938125,90.2,82.7
"97","POKE",2020-07-19 00:15:00,1170.80061007995,37.22,23.999375,90.2,82.3
"98","POKE",2020-07-19 00:30:00,1155.18156559998,38.73,23.9575,90.2,73.01
"99","POKE",2020-07-19 00:45:00,1167.73480779579,39.98,24.010625,90.3,97.3
"100","POKE",2020-07-19 01:00:00,1154.73112766538,40.72,23.994375,90.4,85.6
"101","POKE",2020-07-19 01:15:00,1145.51959917118,41.18,24.060625,90.4,57.49
"102","POKE",2020-07-19 01:30:00,1134.23040752095,42.51,24.09875,90.5,47.88
"103","POKE",2020-07-19 01:45:00,1148.04770026205,44.15,24.1575,90.7,48.81
"104","POKE",2020-07-19 02:00:00,1145.06916123646,44.81,24.1575,90.6,50.27
"105","POKE",2020-07-19 02:15:00,1140.10022231337,44.77,24.096875,90.4,60.52
"106","POKE",2020-07-19 02:30:00,1146.78364971658,45.1,24.029375,90.5,56
"107","POKE",2020-07-19 02:45:00,1129.62464327388,45.99,24.1125,90.5,44.64
"108","POKE",2020-07-19 03:00:00,1132.51591904077,46.61,24.063125,90.4,44.87
"109","POKE",2020-07-19 03:15:00,1114.00559879391,46.52,24.0725,90.4,60.65
"110","POKE",2020-07-19 03:30:00,1105.69494616915,45.57,24.076875,90.3,61.63
"111","POKE",2020-07-19 03:45:00,1114.00559879391,45.16,24.069375,90.2,48.53
"112","POKE",2020-07-19 04:00:00,1101.45235659811,46.28,24.008125,90.2,50.09
"113","POKE",2020-07-19 04:15:00,1097.29703028576,47.16,24.0775,90.2,46.05
"114","POKE",2020-07-19 04:30:00,1102.26596920885,47.8,24.006875,90.2,40.08
"115","POKE",2020-07-19 04:45:00,1088.4486764677,48.58,24.006875,90.3,40.37
"116","POKE",2020-07-19 05:00:00,1073.81777111575,48.92,24.091875,90.3,35.43
"117","POKE",2020-07-19 05:15:00,1075.89543427189,49,23.993125,90.3,40.69
"118","POKE",2020-07-19 05:30:00,1069.66244480334,49.32,23.933125,90.3,39.16
"119","POKE",2020-07-19 05:45:00,1083.84291222069,49.73,23.9675,90.3,34.9
"120","POKE",2020-07-19 06:00:00,1078.42353536276,50.16,23.940625,90.4,34.15
"121","POKE",2020-07-19 06:15:00,1075.44499633729,50.29,23.911875,90.3,44.31
"122","POKE",2020-07-19 06:30:00,1077.97309742816,49.89,24.033125,90.4,41.32
"123","POKE",2020-07-19 06:45:00,1066.23346784309,49.57,23.974375,90.4,46.23
"124","POKE",2020-07-19 07:00:00,1070.02561947942,50.35,23.895625,90.4,40.8
"125","POKE",2020-07-19 07:15:00,1059.55004043988,51.14,23.928125,90.4,39.24
"126","POKE",2020-07-19 07:30:00,1052.41617510194,50.21,23.911875,90.4,41.92
"127","POKE",2020-07-19 07:45:00,1050.3385119458,49.61,23.896875,90.4,42.6
"128","POKE",2020-07-19 08:00:00,1055.39471412753,49.83,23.92625,90.3,41.86
"129","POKE",2020-07-19 08:15:00,1051.6025624912,49.71,23.916875,90.2,34.78
"130","POKE",2020-07-19 08:30:00,1036.97165713925,49.14,23.929375,90.2,32.28
"131","POKE",2020-07-19 08:45:00,1045.73274769861,48.66,23.876875,90.2,40.69
"132","POKE",2020-07-19 09:00:00,1046.18318563333,49.07,23.9425,90.2,39.16
"133","POKE",2020-07-19 09:15:00,1042.391033997,49.76,23.91,90.2,43.92
"134","POKE",2020-07-19 09:30:00,1047.44723617879,49.61,23.9675,90.3,39.7
"135","POKE",2020-07-19 09:45:00,1026.94651603431,49.41,23.99375,90.3,38.16
"136","POKE",2020-07-19 10:00:00,1031.55228028144,49.61,23.94875,90.3,36.24
"137","POKE",2020-07-19 10:15:00,1026.49607809971,49.59,24.048125,90.3,38.49
"138","POKE",2020-07-19 10:30:00,1026.49607809971,49.42,24.054375,90.3,38.09
"139","POKE",2020-07-19 10:45:00,1042.84147193172,49.31,24.096875,90.3,33.57
"140","POKE",2020-07-19 11:00:00,1039.04932029539,49.17,24.008125,90.3,30.55
"141","POKE",2020-07-19 11:15:00,1041.12698345154,49.61,24.003125,90.3,37.63
"142","POKE",2020-07-19 11:30:00,1026.49607809971,49.73,24.10125,90.3,42.49
"143","POKE",2020-07-19 11:45:00,1037.78526974993,49.64,24.061875,90.3,53.76
"144","POKE",2020-07-19 12:00:00,1025.68246548885,49.85,24.140625,90.3,44.08
"145","POKE",2020-07-19 12:15:00,1027.76012864511,49.53,24.255,90.3,32.76
"146","POKE",2020-07-19 12:30:00,1019.81265069637,49.31,24.196875,90.3,39.21
"147","POKE",2020-07-19 12:45:00,1019.81265069637,49.55,24.241875,90.3,36.42
"148","POKE",2020-07-19 13:00:00,1015.65732438402,49.45,24.18375,90.3,29.82
"149","POKE",2020-07-19 13:15:00,1009.78750959155,49.61,24.17,90.3,51.96
"150","POKE",2020-07-19 13:30:00,1019.81265069637,49.68,24.215625,90.3,53.58
"151","POKE",2020-07-19 13:45:00,1037.33483181527,49.08,24.343125,90.4,35.49
"152","POKE",2020-07-19 14:00:00,1001.38959370821,48.57,24.271875,90.4,31.09
"153","POKE",2020-07-19 14:15:00,996.783829461026,48.87,24.323125,90.3,32.38
"154","POKE",2020-07-19 14:30:00,996.783829461026,49.35,24.3075,90.3,31.49
"155","POKE",2020-07-19 14:45:00,1000.93915577349,49.61,24.455625,90.3,52.2
"156","POKE",2020-07-19 15:00:00,997.597442071885,49.79,24.4825,90.3,47.77
"157","POKE",2020-07-19 15:15:00,996.333391526423,49.97,24.458125,90.3,38.37
"158","POKE",2020-07-19 15:30:00,1011.77790948906,49.92,24.603125,90.2,31.96
"159","POKE",2020-07-19 15:45:00,1001.30233044951,49.62,24.62625,90.1,24.33
"160","POKE",2020-07-19 16:00:00,993.354852500896,49.73,24.649375,90,25.5
"161","POKE",2020-07-19 16:15:00,987.485037708364,50.2,24.725625,90.1,28.75
"162","POKE",2020-07-19 16:30:00,998.323791423987,50.44,24.75375,90.2,31
"163","POKE",2020-07-19 16:45:00,970.326031265547,50.7,24.83375,90.3,28.55
"164","POKE",2020-07-19 17:00:00,979.900734435767,50.84,24.895625,90.4,24.42
"165","POKE",2020-07-19 17:15:00,973.217307032435,51.12,24.958125,90.4,24.37
"166","POKE",2020-07-19 17:30:00,975.294970188581,51.14,25.04,90.5,29.19
"167","POKE",2020-07-19 17:45:00,975.294970188581,51,25.049375,90.4,30.81
"168","POKE",2020-07-19 18:00:00,971.502818552312,50.52,25.126875,90.4,29.24
"169","POKE",2020-07-19 18:15:00,970.23876800685,50.38,25.163125,90.4,25.26
"170","POKE",2020-07-19 18:30:00,976.922195410181,51.07,25.25625,90.4,23.86
"171","POKE",2020-07-19 18:45:00,969.788330072304,51.35,25.296875,90.4,24.46
"172","POKE",2020-07-19 19:00:00,971.052380617708,51.38,25.43375,90.4,27.19
"173","POKE",2020-07-19 19:15:00,976.47175747552,51.34,25.393125,90.4,27.07
"174","POKE",2020-07-19 19:30:00,969.788330072304,50.78,25.439375,90.4,22.8
"175","POKE",2020-07-19 19:45:00,915.05686030077,50.79,25.461875,90.5,22.8
"176","POKE",2020-07-19 20:00:00,862.853491620161,51.33,25.518125,90.5,23.75
"177","POKE",2020-07-19 20:15:00,873.692245335784,51.1,25.659375,90.4,20.29
"178","POKE",2020-07-19 20:30:00,866.558379997849,50.77,25.656875,90.4,17.69
"179","POKE",2020-07-19 20:45:00,867.82243054331,51.22,25.6875,90.4,22.6
"180","POKE",2020-07-19 21:00:00,868.636043154052,51.25,25.826875,90.4,24.69
"181","POKE",2020-07-19 21:15:00,867.371992608591,51.31,25.87,90.5,23.28
"182","POKE",2020-07-19 21:30:00,935.019879251835,51.6,25.8046666666667,90.5,26.72
"183","POKE",2020-07-19 21:45:00,922.466637056146,51.5,25.872,90.5,29.05
"184","POKE",2020-07-19 22:00:00,914.519159107411,51.37,25.8993333333333,90.5,25
"185","POKE",2020-07-19 22:15:00,917.410434874357,51.62,25.9253333333333,90.6,19.23
"186","POKE",2020-07-19 22:30:00,891.490337872121,51.9,25.9946666666667,90.7,18.36
"187","POKE",2020-07-19 22:45:00,906.934855834756,52.44,25.984,90.8,20.77
"188","POKE",2020-07-19 23:00:00,893.568001028325,52.29,26.0186666666667,90.8,22.21
"189","POKE",2020-07-19 23:15:00,892.303950482863,51.06,26.090625,90.9,19.79
"190","POKE",2020-07-19 23:30:00,899.80099049682,50.79,26.059375,91,18.26
"191","POKE",2020-07-19 23:45:00,906.484417900152,51.25,26.2025,91,21.09
"192","POKE",2020-07-20 00:00:00,901.065041042282,51.52,26.1375,91.1,24.22
"193","POKE",2020-07-20 00:15:00,889.775849391997,51.4,26.155,91.1,23.76
"194","POKE",2020-07-20 00:30:00,890.589462002739,51.02,26.174375,91.1,21.29
"195","POKE",2020-07-20 00:45:00,893.931175704347,51.2,26.16625,91.1,21.69
"196","POKE",2020-07-20 01:00:00,900.614603107562,51.04,26.24,91.2,24.89
"197","POKE",2020-07-20 01:15:00,878.849832417734,51.01,26.29125,91.2,23.13
"198","POKE",2020-07-20 01:30:00,878.849832417734,51.51,26.276875,91.2,22.04
"199","POKE",2020-07-20 01:45:00,893.480737769627,51.42,26.3375,91.3,26.48
