"","Site","DateTime","Q","day","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU","MeanDischarge"
"34","POKE",2020-07-24 16:30:00,824.17256423994,2020-07-24 08:00:00,43.01,25.795625,95.7,14.37,824.17256423994
"35","POKE",2020-07-24 16:45:00,838.339337765588,2020-07-24 08:00:00,42.98,25.765,95.4,14.62,838.339337765588
"36","POKE",2020-07-24 17:00:00,835.505983060459,2020-07-24 08:00:00,42.67,25.87375,95.1,16.97,835.505983060459
"37","POKE",2020-07-24 17:15:00,835.505983060459,2020-07-24 08:00:00,42.58,25.730625,94.9,18.64,835.505983060459
"38","POKE",2020-07-24 17:30:00,838.339337765588,2020-07-24 08:00:00,41.74,25.78375,94.7,22.09,838.339337765588
"39","POKE",2020-07-24 17:45:00,832.672628355329,2020-07-24 08:00:00,41.73,25.6675,94.6,21.84,832.672628355329
"40","POKE",2020-07-24 18:00:00,832.672628355329,2020-07-24 08:00:00,42.03,25.765,94.5,21.78,832.672628355329
"41","POKE",2020-07-24 18:15:00,827.005918945069,2020-07-24 08:00:00,41.47,25.744375,94.4,24.69,827.005918945069
"42","POKE",2020-07-24 18:30:00,827.005918945069,2020-07-24 08:00:00,40.51,25.683125,94.3,26.2,827.005918945069
"43","POKE",2020-07-24 18:45:00,846.839401880978,2020-07-24 08:00:00,40.16,25.78,94.2,24.32,846.839401880978
"44","POKE",2020-07-24 19:00:00,824.17256423994,2020-07-24 08:00:00,40.46,25.751875,94.2,24.83,824.17256423994
"45","POKE",2020-07-24 19:15:00,832.672628355329,2020-07-24 08:00:00,40.58,25.740625,94,28.97,832.672628355329
"46","POKE",2020-07-24 19:30:00,821.33920953481,2020-07-24 08:00:00,40.43,25.680625,93.7,33.23,821.33920953481
"47","POKE",2020-07-24 19:45:00,824.17256423994,2020-07-24 08:00:00,39.77,25.6175,93.6,33.98,824.17256423994
"48","POKE",2020-07-24 20:00:00,824.17256423994,2020-07-24 08:00:00,39.7,25.656875,93.6,33.61,824.17256423994
"49","POKE",2020-07-24 20:15:00,818.50585482968,2020-07-24 08:00:00,40.41,25.686875,93.5,34.1,818.50585482968
"50","POKE",2020-07-24 20:30:00,824.17256423994,2020-07-24 08:00:00,40.74,25.685,93.5,35.75,824.17256423994
"51","POKE",2020-07-24 20:45:00,812.839145419537,2020-07-24 08:00:00,40.54,25.554375,93.4,37.44,812.839145419537
"52","POKE",2020-07-24 21:00:00,815.672500124667,2020-07-24 08:00:00,40.07,25.63625,93.3,38.85,815.672500124667
"53","POKE",2020-07-24 21:15:00,807.172436009278,2020-07-24 08:00:00,40.02,25.629375,93.2,40.56,807.172436009278
"54","POKE",2020-07-24 21:30:00,812.839145419537,2020-07-24 08:00:00,40.07,25.604375,93.1,43.03,812.839145419537
"55","POKE",2020-07-24 21:45:00,818.50585482968,2020-07-24 08:00:00,39.72,25.53375,93,47.61,818.50585482968
"56","POKE",2020-07-24 22:00:00,801.505726599018,2020-07-24 08:00:00,40.3,25.473125,93,44.65,801.505726599018
"57","POKE",2020-07-24 22:15:00,815.672500124667,2020-07-24 08:00:00,41.46,25.501875,92.9,40.93,815.672500124667
"58","POKE",2020-07-24 22:30:00,804.339081304148,2020-07-24 08:00:00,41.55,25.595,92.9,41.3,804.339081304148
"59","POKE",2020-07-24 22:45:00,801.505726599018,2020-07-24 08:00:00,41.31,25.4775,92.9,42.86,801.505726599018
"60","POKE",2020-07-24 23:00:00,810.005790714407,2020-07-24 08:00:00,41.82,25.498125,93,47.27,810.005790714407
"61","POKE",2020-07-24 23:15:00,801.505726599018,2020-07-24 08:00:00,43.04,25.5375,93,40.74,801.505726599018
"62","POKE",2020-07-24 23:30:00,801.505726599018,2020-07-24 08:00:00,43.76,25.540625,92.9,41.88,801.505726599018
"63","POKE",2020-07-24 23:45:00,798.672371893888,2020-07-24 08:00:00,43.59,25.57,92.8,42.31,798.672371893888
"64","POKE",2020-07-25 00:00:00,807.172436009278,2020-07-25 08:00:00,43.17,25.599375,92.8,36.1,807.172436009278
"65","POKE",2020-07-25 00:15:00,798.672371893888,2020-07-25 08:00:00,43.49,25.57125,92.7,37.88,798.672371893888
"66","POKE",2020-07-25 00:30:00,787.338953073369,2020-07-25 08:00:00,44.6,25.560625,92.7,35.14,787.338953073369
"67","POKE",2020-07-25 00:45:00,795.839017188759,2020-07-25 08:00:00,44.84,25.463125,92.6,32.4,795.839017188759
"68","POKE",2020-07-25 01:00:00,798.672371893888,2020-07-25 08:00:00,44.77,25.556875,92.5,34.07,798.672371893888
"69","POKE",2020-07-25 01:15:00,787.338953073369,2020-07-25 08:00:00,45.58,25.611875,92.6,36.19,787.338953073369
"70","POKE",2020-07-25 01:30:00,787.338953073369,2020-07-25 08:00:00,46.12,25.63,92.6,39.06,787.338953073369
"71","POKE",2020-07-25 01:45:00,778.838888958097,2020-07-25 08:00:00,45.89,25.61125,92.7,36.95,778.838888958097
"72","POKE",2020-07-25 02:00:00,790.172307778499,2020-07-25 08:00:00,46.27,25.678125,92.8,33.17,790.172307778499
"73","POKE",2020-07-25 02:15:00,778.838888958097,2020-07-25 08:00:00,47.18,25.564375,92.9,27.94,778.838888958097
"74","POKE",2020-07-25 02:30:00,787.338953073369,2020-07-25 08:00:00,48.28,25.61125,92.9,28.61,787.338953073369
"75","POKE",2020-07-25 02:45:00,787.338953073369,2020-07-25 08:00:00,48.93,25.61,92.9,28.21,787.338953073369
"76","POKE",2020-07-25 03:00:00,784.50559836824,2020-07-25 08:00:00,49.49,25.58625,93,34.66,784.50559836824
"77","POKE",2020-07-25 03:15:00,778.838888958097,2020-07-25 08:00:00,50.09,25.606875,92.9,31.4,778.838888958097
"78","POKE",2020-07-25 03:30:00,778.838888958097,2020-07-25 08:00:00,50.66,25.65125,92.9,22.66,778.838888958097
"79","POKE",2020-07-25 03:45:00,773.172179547837,2020-07-25 08:00:00,51.43,25.57625,92.9,22.26,773.172179547837
"80","POKE",2020-07-25 04:00:00,790.172307778499,2020-07-25 08:00:00,52.18,25.591875,93,21.82,790.172307778499
"81","POKE",2020-07-25 04:15:00,795.839017188759,2020-07-25 08:00:00,52.38,25.6225,93,22.8,795.839017188759
"82","POKE",2020-07-25 04:30:00,767.505470137578,2020-07-25 08:00:00,52.76,25.65875,93,21.74,767.505470137578
"83","POKE",2020-07-25 04:45:00,790.172307778499,2020-07-25 08:00:00,53.24,25.618125,93,29.16,790.172307778499
"84","POKE",2020-07-25 05:00:00,787.338953073369,2020-07-25 08:00:00,53.84,25.693125,93,26.86,787.338953073369
"85","POKE",2020-07-25 05:15:00,767.505470137578,2020-07-25 08:00:00,53.93,25.64125,93,20.99,767.505470137578
"86","POKE",2020-07-25 05:30:00,767.505470137578,2020-07-25 08:00:00,53.44,25.595,93.1,23.34,767.505470137578
"87","POKE",2020-07-25 05:45:00,767.505470137578,2020-07-25 08:00:00,53.39,25.591875,93,22.23,767.505470137578
