"","Site","DateTime","MeanDischarge","fDOM.RFU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"54","POKE",2020-07-09 09:30:00,866.572501639428,30.22,26.594375,103.3,28.45
"55","POKE",2020-07-09 09:45:00,885.809171238448,30.17,26.54375,103.4,32.37
"56","POKE",2020-07-09 10:00:00,881.653844925982,30.39,26.439375,103.5,30.4
"57","POKE",2020-07-09 10:15:00,895.020699732529,30.66,26.380625,103.5,25.08
"58","POKE",2020-07-09 10:30:00,886.259609173168,30.53,26.335,103.5,27.24
"59","POKE",2020-07-09 10:45:00,888.337272329314,30.42,26.26,103.6,29.11
"60","POKE",2020-07-09 11:00:00,880.026619704498,30.22,26.16,103.3,28.03
"61","POKE",2020-07-09 11:15:00,890.051760809438,29.75,26.13125,102.8,27.86
"62","POKE",2020-07-09 11:30:00,882.554720795422,29.73,26.058125,102.5,31.96
"63","POKE",2020-07-09 11:45:00,879.213007093815,29.42,26.035625,102.1,37.66
"64","POKE",2020-07-09 12:00:00,872.980017625145,28.8,25.9625,101.8,35.4
"65","POKE",2020-07-09 12:15:00,877.135343937611,28.36,25.9225,101.5,38.69
"66","POKE",2020-07-09 12:30:00,881.74110818468,27.17,25.849375,101.3,47.42
"67","POKE",2020-07-09 12:45:00,883.818771340826,26.08,25.73875,101.1,52.04
"68","POKE",2020-07-09 13:00:00,885.082821886288,25.92,25.668125,101,49.36
"69","POKE",2020-07-09 13:15:00,877.135343937611,26.15,25.60875,100.7,55.17
"70","POKE",2020-07-09 13:30:00,869.187865988875,26.02,25.56375,100.4,52.25
"71","POKE",2020-07-09 13:45:00,870.451916534279,25.87,25.5025,100.2,47.05
"72","POKE",2020-07-09 14:00:00,878.399394483073,25.76,25.5125,100.1,47.99
"73","POKE",2020-07-09 14:15:00,868.824691312795,25.79,25.463125,99.9,50.37
"74","POKE",2020-07-09 14:30:00,878.849832417734,26.04,25.383125,99.7,50.71
"75","POKE",2020-07-09 14:45:00,873.430455559865,25.89,25.366875,99.5,58.92
"76","POKE",2020-07-09 15:00:00,866.747028156649,25.79,25.404375,99.4,51.82
"77","POKE",2020-07-09 15:15:00,866.747028156649,25.47,25.45125,99.7,44.67
"78","POKE",2020-07-09 15:30:00,868.011078702111,25.11,25.476875,100.1,55.3
"79","POKE",2020-07-09 15:45:00,874.694506105327,25.28,25.51,100.3,59.99
"80","POKE",2020-07-09 16:00:00,844.619082790741,24.85,25.55,100.2,55.63
"81","POKE",2020-07-09 16:15:00,858.799550207972,NA,25.528125,NA,NA
"82","POKE",2020-07-09 16:30:00,863.405314455042,NA,25.57625,NA,NA
"83","POKE",2020-07-09 16:45:00,855.908274440968,NA,25.605625,NA,NA
"84","POKE",2020-07-09 17:00:00,857.985937597172,NA,25.565,NA,NA
"85","POKE",2020-07-09 17:15:00,846.696745946887,NA,25.628125,NA,NA
"86","POKE",2020-07-09 17:30:00,844.619082790741,NA,25.68125,NA,NA
"87","POKE",2020-07-09 17:45:00,853.380173350102,NA,25.745,NA,NA
"88","POKE",2020-07-09 18:00:00,852.56656073936,NA,25.78875,NA,NA
"89","POKE",2020-07-09 18:15:00,844.619082790741,NA,25.765,NA,NA
"90","POKE",2020-07-09 18:30:00,847.960796492349,NA,25.76875,NA,NA
"91","POKE",2020-07-09 18:45:00,851.302510193957,NA,25.8375,NA,NA
"92","POKE",2020-07-09 19:00:00,857.535499662568,NA,25.83875,NA,NA
"93","POKE",2020-07-09 19:15:00,843.355032245279,NA,25.904375,NA,NA
"94","POKE",2020-07-09 19:30:00,842.090981699817,NA,25.960625,NA,NA
"95","POKE",2020-07-09 19:45:00,820.776648944651,NA,26.010625,NA,NA
"96","POKE",2020-07-09 20:00:00,825.382413191663,NA,26.015625,NA,NA
"97","POKE",2020-07-09 20:15:00,840.826931154414,NA,26.09125,NA,NA
"98","POKE",2020-07-09 20:30:00,824.931975257001,NA,26.154375,NA,NA
"99","POKE",2020-07-09 20:45:00,822.854312100797,NA,26.18,NA,NA
"100","POKE",2020-07-09 21:00:00,822.854312100797,NA,26.266875,NA,NA
"101","POKE",2020-07-09 21:15:00,827.009638413147,NA,26.233125,NA,NA
"102","POKE",2020-07-09 21:30:00,811.11468251585,NA,26.305,NA,NA
"103","POKE",2020-07-09 21:45:00,837.848392128828,NA,26.331875,NA,NA
"104","POKE",2020-07-09 22:00:00,813.192345671996,NA,26.368125,NA,NA
"105","POKE",2020-07-09 22:15:00,816.534059373604,NA,26.32625,NA,NA
"106","POKE",2020-07-09 22:30:00,803.980817177799,NA,26.410625,NA,NA
"107","POKE",2020-07-09 22:45:00,819.875773075211,NA,26.371875,NA,NA
"108","POKE",2020-07-09 23:00:00,809.850631970388,NA,26.434375,NA,NA
"109","POKE",2020-07-09 23:15:00,810.66424458113,NA,26.395625,NA,NA
"110","POKE",2020-07-09 23:30:00,806.058480334119,NA,26.434375,NA,NA
"111","POKE",2020-07-09 23:45:00,809.400194035727,NA,26.36125,NA,NA
"112","POKE",2020-07-10 00:00:00,801.452716086933,NA,26.37875,NA,NA
"113","POKE",2020-07-10 00:15:00,798.924614996067,NA,26.368125,NA,NA
"114","POKE",2020-07-10 00:30:00,798.924614996067,NA,26.3175,NA,NA
"115","POKE",2020-07-10 00:45:00,812.291469802614,NA,26.3325,NA,NA
"116","POKE",2020-07-10 01:00:00,788.899473891244,NA,26.375,NA,NA
"117","POKE",2020-07-10 01:15:00,801.002278152329,NA,26.31375,NA,NA
"118","POKE",2020-07-10 01:30:00,794.318850748998,NA,26.306875,NA,NA
"119","POKE",2020-07-10 01:45:00,779.687945397163,NA,26.283125,NA,NA
"120","POKE",2020-07-10 02:00:00,780.951995942567,NA,26.299375,NA,NA
"121","POKE",2020-07-10 02:15:00,778.423894851701,NA,26.29,NA,NA
"122","POKE",2020-07-10 02:30:00,792.604362268874,NA,26.3075,NA,NA
"123","POKE",2020-07-10 02:45:00,794.682025425136,NA,26.295625,NA,NA
"124","POKE",2020-07-10 03:00:00,766.684265266638,NA,26.2175,NA,NA
"125","POKE",2020-07-10 03:15:00,766.684265266638,NA,26.23875,NA,NA
"126","POKE",2020-07-10 03:30:00,747.447595667618,NA,26.270625,NA,NA
"127","POKE",2020-07-10 03:45:00,766.684265266638,NA,26.250625,NA,NA
"128","POKE",2020-07-10 04:00:00,770.839591579104,NA,26.216875,NA,NA
"129","POKE",2020-07-10 04:15:00,758.736787317961,NA,26.22375,NA,NA
"130","POKE",2020-07-10 04:30:00,752.053359914746,NA,26.199375,NA,NA
"131","POKE",2020-07-10 04:45:00,755.395073616353,NA,26.13375,NA,NA
"132","POKE",2020-07-10 05:00:00,747.447595667618,NA,26.058125,NA,NA
"133","POKE",2020-07-10 05:15:00,750.789309369342,NA,26.0275,NA,NA
"134","POKE",2020-07-10 05:30:00,747.447595667618,NA,26.063125,NA,NA
"135","POKE",2020-07-10 05:45:00,751.602921980026,NA,26.031875,NA,NA
