"","DateTime","MeanDischarge"
"61",2019-08-13 22:30:00,756.96294461312
"62",2019-08-13 22:45:00,751.290064327551
"63",2019-08-13 23:00:00,753.540488472558
"64",2019-08-13 23:15:00,746.758002755502
"65",2019-08-13 23:30:00,744.445152046426
"66",2019-08-13 23:45:00,740.663231856047
"67",2019-08-14 00:00:00,740.632018574012
"68",2019-08-14 00:15:00,734.146570342705
"69",2019-08-14 00:30:00,736.428207769746
"70",2019-08-14 00:45:00,730.724114202142
"71",2019-08-14 01:00:00,727.692335393432
"72",2019-08-14 01:15:00,723.5197378712
"73",2019-08-14 01:30:00,725.020020634538
"74",2019-08-14 01:45:00,721.269313726194
"75",2019-08-14 02:00:00,714.393188163034
"76",2019-08-14 02:15:00,716.284148258224
"77",2019-08-14 02:30:00,715.112116262668
"78",2019-08-14 02:45:00,713.127516321375
"79",2019-08-14 03:00:00,704.422857227095
"80",2019-08-14 03:15:00,707.454636035805
"81",2019-08-14 03:30:00,704.782321276912
"82",2019-08-14 03:45:00,701.328651854315
"83",2019-08-14 04:00:00,697.57794494597
"84",2019-08-14 04:15:00,696.015235618563
"85",2019-08-14 04:30:00,696.765377000232
"86",2019-08-14 04:45:00,694.514952855225
"87",2019-08-14 05:00:00,691.842638096332
"88",2019-08-14 05:15:00,686.888685910397
"89",2019-08-14 05:30:00,685.747867196876
"90",2019-08-14 05:45:00,678.934168197786
"91",2019-08-14 06:00:00,680.403237679089
"92",2019-08-14 06:15:00,677.043208102596
"93",2019-08-14 06:30:00,676.261853438893
"94",2019-08-14 06:45:00,675.480498775189
"95",2019-08-14 07:00:00,672.417506684444
"96",2019-08-14 07:15:00,673.167648066113
"97",2019-08-14 07:30:00,670.886010639071
"98",2019-08-14 07:45:00,668.244909162212
"99",2019-08-14 08:00:00,666.353949067023
"100",2019-08-14 08:15:00,663.290956976277
"101",2019-08-14 08:30:00,666.291522502953
"102",2019-08-14 08:45:00,663.322170258312
"103",2019-08-14 09:00:00,662.93149292646
"104",2019-08-14 09:15:00,660.259178167567
"105",2019-08-14 09:30:00,661.821887494974
"106",2019-08-14 09:45:00,657.196186076822
"107",2019-08-14 10:00:00,656.477257977187
"108",2019-08-14 10:15:00,654.586297881998
"109",2019-08-14 10:30:00,656.055367363301
"110",2019-08-14 10:45:00,655.758329877553
"111",2019-08-14 11:00:00,650.444913641801
"112",2019-08-14 11:15:00,650.413700359766
"113",2019-08-14 11:30:00,653.445479168477
"114",2019-08-14 11:45:00,649.601132414028
"115",2019-08-14 12:00:00,651.19505502347
"116",2019-08-14 12:15:00,647.022457501239
"117",2019-08-14 12:30:00,646.991244219204
"118",2019-08-14 12:45:00,644.740820074197
"119",2019-08-14 13:00:00,644.772033356232
"120",2019-08-14 13:15:00,645.881638787718
"121",2019-08-14 13:30:00,643.240537310859
"122",2019-08-14 13:45:00,642.849859979008
"123",2019-08-14 14:00:00,639.067939788628
"124",2019-08-14 14:15:00,639.067939788628
"125",2019-08-14 14:30:00,642.068505315304
"126",2019-08-14 14:45:00,639.036726506593
"127",2019-08-14 15:00:00,640.599435834001
"128",2019-08-14 15:15:00,638.708475738811
"129",2019-08-14 15:30:00,635.6766969301
"130",2019-08-14 15:45:00,637.176979693438
"131",2019-08-14 16:00:00,637.176979693438
"132",2019-08-14 16:15:00,634.504664934545
"133",2019-08-14 16:30:00,632.254240789538
"134",2019-08-14 16:45:00,633.426272785094
"135",2019-08-14 17:00:00,636.036160979918
"136",2019-08-14 17:15:00,633.426272785094
"137",2019-08-14 17:30:00,630.394493976383
"138",2019-08-14 17:45:00,632.316667353607
"139",2019-08-14 18:00:00,628.112856549342
"140",2019-08-14 18:15:00,627.690965935455
"141",2019-08-14 18:30:00,631.925990021756
"142",2019-08-14 18:45:00,628.503533881193
"143",2019-08-14 19:00:00,626.253109736187
"144",2019-08-14 19:15:00,626.253109736187
"145",2019-08-14 19:30:00,624.362149640997
"146",2019-08-14 19:45:00,627.362715167673
"147",2019-08-14 20:00:00,623.221330927476
"148",2019-08-14 20:15:00,622.471189545807
"149",2019-08-14 20:30:00,625.081077740631
"150",2019-08-14 20:45:00,622.861866877659
"151",2019-08-14 21:00:00,621.330370832286
"152",2019-08-14 21:15:00,619.830088068948
"153",2019-08-14 21:30:00,618.329805305611
"154",2019-08-14 21:45:00,616.798309260238
"155",2019-08-14 22:00:00,620.189552118766
"156",2019-08-14 22:15:00,619.048733405245
"157",2019-08-14 22:30:00,618.658056073393
"158",2019-08-14 22:45:00,616.376418646351
"159",2019-08-14 23:00:00,617.517237359872
"160",2019-08-14 23:15:00,612.235034406155
"161",2019-08-14 23:30:00,613.766530451527
"162",2019-08-14 23:45:00,614.844922600979
"163",2019-08-15 00:00:00,614.485458551162
"164",2019-08-15 00:15:00,615.657490546717
"165",2019-08-15 00:30:00,614.876135883013
"166",2019-08-15 00:45:00,611.781930510234
"167",2019-08-15 01:00:00,610.281647746896
"168",2019-08-15 01:15:00,610.281647746896
"169",2019-08-15 01:30:00,609.140829033375
"170",2019-08-15 01:45:00,606.468514274482
"171",2019-08-15 02:00:00,606.859191606333
"172",2019-08-15 02:15:00,606.437300992447
"173",2019-08-15 02:30:00,603.764986233553
"174",2019-08-15 02:45:00,602.98363156985
"175",2019-08-15 03:00:00,604.12445028337
"176",2019-08-15 03:15:00,602.624167520033
"177",2019-08-15 03:30:00,601.842812856329
"178",2019-08-15 03:45:00,602.592954237998
"179",2019-08-15 04:00:00,599.920639479104
"180",2019-08-15 04:15:00,596.826434106325
"181",2019-08-15 04:30:00,599.108071533366
"182",2019-08-15 04:45:00,598.717394201514
"183",2019-08-15 05:00:00,597.576575487994
"184",2019-08-15 05:15:00,596.466970056508
"185",2019-08-15 05:30:00,598.654967637445
"186",2019-08-15 05:45:00,595.685615392804
"187",2019-08-15 06:00:00,592.622623302059
"188",2019-08-15 06:15:00,594.091692783362
"189",2019-08-15 06:30:00,595.263724778917
"190",2019-08-15 06:45:00,591.841268638355
"191",2019-08-15 07:00:00,588.77827654761
"192",2019-08-15 07:15:00,591.122340538721
"193",2019-08-15 07:30:00,590.669236642799
"194",2019-08-15 07:45:00,591.450591306503
"195",2019-08-15 08:00:00,589.528417929279
"196",2019-08-15 08:15:00,587.606244552054
"197",2019-08-15 08:30:00,586.824889888351
"198",2019-08-15 08:45:00,587.606244552054
"199",2019-08-15 09:00:00,588.356385933723
"200",2019-08-15 09:15:00,584.543252461309
"201",2019-08-15 09:30:00,582.292828316302
"202",2019-08-15 09:45:00,583.79311107964
"203",2019-08-15 10:00:00,581.120796320747
"204",2019-08-15 10:15:00,584.512039179274
"205",2019-08-15 10:30:00,582.621079084085
"206",2019-08-15 10:45:00,580.339441657043
"207",2019-08-15 11:00:00,582.261615034268
"208",2019-08-15 11:15:00,580.69890570686
"209",2019-08-15 11:30:00,581.480260370564
"210",2019-08-15 11:45:00,581.152009602781
"211",2019-08-15 12:00:00,581.90215098445
"212",2019-08-15 12:15:00,581.90215098445
"213",2019-08-15 12:30:00,581.480260370564
"214",2019-08-15 12:45:00,578.151444076106
"215",2019-08-15 13:00:00,582.324041598337
"216",2019-08-15 13:15:00,581.573900216668
"217",2019-08-15 13:30:00,580.792545552964
"218",2019-08-15 13:45:00,583.105396262041
"219",2019-08-15 14:00:00,581.573900216668
"220",2019-08-15 14:15:00,580.854972117034
"221",2019-08-15 14:30:00,583.105396262041
"222",2019-08-15 14:45:00,581.573900216668
"223",2019-08-15 15:00:00,585.355820407047
"224",2019-08-15 15:15:00,581.96457754852
"225",2019-08-15 15:30:00,580.104830735365
"226",2019-08-15 15:45:00,581.573900216668
"227",2019-08-15 16:00:00,582.027004112589
